@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.5-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute class {g,h}

@data
-2.731014,-0.290165,g
0.108136,1.202024,g
-1.51735,-0.701311,g
-0.604773,0.949422,g
2.457087,1.783263,g
0.19237,1.495008,g
0.123708,0.154993,g
1.387137,1.749228,g
-1.520362,0.305818,g
-0.471984,0.815554,g
-3.355583,-1.132317,g
-1.555821,0.090751,g
-0.869346,-0.355664,g
-0.1507,0.658766,g
0.999309,-0.590159,g
-2.808583,-0.481483,g
2.349212,1.042699,g
-2.694041,-0.867728,g
-1.011192,-0.242295,g
0.780064,0.854059,g
-0.064623,0.277019,g
-0.719965,1.265332,g
1.776807,1.498204,g
-0.302017,0.471721,g
1.019087,0.453795,g
-1.93787,0.384922,g
1.109437,0.41163,g
3.12614,1.245881,g
-0.681272,0.713434,g
-2.756339,-1.139414,g
-0.193644,-0.39724,g
0.649023,0.419172,g
0.540428,0.060631,g
-2.56142,-0.604,g
-0.276916,-0.088059,g
-0.828959,0.416946,g
-2.245228,-1.498428,g
-1.943366,-0.956659,g
2.66374,1.662208,g
1.814531,0.95271,g
-2.730769,-0.119306,g
-0.257417,-0.066221,g
-0.562397,1.156279,g
0.278812,1.565766,g
3.624666,2.671577,g
-0.561348,0.111715,g
-1.879385,-0.677802,g
1.308681,1.062487,g
-0.574499,-0.872145,g
0.200099,0.273555,g
-2.190226,-0.218903,g
-0.347333,-0.017231,g
2.192778,1.417268,g
1.724293,1.30207,g
2.375041,-0.011995,g
3.349458,0.874769,g
-3.454068,-0.451221,g
-0.896453,0.134256,g
-1.28084,-0.414458,g
-3.207211,0.021455,g
-0.470434,0.173084,g
-2.750535,-0.344871,g
-1.264088,0.050867,g
-0.214638,0.169452,g
-1.52356,0.549647,g
2.208061,1.678302,g
-1.399642,0.534491,g
-0.941726,-0.657509,g
1.52219,-0.075648,g
-0.48404,-0.808248,g
-0.346137,0.313161,g
-0.361841,0.728934,g
0.658062,0.416291,g
0.673453,0.154906,g
1.022687,-0.447757,g
0.540661,1.115717,g
-0.273722,1.865336,g
0.006119,0.237139,g
0.411104,-0.221843,g
1.825008,0.82225,g
-0.963674,0.245611,g
1.37412,1.025302,g
0.80133,0.879678,g
0.917736,0.416375,g
-0.761031,-0.107561,g
0.48918,0.906189,g
-1.253277,-0.158165,g
1.991206,1.513294,g
2.723371,1.269504,g
0.984435,0.351761,g
-2.948282,-1.261715,g
-0.036777,0.101817,g
1.518987,1.59458,g
2.852706,0.928956,g
-0.104942,0.428967,g
-0.375957,-2.894196,g
-0.398852,-0.092224,g
-1.515143,-0.520179,g
0.26297,0.531166,g
1.73116,1.369288,g
-0.624802,1.029241,g
-2.295618,-0.317142,g
-0.815447,0.615097,g
1.721187,1.654146,g
-0.342963,0.534277,g
0.092706,0.876639,g
1.070271,1.214395,g
2.006339,0.479351,g
-0.104276,1.218573,g
1.895267,0.398698,g
-1.282272,0.682701,g
-2.07982,-0.603673,g
0.775133,0.523202,g
-3.025704,-1.513966,g
-2.366227,-0.266145,g
-0.105605,0.176193,g
-0.369003,0.65621,g
3.230602,-1.022752,g
0.984033,0.116947,g
-2.495898,-0.310809,g
-2.925702,-0.609303,g
-1.385633,0.559951,g
1.813711,0.893312,g
-0.803217,0.306169,g
-2.782754,-1.090805,g
-0.133213,0.637277,g
-3.09988,-1.399137,g
-1.016962,0.50676,g
-0.936296,-0.004048,g
-0.20506,0.246705,g
-2.455654,-1.166851,g
0.336429,1.345117,g
1.419862,1.681984,g
1.811673,-0.414703,g
0.273795,0.092038,g
-2.58574,-0.868351,g
3.007461,0.790318,g
-1.527294,-0.045227,g
0.229251,0.541368,g
1.878388,0.830389,g
0.290317,1.308304,g
-1.088934,-1.20374,g
-0.998966,0.767815,g
-2.178193,-0.628271,g
2.661963,1.589339,g
-1.238619,-0.025345,g
-0.973841,-0.297044,g
0.463915,1.05591,g
-0.16293,0.671579,g
0.453869,1.045783,g
1.478765,1.388199,g
-1.932006,-1.302602,g
0.820551,1.30102,g
-0.185542,-0.271876,g
0.040087,-0.217238,g
2.415743,1.904936,g
1.436201,-1.174123,g
-1.299456,0.066611,g
1.424439,1.08882,g
2.034629,2.258852,g
0.670043,1.379762,g
-0.46065,0.575689,g
-0.736426,0.224449,g
-2.053554,-0.137083,g
3.920528,0.794052,g
-1.051888,-0.155685,g
0.971036,0.467019,g
-1.834936,0.387048,g
-1.392276,-0.046567,g
-0.913473,0.285896,g
1.51829,1.593135,g
-3.324462,-1.025767,g
-1.72254,-0.328127,g
-3.320062,-1.391307,g
1.648972,1.787286,g
1.207657,0.374859,g
-3.094534,-0.378274,g
-0.668467,0.191922,g
-0.484555,0.878953,g
-3.045233,0.192311,g
1.832347,2.314564,g
-3.172152,-1.460391,g
1.019848,1.389587,g
1.701586,1.425596,g
0.630731,1.325114,g
2.42126,0.457761,g
-0.361736,0.123061,g
-2.874698,-0.892098,g
-2.386302,-0.277849,g
-2.880183,-0.44038,g
-0.506308,0.491437,g
-1.394391,-0.488796,g
1.251637,0.905671,g
-1.714005,-0.249362,g
-2.073688,-0.643648,g
-2.537688,-0.794172,g
-2.163733,-0.277394,g
0.256713,1.093007,g
2.681028,-0.99701,g
1.347029,0.357826,g
-3.047221,-0.646827,g
0.062162,0.865183,g
0.953311,1.242197,g
1.750877,2.01165,g
-1.044697,0.528228,g
-2.575605,0.290961,g
-0.602562,0.115604,g
-0.656629,1.015266,g
2.02722,0.784605,g
0.264654,1.061104,g
1.829132,2.152019,g
-2.703295,-0.478646,g
-1.404359,0.077987,g
0.955551,0.338745,g
1.114752,0.726167,g
0.548526,1.00815,g
0.024043,-0.567946,g
-1.675201,0.323658,g
-1.214593,0.40136,g
1.080187,1.592274,g
-1.8608,-0.36322,g
2.12527,0.383056,g
-1.114569,-0.067585,g
-0.951237,0.628091,g
0.070145,1.122666,g
1.481765,1.676867,g
-0.594907,0.323652,g
-1.230299,0.029638,g
0.127613,0.299745,g
-0.635382,-0.197061,g
-1.482199,-0.748695,g
0.036833,1.155541,g
0.840823,1.544451,g
2.359148,2.511106,g
-0.880778,0.735323,g
1.052304,0.370486,g
-0.4372,0.029294,g
-2.313151,-0.378222,g
1.064987,0.217742,g
2.704293,0.757823,g
-0.765886,0.603716,g
-0.717271,0.437114,g
-1.734626,-0.975887,g
0.575411,-0.946547,g
0.782778,1.087909,g
2.087967,1.233382,g
0.46717,0.905969,g
2.170489,2.313947,g
1.863167,0.327097,g
-3.511088,-1.25653,g
0.114416,1.162205,g
-2.298835,-0.595058,g
1.346426,1.990768,g
-2.357809,0.131106,g
2.974344,1.131599,g
-0.001018,-1.466112,g
1.454873,1.555916,g
-1.116554,0.128656,g
-0.825865,-0.400992,g
-3.297525,-1.494236,g
1.525285,0.762023,g
-0.284601,0.469985,g
-2.452802,-0.784189,g
-0.349266,0.800499,g
2.196314,0.612567,g
-0.524717,0.644155,g
0.099064,1.498642,g
-0.210765,0.171864,g
-3.535516,-0.801919,g
1.750332,1.039966,g
-2.37498,-0.168676,g
1.189768,-0.393549,g
0.184883,0.753094,g
-1.527817,0.019455,g
-2.381511,-0.36521,g
2.835599,0.478191,g
-1.971772,-0.110966,g
0.030761,0.648633,g
2.598922,0.871795,g
-1.048706,-0.01242,g
1.192847,0.932353,g
-3.438847,-1.613804,g
0.034294,1.045108,g
1.941272,1.893514,g
-1.254727,0.309061,g
-3.262746,-0.175266,g
-1.495085,0.159084,g
1.151836,0.590467,g
2.402036,1.725653,g
0.938475,1.113401,g
-0.997316,0.799728,g
2.739818,1.150104,g
-3.339135,-1.75524,g
0.348532,0.827111,g
-1.220538,-0.421972,g
-1.912933,-0.644793,g
-2.351662,-0.214268,g
-3.184297,-1.359157,g
0.91152,0.458577,g
1.272028,1.250564,g
-1.440099,-0.295336,g
1.447608,1.790937,g
-2.677712,-0.220189,g
-3.39042,-1.469944,g
0.56727,1.406826,g
0.563987,1.105546,g
2.038995,1.385035,g
-2.013793,-0.080105,g
3.314808,0.69457,g
3.06169,0.622605,g
-0.874914,0.465479,g
2.911037,0.458402,g
-2.074113,-0.29631,g
-3.48023,-1.778132,g
-0.791843,0.26413,g
2.109537,1.85084,g
1.030413,0.490005,g
-1.253124,-0.058085,g
-0.715452,0.679854,g
0.048376,0.902126,g
0.137401,0.970301,g
-1.957722,-0.307489,g
0.412307,-1.171518,g
-3.733387,-1.137099,g
0.044055,0.982755,g
-1.204605,-0.466017,g
-2.698975,-0.959058,g
1.667365,1.587416,g
-1.249909,0.955655,g
3.300776,0.980047,g
-1.827573,0.395236,g
0.802521,1.349145,g
-3.38295,-1.433235,g
1.080844,0.274421,g
-0.527749,-0.025834,g
1.31865,0.435448,g
3.406408,2.061674,g
-1.271874,0.023218,g
-1.18825,-0.006795,g
0.43771,-1.530813,g
-0.239357,-0.070219,g
0.32052,1.500435,g
-0.384735,0.317331,g
-3.155244,-0.933519,g
-2.170442,-0.499741,g
-2.886988,-0.889192,g
-2.223934,-0.334352,g
-1.689911,-0.379242,g
-1.189894,-0.317895,g
-0.173901,0.654591,g
-3.2127,-0.11358,g
-1.589572,-0.827847,g
0.951592,1.147764,g
-2.223245,0.028411,g
1.408055,1.581882,g
1.377409,-0.824167,g
0.793674,2.109167,g
-1.950301,0.626628,g
2.075307,1.991284,g
2.501796,0.156207,g
0.411064,0.683366,g
-2.343087,0.027272,g
-2.544744,-0.337929,g
-1.839995,-0.923676,g
2.478089,0.702679,g
1.375813,0.749915,g
-0.112155,1.074813,g
1.895873,2.49957,g
3.625389,1.919494,g
0.687262,1.285463,g
0.163098,0.801962,g
1.686291,0.152609,g
-0.002507,-0.050429,g
3.080821,2.098956,g
0.732492,1.465284,g
-1.320899,-0.118748,g
1.65524,0.583969,g
1.937983,1.919422,g
-1.393339,0.733484,g
-0.223638,0.804586,g
1.704914,2.883068,g
0.580203,1.228922,g
-0.54527,0.367558,g
-0.759353,0.336797,g
0.821763,1.307338,g
-0.875663,0.221249,g
-0.462153,0.799978,g
-0.564351,0.294954,g
2.035494,1.288282,g
-2.009918,-0.375831,g
1.692938,1.821668,g
-1.020782,-0.379926,g
-1.636206,0.475609,g
-1.934038,-0.006386,g
1.381825,1.678265,g
-2.894199,-1.175874,g
-0.459183,0.19809,g
-3.239281,-1.594524,g
2.373449,2.132471,g
0.67054,1.361728,g
-2.143064,-1.128066,g
-1.25009,-0.714412,g
1.406195,0.350304,g
-0.530302,0.254202,g
-0.344598,0.009871,g
-0.541923,1.154088,g
0.103442,-0.056631,g
-0.546405,0.918116,g
-2.308777,0.003271,g
-1.227996,-0.461638,g
0.757294,-0.566692,g
0.861496,1.051522,g
0.135809,-0.280556,g
-0.506464,0.084932,g
-0.811899,1.501087,g
1.11307,1.478997,g
-0.259751,0.469738,g
1.125382,1.923488,g
2.134936,1.685424,g
-3.010892,0.130078,g
1.722257,1.967284,g
-1.039635,-0.115053,g
-2.203897,-0.856874,g
-0.895556,-0.267698,g
-1.37379,-0.849842,g
0.836972,1.588313,g
1.009613,1.496271,g
-0.40459,0.868758,g
-0.476737,1.059476,g
-1.807201,0.146307,g
-0.1596,-1.091551,g
-1.302251,0.082267,g
-1.73018,-0.878257,g
-0.867881,0.391778,g
-2.034813,-0.509626,g
0.479126,0.19484,g
-1.05973,0.635214,g
-2.025451,-0.339435,g
2.184912,2.213543,g
0.667631,1.138413,g
-0.914643,-0.393048,g
0.61287,0.153551,g
-0.149652,-0.388546,g
-0.010035,0.709311,g
2.066391,2.289335,g
1.698971,0.049998,g
-0.44918,0.874876,g
1.599917,1.592748,g
-0.052944,1.367415,g
0.416487,1.35651,g
0.501542,1.728008,g
1.581301,0.674346,g
-2.088864,-0.596739,g
-0.405643,-0.683258,g
-3.382857,-0.938985,g
-1.191688,-0.002488,g
-1.026322,0.732301,g
-2.965549,-1.51867,g
-0.55524,-0.049395,g
2.595123,0.9946,g
-2.354096,-0.759806,g
1.489453,0.95285,g
-0.070821,0.395271,g
2.359024,1.1591,g
-2.389972,0.039486,g
-0.397629,1.147607,g
2.183301,0.789466,g
-1.772947,0.260114,g
-1.735812,-0.233497,g
0.957733,1.268856,g
1.905954,1.514839,g
-1.31669,0.335452,g
3.482147,-1.001251,g
-0.084219,-0.443175,g
1.996409,-0.63563,g
-0.170673,0.621544,g
-0.406733,0.543041,g
-0.329811,0.716791,g
-2.062141,0.136588,g
-2.606878,-0.313432,g
1.036367,0.975929,g
-1.849152,-0.554215,g
-1.32259,0.137075,g
1.099882,1.409967,g
-0.986541,0.221191,g
-0.655939,0.631056,g
1.632166,1.983839,g
-4.131598,-1.400714,g
-0.773977,0.610176,g
-0.707838,0.15669,g
-1.707332,-0.752725,g
-4.158457,-1.928911,g
1.658755,1.797971,g
0.725035,0.886035,g
1.837139,1.859906,g
-0.632345,0.008406,g
-0.321446,1.068544,g
1.284524,2.22202,g
1.83894,1.052688,g
-0.373922,0.634922,g
2.724086,1.23629,g
-0.76288,-0.092867,g
-0.204352,0.82191,g
-2.683958,-0.693283,g
-2.05336,-0.554123,g
0.654112,0.360913,g
0.714848,1.197179,g
-1.265523,-0.402499,g
0.348926,0.732918,g
-0.833117,0.139951,g
-1.031754,-0.468683,g
-0.350277,1.014705,g
0.547438,0.561223,g
-2.491555,-1.067162,g
-2.59943,-0.233755,g
-1.533817,0.465998,g
2.929889,0.877231,g
1.128579,0.349533,g
1.665784,-0.204526,g
2.151667,2.038778,g
-3.82027,-1.819318,g
-0.512247,1.344184,g
3.569094,2.180371,g
-1.127128,-0.77264,g
1.693237,1.410656,g
3.004197,0.919013,g
-1.925065,0.443985,g
0.808191,1.817833,g
-0.752241,0.377273,g
1.184151,1.242501,g
2.337193,1.927624,g
1.897799,0.84935,g
-0.117708,0.471728,g
0.652713,1.201976,g
0.04157,-1.205301,g
-3.27523,-0.533778,g
-1.05577,0.14312,g
-1.466573,0.522686,g
-1.189873,-0.011612,g
-0.431204,1.012596,g
0.665283,-0.38877,g
0.557183,0.831511,g
-3.16578,-0.093378,g
-0.995399,0.020901,g
-1.41422,-0.824909,g
0.090359,0.745773,g
-2.372185,0.108364,g
1.282252,1.145136,g
1.992223,1.023846,g
1.432684,2.000576,g
-2.498714,-0.897165,g
-1.931888,0.212129,g
1.959401,1.1543,g
-2.190084,-0.293823,g
-0.842511,0.232068,g
-1.062055,0.860455,g
0.178796,0.958623,g
-1.866133,0.457796,g
-0.753132,0.713116,g
1.006669,1.339791,g
-2.492718,-0.345192,g
0.052325,0.877513,g
1.695406,0.885136,g
0.308676,0.997374,g
-1.523593,-0.654291,g
2.745646,1.761478,g
-2.359728,-0.795738,g
-2.926832,-1.184622,g
3.028565,1.089013,g
-0.980081,-0.943333,g
-0.635308,0.962405,g
-0.437054,0.438599,g
2.108356,1.135719,g
1.052249,0.622863,g
-1.970864,-1.270221,g
3.947914,0.571264,g
-3.197249,-0.056855,g
-1.75156,-0.271716,g
-1.053076,-0.347838,g
0.792817,0.584392,g
-1.12792,0.688167,g
-2.100195,-0.407693,g
-0.978239,0.459286,g
-1.847661,-1.313173,g
-1.491623,0.262082,g
2.029129,1.363437,g
-2.997813,-0.630817,g
-1.610799,0.660943,g
-1.841037,-0.261951,g
-3.371463,-1.419012,g
1.905513,2.123371,g
2.561963,1.379681,g
-0.303765,0.854583,g
-3.041092,-0.369598,g
-0.757331,0.211303,g
-1.011269,0.441383,g
-3.398511,-0.026046,g
3.009657,-0.124358,g
1.102778,1.427801,g
3.028165,2.130984,g
-0.952265,0.044314,g
-0.733754,-1.247085,g
1.854218,2.063489,g
-1.173387,-0.270114,g
-2.740501,-1.967082,g
-2.025339,-0.19392,g
2.273428,1.167853,g
1.323913,1.349074,g
-1.062361,-0.093739,g
0.10473,0.271821,g
-1.119978,0.453131,g
-1.294706,-0.037456,g
-0.725686,0.594679,g
-0.559316,0.565859,g
-0.598816,0.834687,g
1.867175,0.874323,g
-0.305877,0.951567,g
0.683041,1.623368,g
1.240148,1.869156,g
0.145795,1.012487,g
1.610769,0.397911,g
-1.089825,0.357777,g
-1.7155,0.327799,g
0.664233,0.432514,g
-1.393632,-1.058133,g
0.924807,0.065239,g
2.886629,0.243625,g
-2.668823,-0.270373,g
1.373368,-0.132992,g
-0.900767,0.504787,g
2.0176,1.525031,g
-0.272915,-1.145905,g
0.39003,0.694441,g
-0.106522,0.973782,g
0.980445,0.290406,g
-0.630263,-0.027962,g
-2.738902,-1.070245,g
4.165161,2.318241,g
-2.028336,-1.170898,g
-3.041543,-1.088669,g
-0.999896,-0.1312,g
1.356081,1.710949,g
-2.31106,-1.192077,g
1.325637,1.672418,g
1.592637,0.441182,g
2.169352,0.908361,g
-1.369006,-0.298092,g
2.651803,1.019882,g
-2.488797,0.186784,g
2.927434,0.672827,g
-2.484925,0.089656,g
-2.256738,-0.694914,g
-1.317561,0.780464,g
1.570606,1.585388,g
0.420041,1.107581,g
-1.075394,0.623357,g
-2.14089,0.248124,g
0.001921,0.721086,g
0.911186,0.823915,g
1.805286,2.002186,g
-1.754353,0.120519,g
1.662902,1.144585,g
-0.837666,0.42485,g
-3.533087,-1.543963,g
0.614163,1.507658,g
-2.139869,-0.407166,g
-2.982169,-1.066431,g
-2.26464,-1.211831,g
-1.605883,-0.28604,g
-0.084681,0.356741,g
1.193803,1.814457,g
1.712754,1.801523,g
2.645863,1.459053,g
-1.587769,-1.199464,g
-0.784941,0.845355,g
-1.441659,-0.119899,g
-0.49936,0.711559,g
1.275029,0.519571,g
-0.868456,1.003483,g
0.839598,0.831578,g
0.690161,1.352002,g
-2.049087,-0.203406,g
-2.160692,0.001714,g
2.560092,1.260197,g
0.72396,0.721799,g
-0.697005,0.319554,g
-1.925561,0.824398,g
-2.661622,-0.130446,g
1.908849,1.315643,g
-3.51968,-0.075689,g
-2.118959,-0.028635,g
0.31301,1.002521,g
1.164222,1.033974,g
-1.791444,0.043734,g
-0.797003,0.693291,g
-1.353286,-0.190123,g
0.652307,0.670755,g
0.402638,0.839964,g
-1.787629,-0.303239,g
1.15102,2.346001,g
2.440814,1.99985,g
2.340236,1.944759,g
-0.463068,0.171002,g
0.266992,0.7304,g
-1.353936,0.411291,g
-1.817036,-0.159634,g
-0.600499,1.056888,g
-2.092606,0.090821,g
2.351705,1.952069,g
-0.703576,-0.30813,g
0.766258,0.856213,g
2.890498,2.196106,g
-1.026856,0.535391,g
2.030568,-0.051125,g
1.027357,0.431748,g
-0.097994,-0.141937,g
3.206036,0.644829,g
2.874011,0.609068,g
1.244255,1.684966,g
3.610136,0.692082,g
-1.238233,0.205106,g
5.519938,1.343508,g
-3.216039,-0.747379,g
-1.537479,-0.129737,g
-1.422754,0.586964,g
0.95336,0.074664,g
-0.833603,1.075136,g
0.371326,0.983626,g
2.805378,1.850773,g
-1.699269,-0.307477,g
-3.513152,-0.832709,g
-2.052962,-0.86477,g
-0.942785,-0.27522,g
0.201726,1.145265,g
0.880136,0.183731,g
-1.975173,-0.381483,g
2.218698,1.238806,g
0.034034,0.916207,g
-1.379581,0.279463,g
4.605085,0.457534,g
-1.592123,0.064006,g
-1.556381,-1.172976,g
-1.268538,-0.11538,g
-0.355456,0.607386,g
1.698238,0.510312,g
-3.46623,-0.989566,g
0.146431,0.886588,g
-1.690177,-0.312275,g
-3.131334,-0.790529,g
1.294921,1.665392,g
0.915863,0.183811,g
1.485893,-0.003984,g
0.403206,0.584563,g
-1.416581,-0.234398,g
-3.528601,-0.758028,g
-1.88161,0.061921,g
-0.301659,0.046368,g
1.163161,0.767649,g
-3.345101,-1.426312,g
-2.122696,-0.423346,g
-0.476825,0.568625,g
-2.549543,-0.531917,g
-0.290001,0.610243,g
-1.968471,0.328583,g
-3.785484,-0.9007,g
1.001102,0.797817,g
-0.73077,0.812019,g
-1.740297,-0.04922,g
-1.576834,-0.50294,g
0.356762,1.128791,g
1.356284,1.003666,g
-2.465169,-0.130509,g
1.270917,0.469091,g
-1.089937,-0.350005,g
0.227208,0.453938,g
-2.926877,-1.016033,g
0.320261,0.231134,g
0.960946,0.948404,g
-0.419912,-0.846557,g
-0.014971,0.916131,g
1.756736,1.723512,g
-0.171452,0.749442,g
-2.082312,-0.478798,g
2.083123,2.540145,g
0.210577,1.219402,g
-0.407048,1.482532,g
1.371177,-0.420607,g
-1.053996,0.139061,g
-0.508361,-0.066535,g
-1.414157,0.15252,g
0.721266,1.248189,g
1.174339,1.338702,g
-0.74304,0.605944,g
-2.755623,0.113314,g
-0.248697,0.787847,g
-0.333277,-0.006786,g
-1.848843,0.371924,g
-0.586094,-0.575555,g
0.180393,1.120621,g
-0.535199,-0.233527,g
1.289304,0.433076,g
0.47581,0.670129,g
-1.756605,-0.521306,g
-1.584659,0.291708,g
-1.382645,0.511591,g
3.596295,2.247719,g
-0.549221,0.112901,g
-1.575279,-0.270888,g
-2.238255,-0.212778,g
2.825261,1.139415,g
-1.180452,-0.788671,g
0.427414,0.633502,g
-1.766551,-0.313297,g
-0.265965,0.80177,g
-2.783953,-0.265034,g
2.998834,0.680957,g
-0.864481,0.464752,g
0.869641,1.250014,g
1.449489,0.81178,g
4.557127,2.535946,g
-0.727801,0.731864,g
-1.780678,-0.570798,g
-1.821972,-0.402973,g
-3.557125,-1.654877,g
-1.782316,-0.011022,g
-0.760472,-0.597088,g
-0.75625,0.161423,g
1.390885,-0.495483,g
-2.017126,-0.184437,g
0.468673,-0.30608,g
-0.755171,0.36627,g
-0.375249,0.141632,g
1.338427,1.637782,g
1.883627,1.14967,g
2.361832,1.928826,g
-0.342423,-0.102463,g
0.699067,0.249142,g
-1.333793,0.062505,g
-3.138787,-1.120218,g
0.265776,0.499381,g
-0.450636,0.399662,g
0.5921,1.358308,g
1.420948,1.923292,g
-1.611163,-0.006837,g
-0.66287,0.886283,g
1.182974,-0.257124,g
0.640466,1.12438,g
-0.461084,0.372477,g
-0.93735,0.568867,g
-1.776514,-0.060702,g
-2.758216,-0.453211,g
-1.805399,-1.169206,g
0.859508,0.804687,g
0.168835,1.299678,g
1.308113,2.114699,g
0.473397,1.384018,g
-0.190261,-0.548321,g
2.070002,-0.753825,g
0.281911,1.22187,g
1.907399,0.263211,g
-0.2573,0.45807,g
0.648426,1.74765,g
1.216867,1.379143,g
-3.149496,-0.299626,g
-1.289822,-0.399081,g
3.069763,0.652939,g
-0.494014,0.958219,g
-0.124228,1.054728,g
2.184484,-0.398042,g
-2.247966,-0.291819,g
0.141076,1.27451,g
-2.153229,-0.046133,g
1.520815,1.940241,g
-0.466844,-0.282156,g
-0.541505,0.786503,g
1.142434,1.27731,g
-3.192893,-0.282671,g
-2.082315,0.075623,g
0.316371,-0.099968,g
-1.43456,0.097087,g
-1.145403,0.397922,g
-0.810003,-0.258703,g
-1.062374,-0.114153,g
2.427586,0.650883,g
0.277827,-0.090163,g
1.87125,-0.645552,g
-1.991562,-1.111425,g
-0.601884,-0.020916,g
0.559241,0.232214,g
1.738325,0.922593,g
4.026392,1.860279,g
1.638893,1.93338,g
-4.192644,-1.963944,g
0.219716,1.226338,g
3.053763,1.979937,g
-1.259646,0.127891,g
4.458891,0.519895,g
1.167649,2.045918,g
1.504534,0.575746,g
2.22243,1.696962,g
1.829849,1.959233,g
-0.700382,-0.62791,g
-0.330483,-0.251079,g
3.128309,1.032298,g
-0.338901,-0.326752,g
0.819467,1.642586,g
-0.067639,1.042465,g
-2.595766,-0.334505,g
-1.687946,-0.185151,g
-1.905779,-0.531389,g
-1.232947,0.133335,g
0.568838,0.886781,g
-0.015726,-0.045937,g
-1.137423,0.794966,g
0.836588,1.338903,g
2.984708,1.120396,g
-3.442701,-1.023537,g
-1.450835,0.004014,g
-0.125778,0.302447,g
-1.608158,0.476864,g
-0.044554,0.640951,g
-1.714691,-0.211444,g
-0.594261,0.553038,g
1.244897,1.492791,g
-1.461651,0.166027,g
2.268511,1.226733,g
-0.622939,0.798042,g
-1.853182,-0.869259,g
0.344064,0.278641,g
1.897938,0.304428,g
-2.434908,-0.261646,g
-1.717219,-1.013336,g
0.609055,0.254736,g
-2.23801,-0.352765,g
-1.508262,-0.048577,g
2.013259,0.268861,g
-0.203418,1.673718,g
1.62487,-0.320619,g
3.311452,0.634666,g
-0.580247,0.878407,g
-3.434202,-1.259482,g
0.081546,0.518231,g
0.236048,-0.052622,g
-1.336812,0.563861,g
1.473822,1.080714,g
1.697341,0.661532,g
-1.16298,0.506221,g
-0.290363,-0.689398,g
-2.25444,-0.65894,g
2.014134,-0.332556,g
0.261127,0.361237,g
-3.377755,-0.281113,g
-0.230797,0.932458,g
2.184809,1.249258,g
0.155668,1.163561,g
2.371614,0.937626,g
0.930411,1.367904,g
3.17908,1.541862,g
-0.659656,0.631657,g
0.244288,1.431803,g
-2.654149,-1.017386,g
0.804535,1.456092,g
1.339747,1.305643,g
-0.629213,-0.118366,g
-0.202159,-0.354822,g
0.203478,0.166518,g
-1.866365,0.127196,g
-0.604591,0.149368,g
-1.161258,-0.017323,g
-1.293228,0.308829,g
1.265777,0.961306,g
0.981618,0.899745,g
0.73896,1.494569,g
-0.008547,0.447866,g
0.527329,-1.051351,g
-1.056953,0.096099,g
0.251532,1.384652,g
2.15023,-0.288891,g
-1.146757,-0.147794,g
0.938638,1.272502,g
2.923187,0.226956,g
0.627269,1.43183,g
-2.074991,-0.581899,g
-2.853047,-0.741573,g
0.266813,0.893662,g
3.610405,1.822057,g
1.88276,0.866486,g
-1.153183,0.331079,g
-2.909631,-0.363969,g
-0.984062,-0.646628,g
0.98095,2.054218,g
0.338945,0.991003,g
0.651378,0.740417,g
0.425519,0.345998,g
-0.060517,-0.874913,g
1.377501,1.971894,g
1.794579,0.816522,g
1.31329,1.562364,g
-1.761068,0.386994,g
0.48831,1.371875,g
1.259973,-0.644844,g
0.971493,1.495425,g
-0.364884,0.905008,g
-0.418025,0.09022,g
1.956103,0.48801,g
2.344992,-0.632714,g
-0.653531,0.783627,g
0.556052,0.2763,g
0.948883,0.993147,g
1.198495,-1.220752,g
0.360089,0.188343,g
-2.183027,0.377023,g
-0.368626,0.313738,g
-2.332198,-0.364247,g
-1.595229,0.430216,g
0.047605,1.394647,g
2.133083,-0.159628,g
-0.23765,0.291646,g
-0.443193,0.685667,g
1.103266,0.46932,g
1.185408,1.5454,g
0.108497,0.936253,g
0.245436,1.408879,g
-0.360836,0.684349,g
-0.671752,0.598624,g
-0.781056,0.74953,g
1.054519,1.266564,g
-2.64213,-1.483668,g
0.435841,0.257564,g
-2.956191,-0.329007,g
1.033677,1.44346,g
-1.238926,-0.015208,g
-3.852234,-1.75848,g
-0.718964,0.755392,g
1.529095,1.663262,g
-2.301121,-1.022946,g
1.23302,0.904233,g
-1.154807,-0.135651,g
-0.251743,-0.055532,g
-0.026284,1.270162,g
-2.355161,-1.199563,g
-2.446255,-1.338749,g
-1.618844,-0.309571,g
2.656002,1.135791,g
-1.501644,-0.321382,g
-1.514979,-0.128158,g
2.467364,1.189279,g
0.904592,1.018006,g
-2.402385,-0.210141,g
-0.106809,-0.192352,g
1.022561,-0.049892,g
-1.522539,-0.320713,g
-2.754791,-1.550405,g
1.561473,0.631786,g
-1.965749,0.163178,g
-0.690466,0.986804,g
-1.737016,0.023751,g
-2.04959,0.080062,g
0.179498,0.076228,g
-1.046786,0.317352,g
0.819426,1.360376,g
1.122854,1.049886,g
-3.345406,-1.146353,g
-1.462983,-0.788913,g
-0.389881,0.312022,g
-1.402509,0.275234,g
