@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P75.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute class {g,h}

@data
-25.333841,-13.464617,584.540474,-590.298504,657.565468,-31.59659,169.347804,g
-10.661466,-17.597117,263.180617,-267.847801,296.761445,-15.934001,23.078884,g
30.496219,36.684663,390.921269,-395.392558,429.711413,25.262134,4.499175,g
18.16471,-17.051001,313.879996,-318.19159,347.578083,13.151289,51.466851,g
-34.092822,-206.614609,558.669697,-563.689007,605.059214,-39.786939,332.03795,g
34.94603,67.146587,258.029844,-262.856031,306.207877,29.661024,56.689157,g
30.366315,178.181436,330.858597,-335.794422,379.719231,25.02415,10.164194,g
-12.246812,40.513534,291.125525,-297.538616,347.79892,-18.972885,-62.028204,g
23.013066,-13.692901,272.933622,-278.160431,322.388002,17.265775,110.819902,g
-8.616606,36.383459,159.709114,-163.73492,190.490255,-13.668479,-18.195367,g
36.711856,131.790187,289.10145,-294.640895,346.056304,30.909139,-116.079793,g
-2.470424,75.063098,436.846423,-441.59155,471.918027,-7.815013,-78.921241,g
-14.964746,7.421145,178.137615,-181.976186,207.192248,-20.056282,3.099332,g
25.889656,-7.105392,407.835265,-412.54679,447.789001,20.699739,118.809332,g
-12.850605,-57.470658,195.131978,-199.021298,222.537352,-17.704331,113.427331,g
23.717145,2.025114,254.660659,-259.107873,298.531774,18.815268,38.280921,g
-9.747809,-9.462886,257.911199,-262.183995,293.600972,-14.812672,48.41948,g
-14.874679,30.648119,353.253321,-357.623458,382.940499,-20.091443,-30.152406,g
37.785554,159.702532,462.869794,-468.873082,528.716303,31.512759,-114.183717,g
-12.347271,19.699133,108.630416,-112.817649,139.740474,-17.488344,-26.063381,g
-18.245423,87.069848,335.411985,-340.503868,378.976527,-23.751093,-57.989927,g
-13.775173,-18.124699,311.298547,-316.08888,355.607698,-19.103308,57.269914,g
-26.442007,43.73411,249.918823,-255.650699,313.350508,-32.463655,-46.542284,g
-11.580145,-9.098463,291.214552,-295.513849,327.274811,-16.786863,52.923505,g
22.805393,0.219624,111.078324,-115.789848,140.079609,17.433957,132.239135,g
22.540736,-37.349424,214.699822,-218.584812,240.503049,17.675925,68.280561,g
-22.714114,18.972885,48.058694,-52.711329,94.712349,-27.876838,-18.633749,g
30.476473,-103.991118,438.795673,-444.544696,496.34081,24.440969,144.279659,g
32.576238,87.030357,344.680709,-350.813035,398.381385,26.131624,-63.883403,g
-3.107299,-41.466509,220.226276,-224.080609,250.856556,-7.879272,109.703075,g
-2.967696,-26.553378,301.903557,-307.300454,346.81321,-8.830168,42.985517,g
-6.514763,57.514999,377.340086,-381.603702,409.035749,-11.502376,-43.28828,g
3.889147,9.956174,112.67614,-117.40741,150.931081,-1.626223,-6.335842,g
9.692037,-29.644223,363.328141,-367.191307,388.176488,4.759156,92.966615,g
-35.384412,-87.394261,476.373381,-481.127341,527.930818,-40.596673,169.140131,g
-9.658955,-46.809019,317.138503,-321.700725,352.218594,-14.993671,51.51656,g
22.707532,28.535537,376.592186,-381.338698,411.434813,17.381649,17.078367,g
21.419233,18.873118,317.47123,-321.373367,341.939219,16.385027,18.083996,g
-14.226892,-69.170488,320.227962,-324.950052,360.904136,-19.534415,75.668277,g
-12.555636,-63.384053,288.260539,-292.427334,319.079093,-17.532338,103.42976,g
21.160984,-8.138387,296.791063,-301.328343,331.20622,15.924995,100.961415,g
24.790843,18.50246,336.646071,-341.148191,374.896855,19.704849,93.684203,g
17.222994,-20.723642,317.320715,-321.408008,343.494947,11.895205,86.02698,g
32.910524,27.556062,397.948892,-402.972013,440.588865,27.436204,66.041885,g
22.59339,-4.540744,364.608819,-369.60059,404.006047,16.878835,103.229535,g
47.977807,-127.051469,406.443043,-411.244287,480.390527,42.725537,267.271721,g
-18.601186,-7.894341,363.429812,-367.75942,398.478207,-23.742086,-1.238936,g
-28.6211,-68.217341,551.412577,-556.925349,612.097229,-34.576064,42.469366,g
-11.393257,42.396966,190.03386,-194.467736,231.341539,-16.518915,-28.462791,g
25.52887,43.072986,331.671622,-336.217043,368.023904,20.304658,16.869482,g
24.906025,-13.297474,277.047762,-281.94323,313.08689,19.36225,109.945043,g
-16.460198,18.074989,222.928103,-228.61685,273.523558,-22.535886,-20.43768,g
-11.295916,-61.383188,169.763496,-173.984504,200.299898,-16.397152,99.382997,g
10.051957,137.955422,416.804863,-422.426407,465.794362,4.11466,-116.837392,g
-23.525234,54.02838,352.136148,-358.260853,410.138719,-29.942828,-60.590948,g
-12.773702,18.967688,457.079721,-463.081104,508.74212,-19.085641,-31.243772,g
-33.892251,-22.881257,416.245238,-423.734106,517.490189,-41.48227,21.701038,g
35.001283,37.262475,158.362445,-163.597049,208.642321,29.338862,29.323274,g
23.297815,47.251905,372.330648,-376.08712,401.789368,18.34363,7.591925,g
23.226455,-29.472403,399.042509,-404.586284,447.658231,17.314966,191.293234,g
-14.228451,60.710113,261.491001,-266.557423,307.526314,-19.671594,-39.661885,g
-7.886893,124.805173,339.55176,-343.978362,374.767124,-12.853029,44.448754,g
26.338257,46.314346,229.635642,-234.183661,273.47177,21.269584,39.274772,g
-4.642416,60.945672,303.369045,-308.26001,338.233323,-10.188269,-49.876135,g
18.829471,48.128496,438.687593,-443.488145,477.525022,13.551219,-28.040171,g
-15.038878,13.510689,95.346106,-99.94574,136.644952,-20.3658,-12.334453,g
-8.388842,8.299814,163.907259,-168.25921,195.178224,-13.427204,76.082583,g
-10.822027,62.86132,211.44374,-215.744249,241.498458,-15.908713,-35.804261,g
24.134742,-200.305094,349.804288,-354.942244,390.077934,18.495185,231.420867,g
18.82566,118.842068,207.595989,-212.371946,248.985248,13.492503,-83.662211,g
-14.71533,93.092535,419.067441,-424.61572,464.346021,-20.705109,-83.252235,g
16.333586,44.465901,165.768521,-170.97368,220.089964,10.750147,-20.990204,g
-11.689438,53.241856,252.32672,-257.183564,289.851082,-17.084603,-28.855793,g
-2.567246,50.443901,261.539672,-266.988704,307.196704,-8.409799,-33.752301,g
24.690211,147.247528,392.583865,-398.967511,446.246436,18.055071,-102.195328,g
25.528004,82.893873,283.916902,-289.297518,329.281738,19.713683,-51.384578,g
14.125221,12.414474,353.670226,-357.568033,381.725119,9.264047,37.700164,g
23.209308,-8.320599,346.766791,-350.972383,385.109546,18.273482,87.153159,g
-11.251922,60.866171,257.121037,-261.775231,295.38966,-16.450845,-67.973122,g
-16.171292,-50.947062,329.056052,-333.47001,361.850182,-21.37905,126.802227,g
-18.021469,22.840381,453.597087,-458.655714,502.24208,-23.618591,-22.779239,g
-7.546892,11.487654,307.842067,-312.997169,354.156932,-13.03299,-10.725898,g
-17.438288,-9.028661,224.590178,-229.136465,262.062751,-22.884548,-2.837272,g
-23.835271,-6.095953,219.953478,-225.556316,278.796614,-29.902125,-15.378879,g
24.252695,60.188592,161.797794,-166.963982,206.883423,18.509734,-24.822886,g
-12.686579,98.881568,344.011271,-349.610991,398.63617,-18.615562,-116.38221,g
-23.039047,-74.333558,575.604304,-581.624393,638.355812,-29.469805,63.094454,g
-26.704586,-19.952186,275.931802,-281.172468,329.504653,-32.40719,4.599634,g
46.975989,57.543404,325.653957,-332.737352,405.784863,39.735844,-3.207758,g
-17.667611,28.700082,130.308244,-135.908138,182.357584,-23.721129,-34.680334,g
-17.480723,-18.346748,401.045972,-406.342584,442.74752,-23.319812,27.957205,g
-11.10591,17.528527,337.16967,-341.984772,382.356105,-16.438548,-11.746595,g
-11.329518,9.50688,277.202781,-281.212305,305.735893,-16.630805,8.289076,g
26.026661,24.239878,224.708651,-229.876051,267.491691,20.396804,98.827009,g
25.115776,-22.168172,292.91508,-297.843457,329.525957,19.631064,162.882751,g
-15.294182,-31.20151,450.790991,-456.132116,510.059172,-20.949501,177.861007,g
-30.047617,-91.20408,565.633927,-570.847573,616.668804,-35.745199,109.623747,g
-8.290288,25.750746,181.726251,-186.217978,217.939277,-13.515539,-22.255121,g
-43.48123,-20.494145,592.825046,-599.70354,680.902428,-50.575018,39.743638,g
11.435346,39.826257,128.74784,-132.910131,155.625631,6.150339,-25.920314,g
16.177701,66.375824,314.743423,-319.061079,345.431899,11.06919,-44.214061,g
-1.643023,-50.397829,414.879516,-419.339893,445.923582,-6.674631,153.493477,g
-9.108855,40.44252,360.78653,-365.230626,397.982494,-14.160035,-35.580827,g
-4.479949,56.186169,247.997633,-252.352874,277.147528,-9.608552,-30.593906,g
-7.043731,48.360417,328.598963,-332.830883,354.851658,-12.049531,-47.445721,g
31.520553,89.035725,372.154152,-378.733694,431.518462,24.656263,-43.433079,g
24.071176,35.078186,276.157142,-280.157486,303.390003,18.98397,50.161577,g
22.359044,4.382955,88.5388,-92.578635,116.308944,17.288119,16.889054,g
10.248198,13.310464,230.275289,-234.076274,252.017376,5.052739,37.964995,g
17.188872,67.50287,339.395356,-344.473729,379.421491,11.508785,-36.63045,g
45.485906,-162.799786,475.146916,-480.320206,539.773889,39.980409,242.004737,g
22.188956,29.056192,268.126488,-272.332081,301.167262,17.143146,-0.57608,g
39.10174,82.788045,489.248581,-495.361335,548.673339,32.69142,-40.929573,g
33.252258,109.829342,448.659183,-453.897771,499.095636,27.648554,-56.351753,g
14.389705,-22.859953,321.193927,-325.42983,349.07267,9.446085,127.069309,g
24.176831,-6.287864,343.589517,-347.23635,372.420368,19.293834,34.777329,g
13.951669,29.017913,288.543903,-292.725247,315.262172,8.402005,-13.141416,g
25.291752,-2.049363,198.523333,-202.343371,224.920654,20.058014,57.208772,g
23.172761,85.851177,387.888102,-392.409967,426.164519,18.069274,-44.293909,g
-7.251577,5.98666,299.371819,-303.271704,324.559128,-12.577807,-14.090407,g
33.993229,-22.93599,523.478755,-528.826288,580.270796,28.254772,76.172823,g
44.542631,-28.539001,548.272542,-554.025896,609.461221,38.496215,97.013205,g
-13.091879,-40.286116,348.830529,-352.494856,375.992204,-18.09664,49.281176,g
-8.831034,17.539613,109.982455,-114.125174,140.953775,-13.901267,-18.895115,g
-7.461675,-101.076596,658.141029,-664.412958,729.485067,-14.131456,345.781254,g
-10.56551,-22.715673,296.292752,-301.011378,339.497374,-15.741744,77.01841,g
-1.223347,47.48296,390.894769,-395.172588,417.016,-6.405297,-30.223247,g
28.967857,130.89974,289.113574,-294.166313,340.414321,23.579793,-5.317223,g
38.530509,79.924792,200.190779,-205.277466,252.999622,32.973051,29.171026,g
-14.963187,-61.854652,317.981838,-322.454167,355.295409,-20.015926,137.990409,g
31.040602,-182.743485,361.708847,-366.94882,416.121396,25.446078,242.193357,g
-20.511812,-5.701911,140.475556,-145.446195,191.417075,-26.097156,-2.731271,g
-14.058017,25.485049,270.964973,-275.10163,308.209608,-19.0872,-29.599709,g
-8.612969,56.711847,405.702591,-411.848773,455.886165,-14.977217,-49.875096,g
-20.296864,-175.120902,434.27554,-441.141216,503.765938,-27.383377,178.903701,g
-26.776639,5.968474,438.463466,-443.609389,495.893767,-32.389177,21.871645,g
22.250791,-65.831094,484.399358,-489.108631,511.636377,16.532425,232.840456,g
-27.305608,-149.373794,468.178356,-474.410448,537.436659,-33.770141,180.07526,g
-3.480556,-4.188618,227.519423,-231.154305,248.890678,-8.398888,43.473263,g
-14.903951,-44.333053,312.164053,-315.768451,340.169929,-19.802017,36.735066,g
-15.388405,-27.445211,363.27566,-368.84888,417.114727,-21.295218,135.10412,g
-11.474317,13.093784,367.881703,-372.777171,404.155523,-17.046671,-23.000076,g
41.037999,-26.765035,625.687593,-632.167368,699.762036,34.229308,162.670401,g
-12.84333,-80.788912,71.721106,-75.783458,95.717285,-17.765818,158.396912,g
18.7808,69.369501,290.660642,-295.280022,327.548994,13.482803,-34.417928,g
19.885329,97.516193,233.109963,-237.893714,266.39998,14.586119,6.076207,g
9.746423,63.900724,241.643778,-245.72778,262.664119,4.629252,-42.131443,g
-11.635225,-3.815708,368.946048,-373.615484,400.853368,-17.16982,64.350191,g
28.661111,5.808086,372.124534,-376.508008,409.87718,23.573558,28.830852,g
25.770491,-5.11336,217.621618,-221.929402,252.705693,20.740616,49.639017,g
24.146347,38.776287,115.126126,-120.598368,163.622856,18.096986,-12.02892,g
12.553904,11.410231,382.831899,-386.813711,411.239611,7.597294,37.658595,g
12.995231,10.345366,291.814361,-296.237846,326.19124,7.812242,2.368753,g
-22.366318,-42.50089,238.401205,-242.802346,278.176886,-27.405374,37.247579,g
-31.700687,-57.529548,599.138891,-606.018597,678.969632,-38.822014,65.16616,g
-18.507656,-0.062527,307.757196,-312.345918,345.194608,-23.865235,4.632023,g
13.387887,10.812847,243.532752,-247.439046,271.841217,8.500039,36.345874,g
11.848094,7.348572,432.72293,-436.504516,454.582623,6.726246,26.187569,g
42.811966,-56.209898,569.502289,-576.054118,640.101546,35.954257,163.282681,g
25.722687,176.878068,374.683466,-380.85026,442.290259,19.382861,-116.713378,g
-3.7634,-159.440473,435.457492,-440.18166,465.44466,-9.152503,181.010568,g
-11.137953,-100.608423,360.297918,-364.967354,396.931312,-16.313147,186.884991,g
38.78668,-19.662587,159.294808,-164.399508,226.865054,33.331932,204.529739,g
-1.973499,-5.311853,394.267072,-398.395934,429.178461,-6.875376,44.665087,g
1.817787,-45.23216,228.848425,-232.9158,255.649487,-3.17381,88.330088,g
14.182205,27.682156,425.903846,-430.586099,465.1031,8.937382,56.865826,g
5.009091,-1.803931,201.033595,-204.709353,209.718444,0,22.41776,g
-4.341385,5.807047,371.572183,-376.928897,418.805036,-10.040872,105.278032,g
21.560049,37.354101,326.220684,-331.017426,367.38495,16.088674,83.866593,g
39.967419,-44.070994,506.115638,-512.080821,564.643887,33.597282,154.492004,g
-13.3697,-73.2247,451.161303,-455.335373,483.910574,-18.271577,131.923209,g
-4.106,53.284638,242.45559,-247.328195,279.897332,-9.516407,-48.817506,g
21.394638,19.274608,281.901834,-286.029138,312.633092,16.313494,47.521239,g
14.369093,23.758195,240.680411,-245.019371,269.895085,9.131545,14.019912,g
31.865058,-10.49744,583.959544,-590.350465,649.316923,25.103305,71.855513,g
-4.874511,-53.56142,399.525405,-404.440792,432.438181,-10.318173,76.624715,g
20.586809,-1.56179,381.869572,-385.966738,410.922819,15.451972,82.228419,g
-24.744251,-65.03972,531.556174,-537.623375,591.658337,-31.234245,127.054414,g
12.283878,11.805139,307.894201,-311.56996,329.434158,7.300941,41.907835,g
0.802806,-87.823809,336.475118,-341.428783,371.502035,-4.626654,115.653189,g
-20.088845,-54.416013,390.675838,-395.12409,428.63096,-25.501504,119.949715,g
-5.431365,36.227921,484.609803,-490.896108,544.946485,-12.069796,-26.629415,g
38.02094,65.234749,129.659591,-134.300448,173.813723,32.822016,-16.555981,g
-6.756557,28.425379,306.85168,-310.930833,346.392841,-11.715072,-0.553563,g
23.994619,0.926301,164.374739,-168.564743,189.950721,18.333238,57.799921,g
-10.973061,-56.082593,271.587472,-275.787522,308.947808,-15.980594,100.414433,g
-1.772408,-27.220737,217.825481,-221.94499,239.95676,-7.051525,82.139392,g
-32.056277,145.995429,358.133028,-364.082276,435.011662,-38.181848,-116.954999,g
23.058619,44.774553,337.910642,-342.130264,376.685717,17.944393,-19.162024,g
24.742865,58.401289,213.287854,-217.226884,238.858293,19.72598,-33.412646,g
26.589578,32.272263,368.127827,-373.303714,410.982401,20.855104,21.016704,g
-11.345279,-26.670292,398.681203,-404.619193,445.98455,-17.626908,45.491795,g
-4.795529,4.030655,201.126259,-205.558058,238.71003,-9.782277,52.829801,g
-43.99461,116.954133,450.878286,-458.085869,545.980693,-51.347166,-147.457799,g
-22.333236,-81.79125,531.143599,-535.915572,577.507482,-27.73533,205.902216,g
29.992711,82.144415,363.911496,-369.647355,414.314521,23.923952,-6.109809,g
106.978732,156.092938,474.454962,-480.46743,582.054115,100.71529,-38.261868,g
12.94708,-14.346404,167.432848,-171.876078,199.451193,7.825232,97.230924,g
-13.115262,4.080365,303.954305,-308.04004,343.977323,-18.027185,-19.80271,g
13.276689,48.449618,270.839919,-275.413399,307.66124,7.878753,-33.640064,g
17.127904,71.999447,371.375422,-376.339999,407.783996,11.486961,-31.912517,g
-14.09976,4.728845,270.835242,-275.375294,314.478073,-19.24066,-15.131715,g
20.407542,-45.270958,296.800416,-301.466907,328.685046,15.142108,183.949512,g
-2.20542,18.834147,128.850204,-132.760655,151.722108,-7.158912,-9.049273,g
17.409535,-45.205487,167.707725,-172.022956,197.220658,12.328911,128.510895,g
26.327519,-171.599816,393.49527,-398.891301,437.351489,20.594257,233.484259,g
-11.493023,-20.268459,265.143377,-268.956314,290.92045,-16.308124,15.188527,g
24.739575,46.996947,295.429498,-299.149423,324.619057,19.799246,-6.9961,g
-11.770151,56.37479,358.028239,-363.183342,392.736285,-17.561783,-47.478977,g
-13.808602,25.621362,276.960986,-280.801809,303.006874,-18.678089,-34.555453,g
25.121492,91.750369,406.893549,-411.770831,441.407086,19.529739,-62.969054,g
-18.000165,9.641114,392.034805,-397.360168,439.873875,-23.694628,-30.785644,g
-11.654623,-64.541063,128.189427,-132.646859,161.408256,-16.91209,132.493573,g
14.937379,18.912436,274.824328,-279.08015,309.062123,10.004499,4.292888,g
-12.195023,31.889653,332.491055,-337.115977,364.251151,-17.508262,41.269575,g
37.533887,91.709492,191.621457,-196.676101,236.8505,31.927412,-62.665771,g
15.319123,12.167137,72.555435,-76.14078,93.322898,10.554425,43.10728,g
-31.446075,47.276673,701.875658,-707.461349,765.860906,-37.534234,123.75988,g
19.76703,-159.94017,476.741789,-481.30401,524.222324,14.504713,222.837343,g
61.097226,-255.914491,434.346727,-441.229551,535.789652,54.075319,418.381896,g
34.233465,94.810729,415.468586,-419.544275,456.007755,29.297466,-55.302304,g
-11.867666,37.836303,388.153798,-392.532942,418.125552,-16.93963,-19.498908,g
4.815448,5.881871,134.871505,-138.424288,143.239563,0.000173,57.338849,g
-4.397157,30.944127,359.370578,-363.340958,385.951669,-9.436732,-26.586287,g
18.036365,-59.51621,348.015773,-352.744271,383.655316,12.691775,173.904829,g
-2.75067,20.021815,310.494356,-314.94053,341.619829,-7.858661,-9.022253,g
-9.891396,-49.849288,298.477041,-303.221475,334.322006,-15.112663,175.903789,g
23.173281,37.877353,72.856466,-77.033479,109.693549,18.271231,-0.979475,g
18.652282,41.661884,158.352572,-162.952206,192.517967,13.317739,1.381484,g
-8.96215,15.363983,235.600133,-240.143648,267.418599,-14.342766,-12.48722,g
21.375932,33.161325,147.061852,-151.785328,187.126786,15.99012,-1.903524,g
36.402165,-78.454973,544.959995,-550.033519,597.349336,30.478378,356.215301,g
35.604729,-252.472386,441.713832,-447.096007,498.56892,29.915462,292.474273,g
-16.604651,-51.604202,556.029359,-561.428681,615.631479,-22.481327,218.279451,g
-4.628906,141.380552,415.793172,-421.399301,467.009568,-10.613661,-151.914885,g
39.397574,22.936163,216.857957,-221.390734,264.526767,34.371163,29.544457,g
1.371611,42.978589,310.930313,-315.477466,340.153128,-3.819865,-34.898919,g
23.582738,40.742338,163.512698,-167.605014,199.368401,18.663887,-18.908972,g
3.681647,37.840807,308.694582,-312.772003,332.741163,-1.568372,-26.807643,g
23.844797,-6.601885,293.224943,-296.700303,321.797373,19.14072,34.455687,g
-29.93157,-9.115783,347.634202,-353.741933,410.522022,-36.253729,-4.46055,g
19.491114,80.85958,249.297883,-254.024303,290.15956,14.182552,-56.063887,g
12.208014,-8.914866,271.242621,-275.538107,299.735722,7.207063,81.18815,g
