@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute -0.603fM3Trans-0.47fAlpha+0.454fDist-0.377fAsym-0.153fWidth+0.139fConc1+0.129fConc-0.071fSize-0.058fM3Long-0.001fLength numeric
@attribute -0.795fM3Trans+0.386fAlpha-0.364fDist+0.214fAsym-0.116fConc1-0.109fConc+0.095fWidth+0.057fSize+0.054fM3Long+0.025fLength numeric
@attribute class {g,h}

@data
-2.124293,0.261527,0.88938,-0.140578,g
-2.697409,-0.368202,-0.011706,-0.730825,g
-0.226432,1.066795,0.473476,0.192275,g
-2.126353,0.612,0.892313,-0.101506,g
-0.478582,1.037418,0.128795,-0.841771,g
1.240492,1.496682,0.460967,0.466069,g
-1.29067,-0.287546,0.195169,0.482578,g
-0.934388,0.650481,0.10691,-0.451901,g
-0.530554,0.534466,0.624036,0.078791,g
0.18202,1.503268,-0.933152,-0.418234,g
-3.237068,-0.963269,-0.932491,0.37789,g
1.915255,0.390066,1.886282,-0.250135,g
0.694303,-0.030657,1.334425,-1.407184,g
4.662365,-0.316418,0.063736,-1.664607,g
-1.175338,0.634078,0.12422,-1.198278,g
-0.560747,0.921789,0.762561,-0.04787,g
-3.534181,-1.434625,-0.853782,0.702951,g
-2.070584,0.30901,0.869911,-0.408946,g
-0.006026,-0.031754,0.578706,-0.850459,g
-0.815649,0.457042,0.065371,0.215035,g
0.228126,0.115043,0.690458,0.018204,g
-1.560895,0.093656,-1.230857,0.32379,g
-1.303937,0.560455,-0.3152,-0.250754,g
-1.276116,0.556957,0.293135,0.243367,g
-0.906265,0.451724,-0.778657,0.043372,g
0.375364,-1.355683,1.356749,-2.084191,g
2.274765,0.149169,0.940547,-1.543398,g
1.73897,-0.065603,1.448733,-0.331363,g
1.535099,2.351341,-0.02191,0.299326,g
-0.231019,0.157745,-1.232646,-0.213749,g
-0.526892,1.056185,0.210376,-0.060503,g
-1.612757,0.331128,-0.644488,-0.16972,g
-2.584719,0.177,0.754643,-0.595961,g
-2.752003,-0.185946,0.653986,-1.204271,g
2.345512,1.553483,0.189313,1.143246,g
-0.275523,1.20706,-0.415116,-0.223928,g
-0.901466,0.187849,0.183643,-0.387665,g
1.321174,1.413217,-0.184473,-0.630412,g
0.027035,0.074442,1.631318,-0.825298,g
-1.769028,-0.199787,0.140367,-0.648296,g
-1.000633,0.078465,0.086252,0.782124,g
-1.258844,0.50603,-0.097021,-0.448018,g
-2.849666,-1.337087,-0.826836,0.145804,g
-3.031856,-0.461804,0.675676,-0.22758,g
2.09502,1.701768,-0.120428,-0.869485,g
-1.559905,0.370409,0.644252,0.299781,g
-2.320754,0.26207,0.547168,-0.661622,g
-1.850187,0.442421,0.809546,0.204899,g
-1.665669,0.558136,0.030751,-0.449851,g
-0.578693,0.78425,-0.850961,-0.20622,g
-2.90609,-0.688231,1.116604,-0.610779,g
0.73558,1.341172,-0.578428,-0.097367,g
1.469687,1.551574,0.127359,0.803536,g
-1.376117,-0.271308,-0.187413,0.011884,g
-0.847918,-0.683306,-0.464824,-0.576451,g
-3.975442,-1.697354,0.675873,-0.171858,g
4.45112,0.996456,-0.611109,-1.584177,g
0.811742,-0.691165,-0.204248,0.738872,g
0.077872,-1.116556,-1.271072,-0.840032,g
1.675911,1.554648,0.51256,0.609156,g
-0.215657,0.693349,0.799128,-0.955952,g
-1.045704,0.493509,0.062821,0.094749,g
0.954065,1.499108,-0.084361,-0.794482,g
-0.840021,0.722695,-0.772965,0.043253,g
-1.968102,-0.453396,0.402211,-0.958665,g
2.84012,1.825507,-1.575831,-1.911589,g
-1.345675,0.270591,0.693208,-0.148673,g
0.664165,1.087852,-1.47702,-0.143035,g
0.122686,0.171695,0.816834,0.316436,g
0.801764,-0.519096,1.974542,0.366689,g
-3.124681,-1.316445,-0.087458,0.764021,g
-1.381363,0.615839,0.172123,-0.608712,g
-0.463689,0.86164,-0.60219,-0.644888,g
0.114046,1.434106,0.021051,-0.500279,g
2.644766,1.186519,1.417392,0.275084,g
0.108381,0.562587,-0.227312,0.705788,g
-3.307099,-1.353434,-0.592722,-0.270144,g
-0.55227,1.089988,-0.748487,-0.031846,g
-0.080648,0.788913,0.30218,0.632749,g
-1.155078,0.135084,-0.072796,-0.487887,g
-3.289334,-0.898962,-0.278042,-0.776428,g
-0.635486,0.28169,0.607966,0.019266,g
3.350368,0.638397,1.003414,0.499254,g
-0.17671,0.568723,0.118883,-0.798445,g
0.338066,0.94648,0.147027,-0.87895,g
1.158721,1.420224,0.448119,0.154937,g
-0.702979,1.022291,-0.120704,0.584967,g
1.313371,0.548571,0.837808,-1.423528,g
0.170932,0.417843,0.466332,0.111799,g
0.964698,1.244706,-0.306103,1.155401,g
-3.572247,-1.586944,-0.93511,0.096012,g
-0.471975,0.75664,0.067032,-0.585033,g
0.028864,0.639005,-0.282785,-0.315714,g
-0.756079,-0.161143,1.07109,-0.327104,g
-0.593053,0.905935,-0.318541,-0.434993,g
-1.795016,-0.160485,0.86611,-0.110491,g
-2.007788,-0.163351,-0.186572,-0.435139,g
0.248624,0.166689,1.204715,-0.218386,g
-1.606893,-0.651748,-0.115409,1.360043,g
0.629848,0.195482,0.674738,-2.132712,g
-0.440131,0.440033,-0.572556,-0.054912,g
-3.275998,-0.759402,0.331699,-0.28547,g
1.756393,0.336106,1.381539,-0.240035,g
0.147972,0.453094,1.120495,0.162899,g
-0.703981,-0.168045,0.236189,0.266075,g
-3.123192,-0.738588,1.183053,-0.546839,g
-1.401994,-0.137131,0.538946,0.352289,g
-2.663802,-0.622869,0.150001,-0.817078,g
-1.280428,-0.254283,-1.691518,0.974898,g
0.729422,0.666806,0.827904,-1.295087,g
-2.469059,-1.155997,-0.015487,-0.873572,g
-1.091532,0.592245,0.322919,-0.908704,g
2.110503,1.089944,1.607718,0.313799,g
0.892301,1.034849,0.407031,0.666715,g
2.061212,1.833775,0.150001,0.631752,g
-0.275076,0.319799,-0.668252,-0.105705,g
0.798787,-0.004587,0.890762,0.05133,g
-0.258143,0.042816,2.026523,-0.579023,g
-3.190134,-0.199286,0.132175,-0.524829,g
3.235647,2.21129,-0.636575,-0.480931,g
-0.204133,0.450124,0.306432,0.286487,g
-2.362542,-0.14037,0.463045,-1.102704,g
-0.304102,0.287282,-0.07065,0.629905,g
-3.691447,-1.192627,0.876737,-0.326053,g
-1.751316,0.514715,0.4842,0.072514,g
0.480721,0.740844,-0.032708,-0.436402,g
1.111689,0.28644,0.18443,-0.798504,g
1.194304,0.969793,-1.439685,-0.121852,g
-0.814326,0.785301,0.045536,-0.661756,g
-2.442251,-0.388087,-0.189921,-0.453394,g
-3.48117,-0.671588,0.675914,0.124409,g
0.450265,0.979317,-0.288417,-0.13061,g
-0.274168,0.261152,-1.166357,-0.343044,g
-1.395327,-0.70782,-1.085624,1.813989,g
-2.836799,-0.960922,-0.912318,0.830006,g
2.634042,2.537953,-1.832128,-0.41849,g
2.841257,0.595429,-0.098387,-1.656567,g
-3.149101,-0.362228,-0.105928,-0.27926,g
1.547389,-0.04314,-0.251973,-0.811643,g
2.645857,0.457574,-0.134839,-1.288496,g
0.293528,0.211641,-0.053836,-0.49263,g
1.658544,1.288756,-0.685982,-0.521353,g
0.904935,1.461895,-0.746402,-0.358065,g
0.741877,1.391557,-0.201633,0.714105,g
-1.103268,-0.116037,-1.453016,2.052173,g
2.816633,1.329516,-0.784494,-1.139298,g
2.712066,1.820626,0.265565,0.146219,g
0.344424,0.997204,-0.431918,-0.409375,g
0.61097,1.266496,0.485814,-0.003926,g
-1.235788,-0.773566,0.292996,0.290329,g
-1.207218,0.311878,1.024566,-0.188769,g
4.624103,0.793545,1.17551,0.141218,g
-2.493051,0.000138,0.519922,0.02202,g
-1.567438,0.348439,0.458014,0.22244,g
1.983881,0.649817,1.106553,-0.495439,g
-2.218449,-0.168835,0.712049,-0.826683,g
-3.224172,-1.058149,-0.122599,0.663376,g
0.339542,0.657949,0.104387,-0.883147,g
1.236284,0.192998,-0.575867,-0.38027,g
1.922715,2.066338,-0.037759,0.32795,g
3.028868,-1.534346,-1.091781,-1.99051,g
4.496839,2.450248,0.364253,2.229734,g
-0.03701,0.492636,-0.506638,0.985195,g
-0.04791,-0.946361,1.46637,-1.37378,g
-2.589838,-1.045456,-0.423655,-0.139678,g
1.372743,-0.972042,0.804759,-1.427568,g
0.26185,0.849115,0.740152,0.592124,g
0.735886,1.479048,0.535337,0.202249,g
-1.384629,-0.117218,-0.696362,0.078548,g
2.182225,0.997827,0.596565,-1.518443,g
-0.764005,-0.387893,-0.796091,1.566599,g
-0.421108,0.967488,-1.060285,-0.196615,g
-1.662006,-0.932971,-0.294322,-0.094378,g
-1.413884,-0.489496,-1.001314,1.270065,g
-1.286882,-0.304914,0.382161,0.267609,g
-0.030614,1.028554,0.025541,0.438281,g
0.117863,1.142343,-0.421476,0.844258,g
-2.746286,-0.40262,0.573708,-1.188612,g
-0.12659,0.158231,-0.962223,1.392997,g
1.303572,1.342058,0.593779,0.196414,g
-0.324912,0.345483,-0.55657,0.115015,g
-0.998081,0.077264,0.340076,-0.837605,g
-2.430824,-0.389755,0.125943,0.301028,g
2.949952,0.354565,1.192898,-0.055522,g
-1.972743,-0.042495,0.422166,-0.737128,g
0.383539,0.380706,0.648504,0.078839,g
1.332753,-0.162905,1.595384,0.11464,g
-2.935617,-1.201243,-1.356788,0.895737,g
-1.119391,-0.745268,-1.585635,1.596474,g
-0.172757,1.182376,0.269883,0.329144,g
-0.399241,0.86208,-0.128749,0.716213,g
2.335215,1.08754,0.656244,-1.326535,g
-3.205404,-1.527885,-0.49105,0.796364,g
-2.097096,-0.523774,-0.101509,-0.295704,g
-1.4623,0.026388,-0.013922,-0.122699,g
-0.834233,0.321085,-0.30715,-0.189008,g
-0.207539,0.656999,-0.592642,-0.499078,g
-1.105459,-0.107602,-0.962807,-0.101512,g
0.72914,1.226654,0.883345,0.593683,g
-0.230355,1.019352,0.113597,0.685523,g
2.633925,2.565599,-1.062873,-0.200927,g
-1.939662,0.129581,1.147831,-0.568914,g
-0.991059,-0.348206,-0.708575,0.789985,g
-0.697189,0.06144,0.848771,-0.855981,g
-0.408289,0.257479,0.917433,-1.046689,g
1.147473,-0.349387,0.03932,-0.979673,g
0.092184,1.403671,0.411688,0.513489,g
-1.741554,-0.067791,-0.025198,-0.314297,g
2.209494,1.382668,0.482007,1.067703,g
0.468522,1.442165,0.277743,0.274204,g
0.616082,0.195194,0.322318,1.338181,g
-1.752985,-0.942423,0.422544,0.481948,g
-2.920607,-1.193819,-0.093657,-0.252752,g
0.61405,0.781773,-0.078788,0.621903,g
0.106725,1.172719,0.637988,0.601223,g
2.772391,1.074921,1.401925,0.347355,g
-0.578615,0.131238,0.862663,0.170874,g
1.87422,1.138523,1.56778,0.33718,g
1.405275,-0.372841,0.746554,-1.471242,g
-2.657009,-0.962032,-0.83102,0.947566,g
-2.324888,-0.133152,-0.168409,-0.181015,g
-1.869918,0.031696,0.95556,-1.187627,g
1.110245,1.909693,-0.365016,-0.716105,g
2.295885,1.70024,-1.230025,-0.686942,g
0.725911,1.036383,-0.128857,0.654696,g
2.450543,0.749424,0.457991,-1.079063,g
0.06516,0.762456,-0.953756,-0.492829,g
-0.690183,0.735427,-0.001786,-0.491163,g
3.00466,2.304975,-0.725031,-0.252745,g
1.719317,0.049612,0.61476,-1.133388,g
0.926077,0.91355,-0.112696,1.366363,g
-3.398676,-1.422759,-0.359456,-0.260766,g
1.333146,1.385405,0.630903,0.294855,g
-1.922623,-0.216198,0.586378,0.32914,g
0.085702,-0.013624,0.132559,0.722181,g
1.358943,0.287423,0.68171,-1.134048,g
0.563569,0.969781,0.156663,0.646545,g
1.688443,1.411268,0.690126,0.515466,g
-0.41138,0.153825,0.725863,0.143751,g
-1.278565,0.62248,0.164889,-0.723438,g
0.619816,-0.138299,-0.212317,-0.578556,g
-1.312597,0.496123,0.468189,0.214352,g
-2.318886,-0.219994,-0.20307,0.93343,g
-0.812886,0.537119,-0.577449,-0.233344,g
-1.043871,0.80215,0.796711,-0.03939,g
-2.549322,-0.706039,-1.134064,1.448137,g
1.708979,-1.506474,1.83492,-0.062489,g
0.03375,1.072638,-1.978469,0.788777,g
1.046926,0.292185,0.879031,0.195247,g
2.384729,1.716988,0.676136,0.524211,g
-1.500021,-0.105896,-0.408827,-0.331124,g
-1.46148,-0.583987,0.914808,0.06447,g
-2.085867,-0.308706,0.175188,0.103504,g
-0.800015,0.611687,0.972023,0.310175,g
2.183791,-0.883474,1.90982,-0.693633,g
2.821166,1.835363,0.604806,0.226085,g
0.259625,0.685689,-0.1468,-0.48649,g
0.338266,1.259842,-0.416592,1.300747,g
-1.085798,0.648234,0.281139,0.169097,g
3.047741,2.112355,-1.352555,-0.172027,g
1.092348,1.756357,0.662374,-0.161842,g
0.675867,-1.707949,-0.487333,1.434768,g
0.389201,0.399583,-0.001969,0.764177,g
0.342134,0.713409,0.137952,0.579354,g
2.551686,-1.353358,1.086109,-1.999084,g
-0.299713,0.049629,-1.748781,0.300137,g
1.220462,1.145349,-0.374881,-0.430697,g
-2.317565,-0.463644,-1.00833,0.256543,g
1.877194,1.889848,-1.566713,-0.632943,g
0.640877,0.156524,0.921087,-1.249949,g
0.961531,0.51022,-0.071763,-0.573802,g
-2.923071,-1.574674,-0.377541,-0.399505,g
-0.598293,0.734427,0.198951,0.703635,g
-0.294255,0.718576,-0.019121,-0.528938,g
0.710453,0.794583,0.312513,0.136549,g
1.368813,1.3093,-1.159648,-0.147566,g
-0.536849,0.717571,0.847467,-0.148328,g
1.069645,1.209415,0.065411,0.722073,g
-0.797962,0.122925,0.661658,-0.241098,g
-1.991489,-0.438543,-0.691216,-0.161209,g
1.890786,1.883931,-0.228639,-0.686228,g
-1.982719,-0.424032,0.421882,-0.924956,g
1.252617,0.804505,-0.281501,-0.781201,g
2.03454,2.137447,-0.702777,-0.6335,g
-1.600138,-0.317414,0.190287,-0.641919,g
0.647722,0.131541,1.749055,-0.388193,g
-2.752096,-0.796281,-0.467849,-0.187631,g
4.778685,2.200299,-0.015834,3.739818,g
0.006325,0.730098,-0.444811,-0.085266,g
1.805461,1.455923,0.20545,0.096461,g
1.416473,0.434271,1.384336,-0.28384,g
-1.089003,0.492381,0.944557,-0.622271,g
-0.394343,0.488816,0.63782,0.2673,g
-3.079579,-0.103932,0.223187,0.145401,g
-3.26596,-0.209761,0.88395,-0.041421,g
2.19263,1.692082,0.363493,0.773215,g
-0.248493,0.319422,0.357759,-0.685409,g
-0.411405,-0.407025,0.940529,0.152863,g
2.120769,-1.362328,0.163521,-0.578441,g
-0.78851,0.669231,-0.077303,-0.209698,g
-1.659465,-0.058169,-0.039951,0.625752,g
0.13473,1.180186,0.182672,-0.582256,g
-1.568179,0.4329,0.971806,-0.144891,g
-1.321263,0.810749,0.743549,-0.111532,g
0.371973,0.290187,1.023209,-1.134844,g
2.153818,0.367712,1.281134,0.13297,g
-1.951831,-1.060448,-0.602418,0.783724,g
-0.416111,0.62113,0.487392,0.075806,g
2.819538,0.705967,0.767501,-1.719628,g
-1.135496,0.896154,0.098129,-0.477996,g
-0.468782,-0.615907,-2.646987,0.971993,g
-0.325046,0.4818,0.074579,0.662598,g
1.37964,2.116617,-0.16792,0.966082,g
-0.389392,-0.191167,-0.039533,0.364611,g
2.209509,0.850391,0.666948,-1.176738,g
0.053479,0.872412,0.053837,-1.194387,g
-0.872568,0.527293,0.050808,-0.523154,g
0.661958,0.424525,-1.137202,-0.130621,g
1.236972,0.847768,0.189792,-0.633903,g
-1.928018,-0.237786,0.110365,-0.553879,g
-0.607347,0.947602,0.359442,0.272817,g
-1.966493,-0.405235,0.893241,-0.460162,g
0.618383,-0.093236,0.020067,-0.987977,g
0.485198,1.482314,-0.192076,0.935171,g
0.606752,0.624775,-0.3856,-0.830754,g
-0.793609,0.918126,0.593446,0.200833,g
0.438798,-0.023329,0.586622,-1.392649,g
-1.01996,0.353205,0.239371,-0.767572,g
0.169011,0.085913,0.47162,-1.263565,g
-2.831422,-0.618069,-0.304076,-0.256483,g
0.679464,1.346757,-0.840157,-0.544603,g
-0.375957,0.668411,-0.60098,0.970683,g
-1.404963,0.300436,-0.15837,-0.319554,g
-0.662921,-0.01872,0.413997,0.381191,g
4.003944,2.352283,-1.068631,-0.976724,g
-0.45831,0.281877,0.865555,0.063238,g
-1.799888,-0.512003,-1.200275,0.707502,g
2.095413,2.065313,0.090963,0.829447,g
2.092196,1.383527,-0.485604,1.205993,g
-1.609966,-0.120845,-0.127253,-0.505437,g
1.212233,1.595784,-0.150352,0.880388,g
-2.694434,-0.116522,0.474398,-0.178708,g
-1.305139,0.924014,0.224481,-0.126872,g
-1.195102,0.347381,0.951779,-0.269235,g
-1.471287,0.244873,-0.02664,-0.36802,g
-0.279327,0.481165,-0.53852,1.272954,g
-0.524215,0.203745,-0.948295,0.170191,g
-1.346123,-0.650998,-0.996094,0.106194,g
-1.275131,0.070308,0.504322,0.022796,g
-0.151748,0.709157,0.06707,-0.574054,g
0.46296,0.434017,0.166942,0.558158,g
-0.720809,0.103113,-0.018222,0.752738,g
-2.673886,-0.314422,0.750067,-0.100306,g
-1.976527,0.262045,0.559228,-0.13233,g
1.856203,1.400932,0.560822,-1.364802,g
2.251523,1.296678,0.405919,-1.250758,g
-1.219605,0.525336,-0.443831,-0.126293,g
1.37899,0.482391,0.376323,-1.447888,g
0.886116,-0.786087,0.983444,0.092834,g
1.841164,0.549369,1.200179,-0.217121,g
2.228749,1.334761,1.757288,0.088236,g
0.292995,0.981495,-0.211862,-0.686587,g
-0.195157,0.990152,0.158463,-0.752208,g
0.305355,0.705256,-0.119971,0.404069,g
-3.109962,-0.353599,0.878355,-1.437314,g
-0.910415,0.76594,0.04182,0.49415,g
-2.3613,-0.611378,0.331568,0.351435,g
0.881002,-0.3007,-0.887639,-0.496376,g
-3.095216,-0.256309,0.540628,-0.148752,g
-0.685748,-0.338398,-0.473107,-0.644387,g
-2.264275,-0.102654,-0.054228,-0.627271,g
0.620667,1.610423,-0.32713,-0.238691,g
0.938706,0.076324,1.209223,-1.297575,g
0.980365,1.012465,0.040519,1.031649,g
0.909546,1.019942,0.052242,-0.808664,g
1.828959,1.500284,-0.092969,-0.709894,g
-0.996878,0.445809,-0.581795,0.009421,g
-0.756638,0.79106,0.475116,-0.08601,g
-1.989851,-0.231233,0.756069,-0.018247,g
1.114694,1.972922,-0.161866,-0.265317,g
-0.916061,0.146796,-0.989082,0.017393,g
1.017952,1.667924,-0.679376,-0.805989,g
-2.968732,-0.649509,0.06315,-0.514552,g
2.000244,1.385312,-0.121639,-0.577532,g
-1.516132,0.765378,0.572048,-0.646547,g
0.358746,1.021231,1.194656,-0.149767,g
-0.210702,0.094468,0.329967,-0.828629,g
-1.847679,-0.306217,-0.294899,0.794246,g
-1.764156,-0.103614,-0.754895,-0.246628,g
0.72592,0.859648,-0.946201,0.408844,g
2.701568,2.118678,-1.102364,-0.44891,g
0.121186,1.029161,0.078565,0.713391,g
0.279925,1.05119,-1.093916,-0.279734,g
-2.471232,-0.252478,-0.23796,-0.358979,g
2.070183,0.502132,1.118184,-0.078221,g
2.437203,-1.478496,2.030901,-0.729254,g
0.527493,0.15263,0.660417,0.342295,g
2.892776,2.380186,-0.543797,-0.796552,g
-2.02322,0.30387,0.025109,-0.727143,g
-0.76179,0.744687,0.423608,-0.774788,g
0.001268,1.324267,-0.549586,-0.153663,g
-3.159872,-1.423123,-0.256847,-0.446382,g
-1.35829,-0.576325,-0.073955,-0.855278,g
-0.652419,-0.821468,-1.53734,0.58323,g
-2.171021,-0.049987,-0.086789,-0.570445,g
0.224666,0.933707,-0.073162,0.76186,g
-3.107998,-1.137295,-0.268183,0.581302,g
0.016588,0.182832,0.905485,0.570224,g
0.786515,0.623634,-0.102215,-1.012463,g
-1.238663,0.473832,0.139815,-0.751367,g
-0.668551,0.659399,0.494571,-0.04546,g
1.776264,1.453673,-0.916912,-0.131058,g
0.333581,0.290338,0.580205,0.075034,g
1.424334,0.352377,1.922164,-0.258232,g
-1.621299,-0.145726,1.15514,-0.404748,g
0.512277,0.570306,-1.115425,0.320096,g
-2.66513,-0.136656,1.752793,-1.411723,g
-0.960422,0.565007,1.148934,-0.025113,g
-3.411462,0.02603,0.259092,-0.610772,g
-1.683522,0.129165,-0.736148,0.270046,g
1.412756,1.369869,0.203033,0.582253,g
-0.580209,0.314324,0.148733,-0.863021,g
1.255663,0.544859,0.750591,-1.669696,g
-1.942482,-0.387604,0.139415,-0.604658,g
-1.834607,0.432536,0.560753,-0.638905,g
1.25778,1.257365,-0.153764,-0.788411,g
-0.911056,0.561924,0.369187,-0.794679,g
-0.857964,0.233118,-0.473837,-0.345686,g
0.501057,0.922587,0.195364,-0.707655,g
0.001356,0.693773,-0.473542,1.333568,g
-1.843758,-0.263944,-0.265779,0.842576,g
1.219854,1.224313,-0.552158,-0.846818,g
-1.180187,0.083283,0.829922,-0.063749,g
-1.419589,0.208644,0.582345,0.063362,g
-2.212658,-0.766097,-0.665497,0.200589,g
-0.762724,0.125924,0.073256,0.551926,g
-0.349796,0.532768,-0.422737,1.192497,g
2.268345,0.778778,0.542711,-1.035775,g
-0.113451,0.686382,0.678155,0.364274,g
-2.247033,-0.627082,-0.308924,0.496246,g
3.118458,0.400132,2.094129,0.267794,g
2.036995,-1.307246,0.336918,-1.874766,g
1.875521,1.48252,-0.160326,-0.688632,g
-1.596054,-0.461946,-0.962155,0.013919,g
1.252003,1.330741,-0.134554,-0.847574,g
-2.473147,-0.584457,0.298752,-0.887046,g
-2.899055,-0.47581,0.699232,-1.294387,g
-1.003655,1.170922,0.413605,0.138503,g
-0.998061,-0.711135,-0.416156,0.878207,g
-0.973918,-0.00607,-1.025147,-0.110623,g
1.16544,0.241031,1.769223,-0.160898,g
-0.859369,0.841659,-0.318528,-0.21622,g
-1.89115,-1.046075,-0.970817,1.614422,g
1.537396,-0.00059,-0.185133,-0.977483,g
1.734877,1.782522,-0.685322,-0.589823,g
-2.588614,-1.149402,-1.557672,0.773725,g
2.877265,2.368414,-1.326582,-0.736939,g
1.377519,0.119401,0.441431,-1.754473,g
0.181884,0.109442,-1.064216,1.992881,g
-0.702444,0.487577,-0.148046,-0.652002,g
0.877165,1.100588,-1.771986,-0.77594,g
1.40543,1.421563,0.159553,1.110191,g
-0.302323,0.716043,-0.393428,-0.598958,g
0.493035,1.239071,0.030355,1.529323,g
-3.250382,-1.111781,-0.690173,-0.0369,g
-2.981559,-0.68244,0.20748,-0.785587,g
3.864689,0.384317,2.254402,-0.046835,g
0.475301,1.105111,-0.18151,-1.423706,g
-0.293293,0.927276,0.604242,0.192007,g
-0.412756,0.525468,-0.271756,-0.33377,g
-0.637563,0.357688,0.346272,-0.698394,g
-1.007547,-0.17376,1.558745,-0.472572,g
0.502297,0.308825,-0.150081,-0.875223,g
-0.570058,0.551486,0.199989,0.37772,g
2.794132,0.911986,0.222541,-1.244326,g
-1.936594,-0.581621,-0.115549,0.49135,g
0.078603,0.607259,-0.621541,-0.361981,g
-0.892564,0.530079,-0.814635,-0.284647,g
1.079501,-0.274877,1.493305,-0.220946,g
0.586623,1.03035,0.193465,0.24205,g
4.679417,1.066109,0.070624,-0.481765,g
-0.362261,0.50961,0.077997,0.769533,g
1.014351,1.307395,0.003075,1.893392,g
-1.779845,0.593715,-0.382783,0.481695,g
0.256825,0.238538,1.56199,-0.771172,g
2.005197,1.954446,0.012696,1.274545,g
3.424243,0.078013,1.143615,-0.079793,g
-2.184359,-0.277873,0.891266,0.054465,g
-0.321397,-1.110176,-0.395495,-0.573986,g
-1.811015,0.174014,0.914698,-1.000471,g
2.688324,1.262485,1.295986,0.22328,g
0.866477,-0.001387,0.871325,-1.445756,g
0.089668,1.178128,-0.135725,-0.581518,g
-0.667881,-0.641,-1.173096,0.801379,g
0.833812,0.807817,-0.328137,0.66972,g
-2.900691,-0.784368,-1.005291,0.413755,g
2.705102,2.119965,0.624014,0.02166,g
0.829021,0.312086,0.938474,0.015019,g
1.630867,0.647395,1.379522,-0.045578,g
-2.867352,-0.526246,0.401257,-0.661472,g
-2.731014,-0.290165,0.408283,-0.850628,g
0.108136,1.202024,-0.12412,0.970235,g
-1.51735,-0.701311,-0.287646,-0.23524,g
-0.604773,0.949422,0.425327,-1.196973,g
2.457087,1.783263,-0.653887,-0.719898,g
0.19237,1.495008,0.500415,-0.214226,g
0.123708,0.154993,-0.643207,-0.135268,g
1.387137,1.749228,-0.316834,0.625459,g
-1.520362,0.305818,0.162538,-0.582293,g
-0.471984,0.815554,-0.483497,-0.625024,g
-3.355583,-1.132317,0.39714,0.410887,g
-1.555821,0.090751,-0.761064,-0.073646,g
-0.869346,-0.355664,-0.085116,-0.921971,g
-0.1507,0.658766,-0.304484,-0.466646,g
0.999309,-0.590159,1.030131,-1.156193,g
-2.808583,-0.481483,0.101862,-0.454561,g
2.349212,1.042699,1.103738,-0.265818,g
-2.694041,-0.867728,0.53138,-1.146684,g
-1.011192,-0.242295,-1.289484,0.252065,g
0.780064,0.854059,0.324221,-0.691985,g
-0.064623,0.277019,-0.117611,-0.150052,g
-0.719965,1.265332,0.439722,0.257757,g
1.776807,1.498204,-0.770672,-1.220434,g
-0.302017,0.471721,0.166348,0.032348,g
1.019087,0.453795,-0.846922,1.473677,g
-1.93787,0.384922,0.341699,-0.561966,g
1.109437,0.41163,1.435897,0.063313,g
3.12614,1.245881,1.103417,-0.055727,g
-0.681272,0.713434,-0.541921,-0.427639,g
-2.756339,-1.139414,0.421841,0.081988,g
-0.193644,-0.39724,0.068696,0.734073,g
0.649023,0.419172,-0.812606,-0.234477,g
0.540428,0.060631,0.300195,-0.730005,g
-2.56142,-0.604,0.010257,-0.490331,g
-0.276916,-0.088059,1.165876,0.207308,g
-0.828959,0.416946,0.062755,0.621456,g
-2.245228,-1.498428,-1.180499,-0.086937,g
-1.943366,-0.956659,-0.159652,0.419446,g
2.66374,1.662208,0.666532,0.629255,g
1.814531,0.95271,0.591504,-1.292531,g
-2.730769,-0.119306,0.464462,-1.139271,g
-0.257417,-0.066221,-1.272183,-0.261629,g
-0.562397,1.156279,0.533465,-0.053246,g
0.278812,1.565766,0.265658,0.590181,g
3.624666,2.671577,-0.198613,0.438179,g
-0.561348,0.111715,-0.99362,-0.301254,g
-1.879385,-0.677802,0.781837,0.049619,g
1.308681,1.062487,-0.397794,-0.162199,g
-0.574499,-0.872145,1.292795,-1.201897,g
0.200099,0.273555,1.159352,-1.151783,g
-2.190226,-0.218903,-0.140556,0.430961,g
-0.347333,-0.017231,0.91436,0.126478,g
2.192778,1.417268,-0.467645,-0.629875,g
1.724293,1.30207,-0.224915,-0.52819,g
2.375041,-0.011995,0.537859,-1.871127,g
3.349458,0.874769,1.771906,-0.192218,g
-3.454068,-0.451221,-0.560439,-0.116436,g
-0.896453,0.134256,0.558451,-0.132393,g
-1.28084,-0.414458,-0.932806,-0.24347,g
-3.207211,0.021455,0.781589,-1.020108,g
-0.470434,0.173084,0.629771,-0.944412,g
-2.750535,-0.344871,1.313725,-0.389439,g
-1.264088,0.050867,-0.470301,-0.0348,g
-0.214638,0.169452,0.03021,-0.825315,g
-1.52356,0.549647,0.929085,-0.125315,g
2.208061,1.678302,-0.629585,-0.803451,g
-1.399642,0.534491,0.455298,0.314131,g
-0.941726,-0.657509,-1.268328,2.01542,g
