@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P50.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute class {g,h}

@data
-20.511812,-5.701911,140.475556,-145.446195,191.417075,g
-14.058017,25.485049,270.964973,-275.10163,308.209608,g
-8.612969,56.711847,405.702591,-411.848773,455.886165,g
-20.296864,-175.120902,434.27554,-441.141216,503.765938,g
-26.776639,5.968474,438.463466,-443.609389,495.893767,g
22.250791,-65.831094,484.399358,-489.108631,511.636377,g
-27.305608,-149.373794,468.178356,-474.410448,537.436659,g
-3.480556,-4.188618,227.519423,-231.154305,248.890678,g
-14.903951,-44.333053,312.164053,-315.768451,340.169929,g
-15.388405,-27.445211,363.27566,-368.84888,417.114727,g
-11.474317,13.093784,367.881703,-372.777171,404.155523,g
41.037999,-26.765035,625.687593,-632.167368,699.762036,g
-12.84333,-80.788912,71.721106,-75.783458,95.717285,g
18.7808,69.369501,290.660642,-295.280022,327.548994,g
19.885329,97.516193,233.109963,-237.893714,266.39998,g
9.746423,63.900724,241.643778,-245.72778,262.664119,g
-11.635225,-3.815708,368.946048,-373.615484,400.853368,g
28.661111,5.808086,372.124534,-376.508008,409.87718,g
25.770491,-5.11336,217.621618,-221.929402,252.705693,g
24.146347,38.776287,115.126126,-120.598368,163.622856,g
12.553904,11.410231,382.831899,-386.813711,411.239611,g
12.995231,10.345366,291.814361,-296.237846,326.19124,g
-22.366318,-42.50089,238.401205,-242.802346,278.176886,g
-31.700687,-57.529548,599.138891,-606.018597,678.969632,g
-18.507656,-0.062527,307.757196,-312.345918,345.194608,g
13.387887,10.812847,243.532752,-247.439046,271.841217,g
11.848094,7.348572,432.72293,-436.504516,454.582623,g
42.811966,-56.209898,569.502289,-576.054118,640.101546,g
25.722687,176.878068,374.683466,-380.85026,442.290259,g
-3.7634,-159.440473,435.457492,-440.18166,465.44466,g
-11.137953,-100.608423,360.297918,-364.967354,396.931312,g
38.78668,-19.662587,159.294808,-164.399508,226.865054,g
-1.973499,-5.311853,394.267072,-398.395934,429.178461,g
1.817787,-45.23216,228.848425,-232.9158,255.649487,g
14.182205,27.682156,425.903846,-430.586099,465.1031,g
5.009091,-1.803931,201.033595,-204.709353,209.718444,g
-4.341385,5.807047,371.572183,-376.928897,418.805036,g
21.560049,37.354101,326.220684,-331.017426,367.38495,g
39.967419,-44.070994,506.115638,-512.080821,564.643887,g
-13.3697,-73.2247,451.161303,-455.335373,483.910574,g
-4.106,53.284638,242.45559,-247.328195,279.897332,g
21.394638,19.274608,281.901834,-286.029138,312.633092,g
14.369093,23.758195,240.680411,-245.019371,269.895085,g
31.865058,-10.49744,583.959544,-590.350465,649.316923,g
-4.874511,-53.56142,399.525405,-404.440792,432.438181,g
20.586809,-1.56179,381.869572,-385.966738,410.922819,g
-24.744251,-65.03972,531.556174,-537.623375,591.658337,g
12.283878,11.805139,307.894201,-311.56996,329.434158,g
0.802806,-87.823809,336.475118,-341.428783,371.502035,g
-20.088845,-54.416013,390.675838,-395.12409,428.63096,g
-5.431365,36.227921,484.609803,-490.896108,544.946485,g
38.02094,65.234749,129.659591,-134.300448,173.813723,g
-6.756557,28.425379,306.85168,-310.930833,346.392841,g
23.994619,0.926301,164.374739,-168.564743,189.950721,g
-10.973061,-56.082593,271.587472,-275.787522,308.947808,g
-1.772408,-27.220737,217.825481,-221.94499,239.95676,g
-32.056277,145.995429,358.133028,-364.082276,435.011662,g
23.058619,44.774553,337.910642,-342.130264,376.685717,g
24.742865,58.401289,213.287854,-217.226884,238.858293,g
26.589578,32.272263,368.127827,-373.303714,410.982401,g
-11.345279,-26.670292,398.681203,-404.619193,445.98455,g
-4.795529,4.030655,201.126259,-205.558058,238.71003,g
-43.99461,116.954133,450.878286,-458.085869,545.980693,g
-22.333236,-81.79125,531.143599,-535.915572,577.507482,g
29.992711,82.144415,363.911496,-369.647355,414.314521,g
106.978732,156.092938,474.454962,-480.46743,582.054115,g
12.94708,-14.346404,167.432848,-171.876078,199.451193,g
-13.115262,4.080365,303.954305,-308.04004,343.977323,g
13.276689,48.449618,270.839919,-275.413399,307.66124,g
17.127904,71.999447,371.375422,-376.339999,407.783996,g
-14.09976,4.728845,270.835242,-275.375294,314.478073,g
20.407542,-45.270958,296.800416,-301.466907,328.685046,g
-2.20542,18.834147,128.850204,-132.760655,151.722108,g
17.409535,-45.205487,167.707725,-172.022956,197.220658,g
26.327519,-171.599816,393.49527,-398.891301,437.351489,g
-11.493023,-20.268459,265.143377,-268.956314,290.92045,g
24.739575,46.996947,295.429498,-299.149423,324.619057,g
-11.770151,56.37479,358.028239,-363.183342,392.736285,g
-13.808602,25.621362,276.960986,-280.801809,303.006874,g
25.121492,91.750369,406.893549,-411.770831,441.407086,g
-18.000165,9.641114,392.034805,-397.360168,439.873875,g
-11.654623,-64.541063,128.189427,-132.646859,161.408256,g
14.937379,18.912436,274.824328,-279.08015,309.062123,g
-12.195023,31.889653,332.491055,-337.115977,364.251151,g
37.533887,91.709492,191.621457,-196.676101,236.8505,g
15.319123,12.167137,72.555435,-76.14078,93.322898,g
-31.446075,47.276673,701.875658,-707.461349,765.860906,g
19.76703,-159.94017,476.741789,-481.30401,524.222324,g
61.097226,-255.914491,434.346727,-441.229551,535.789652,g
34.233465,94.810729,415.468586,-419.544275,456.007755,g
-11.867666,37.836303,388.153798,-392.532942,418.125552,g
4.815448,5.881871,134.871505,-138.424288,143.239563,g
-4.397157,30.944127,359.370578,-363.340958,385.951669,g
18.036365,-59.51621,348.015773,-352.744271,383.655316,g
-2.75067,20.021815,310.494356,-314.94053,341.619829,g
-9.891396,-49.849288,298.477041,-303.221475,334.322006,g
23.173281,37.877353,72.856466,-77.033479,109.693549,g
18.652282,41.661884,158.352572,-162.952206,192.517967,g
-8.96215,15.363983,235.600133,-240.143648,267.418599,g
21.375932,33.161325,147.061852,-151.785328,187.126786,g
36.402165,-78.454973,544.959995,-550.033519,597.349336,g
35.604729,-252.472386,441.713832,-447.096007,498.56892,g
-16.604651,-51.604202,556.029359,-561.428681,615.631479,g
-4.628906,141.380552,415.793172,-421.399301,467.009568,g
39.397574,22.936163,216.857957,-221.390734,264.526767,g
1.371611,42.978589,310.930313,-315.477466,340.153128,g
23.582738,40.742338,163.512698,-167.605014,199.368401,g
3.681647,37.840807,308.694582,-312.772003,332.741163,g
23.844797,-6.601885,293.224943,-296.700303,321.797373,g
-29.93157,-9.115783,347.634202,-353.741933,410.522022,g
19.491114,80.85958,249.297883,-254.024303,290.15956,g
12.208014,-8.914866,271.242621,-275.538107,299.735722,g
26.584382,67.688892,405.024146,-410.236234,460.06976,g
-5.552089,-120.494445,514.22077,-518.586404,544.446789,g
20.607421,-25.122877,181.33654,-185.364077,213.560825,g
-18.810245,-34.628199,142.552112,-147.0693,181.69646,g
18.762094,51.43221,290.636047,-294.656483,321.32868,g
19.772919,18.22741,254.672957,-258.723357,283.99623,g
-4.404259,-1.944054,234.840628,-238.527645,256.038159,g
31.774645,106.058321,538.739335,-544.574094,604.52938,g
-19.156136,14.951582,275.175415,-279.563393,314.219997,g
10.072915,41.947672,306.321153,-310.314223,332.699247,g
-19.928977,4.62804,252.331397,-256.736695,287.958643,g
15.538747,77.222273,284.46423,-288.622018,308.291014,g
29.067103,72.352439,192.998611,-197.355065,233.328028,g
-3.507403,-4.980685,406.474046,-410.090742,427.820706,g
21.398968,46.968368,234.11334,-239.648282,285.109246,g
-20.907239,49.460789,406.124518,-411.730994,462.641683,g
8.029441,37.989244,305.667304,-309.808464,337.582938,g
32.612265,-3.637826,339.901634,-344.276275,382.705806,g
-5.191996,-14.268461,348.928737,-352.91228,370.745822,g
69.471865,-50.537259,469.410884,-476.864764,567.161423,g
-9.72408,-33.677996,338.404796,-343.576526,384.92335,g
60.022662,-28.749445,298.851164,-303.444909,369.819694,g
-24.036362,35.360683,400.468333,-406.186699,456.430202,g
14.907242,-12.90118,437.492651,-442.265317,469.602448,g
0.140989,43.419223,325.214883,-329.695871,363.623975,g
27.324834,145.844047,495.481193,-500.489937,545.42176,g
20.278678,44.217871,128.833403,-133.194534,170.607351,g
23.338692,-19.579449,295.139379,-298.903472,321.876528,g
93.82831,195.858227,476.952406,-483.273352,559.687797,g
-7.297823,25.870084,308.515488,-312.979849,337.234449,g
42.2972,77.751588,140.918095,-146.506037,200.425472,g
-21.565938,-44.937019,340.548382,-345.448873,382.495362,g
-48.926971,-85.103277,523.631002,-528.717169,586.531293,g
-13.879962,-17.626215,288.386633,-292.132885,297.117381,g
17.983191,28.299459,247.556999,-251.881757,275.570669,g
36.13976,74.370451,248.162697,-253.035302,291.068021,g
18.658344,75.151086,378.864117,-383.614613,411.379734,g
-30.230522,-127.418491,493.480328,-499.809241,554.040965,g
-9.661553,14.138211,263.533262,-268.625492,307.246241,g
25.541168,46.602559,324.39493,-328.195915,351.582931,g
22.10322,71.174817,174.907167,-179.625793,209.774909,g
-18.667351,-49.380422,175.546294,-180.379235,216.349774,g
19.616861,47.343704,296.056673,-300.438069,329.55748,g
33.629325,29.818813,264.030361,-267.840873,272.973632,g
-6.888539,-99.37451,224.875447,-229.295814,255.510403,g
-24.971496,-194.112146,389.212081,-395.423735,465.053737,g
25.217621,19.861773,360.991085,-365.838575,403.504272,g
25.963615,30.319896,393.091182,-397.528177,443.211363,g
-8.751187,18.690214,368.06045,-373.935913,416.302742,g
-10.48393,58.439567,201.804357,-206.25261,238.686647,g
30.865145,-106.409581,489.537487,-494.999336,532.681314,g
-7.365546,-35.633308,290.011296,-295.165706,329.022277,g
-18.923868,-27.27114,182.188535,-187.728327,230.681108,g
22.798292,43.392722,232.7445,-236.43706,260.342825,g
18.114827,105.680214,362.752061,-367.381833,393.247587,g
19.847743,82.563225,457.570238,-462.490475,499.656821,g
-9.516926,-44.851282,425.408999,-429.600562,461.908332,g
23.474311,69.554137,280.902268,-285.469686,318.852194,g
-11.557109,-10.740101,318.918358,-323.23359,345.544483,g
20.645526,46.167987,304.418668,-308.365666,335.308582,g
-14.825835,-62.256834,396.529303,-401.231302,434.895788,g
-30.331847,-45.26022,244.705697,-248.932074,286.785698,g
51.69323,-0.793799,575.229488,-580.140026,627.753236,g
18.689348,71.51378,345.307711,-350.063057,386.029092,g
5.02364,43.175697,407.009596,-410.750653,415.774293,g
-14.564815,-159.022876,474.388105,-479.778074,519.792777,g
-24.684149,-32.367353,384.800028,-389.848264,431.269912,g
-7.116997,-27.842197,363.148527,-367.646836,398.832411,g
-7.499953,11.853983,431.860715,-435.558817,459.134107,g
-17.936772,3.104701,419.249307,-423.314949,459.232141,g
24.841766,-5.158047,295.432615,-299.168476,324.536092,g
16.236764,18.763999,37.816385,-42.305168,74.044652,g
25.291752,-36.375145,506.412165,-511.271954,548.905607,g
29.810326,23.108675,388.628034,-392.624741,423.65218,g
24.338605,1.038018,288.55291,-293.023159,312.351634,g
-39.028474,-32.293221,578.846357,-584.688391,652.284965,g
-22.173714,-21.066761,330.756579,-335.967627,377.256774,g
-15.933655,58.380678,388.478038,-394.907584,447.812903,g
24.152409,-1.48558,209.672891,-214.505832,249.99538,g
-14.367535,-94.492032,333.88016,-338.796066,377.767209,g
-21.386151,-134.769488,514.630573,-519.237655,551.988831,g
15.553123,50.674264,241.953468,-245.570163,262.495937,g
33.728225,122.172282,451.387509,-458.352605,520.789053,g
-10.252702,-6.805054,237.746663,-242.353745,278.521044,g
24.441835,46.613991,379.500992,-383.311504,409.167732,g
-10.892868,-9.230965,152.568735,-157.731805,198.679738,g
-5.07387,-38.48409,227.74355,-231.696437,247.774025,g
-8.550442,7.175886,203.347441,-207.627859,232.736013,g
18.597549,27.131363,445.549286,-450.492559,487.551518,g
24.498646,-0.290119,466.778513,-471.727502,511.932558,g
40.966466,74.574487,213.862375,-219.390216,276.695463,g
22.407195,37.654958,274.251539,-278.84286,305.485265,g
21.632449,21.343889,183.649174,-187.466787,208.910962,g
-13.723212,-41.227832,130.345657,-134.237055,157.831744,g
15.898321,28.544197,304.855665,-310.132357,350.033785,g
42.018513,18.490855,198.70849,-203.585252,245.898041,g
-21.228881,-19.756984,151.384358,-155.879896,195.812154,g
1.623451,36.717572,207.850773,-211.757068,232.814475,g
57.615284,193.908977,273.811252,-280.484844,350.861012,g
59.017033,-74.110124,484.986524,-491.346441,558.713172,g
14.874506,9.433961,143.341061,-146.852447,164.123938,g
35.816039,-26.024583,313.009987,-318.473914,368.311424,g
50.445633,-123.380214,413.17691,-419.164956,477.829863,g
20.479942,2.28752,294.881996,-299.629201,340.867426,g
36.558223,42.407532,295.066979,-301.177655,353.108002,g
30.749271,114.296647,310.489506,-316.016134,362.833814,g
-12.486181,94.976313,309.309806,-314.386274,360.665113,g
-20.202121,28.091266,60.202622,-65.197337,105.366713,g
56.446843,63.549117,432.103895,-438.418432,508.909263,g
-4.415344,54.412376,470.577247,-477.048362,540.071109,g
26.466949,52.426926,301.874459,-307.09434,344.140136,g
-5.558844,20.8965,389.004062,-394.313491,429.881847,g
-8.41794,-59.73722,330.590822,-334.999411,365.51295,g
-13.556588,2.955225,340.969963,-345.350146,374.447907,g
-20.331852,-141.888217,571.145313,-578.489381,685.394675,g
-7.670041,-16.515451,173.363737,-177.400108,202.228537,g
-11.774308,2.186368,279.556984,-283.723779,303.07529,g
-2.47077,-92.064563,501.959756,-507.570561,557.210964,g
12.82982,-15.69342,336.835904,-340.813905,359.350313,g
-10.628037,-14.139424,224.327773,-227.839159,232.553975,g
26.952616,56.008115,417.352191,-422.019375,454.82996,g
30.223767,4.978953,323.482832,-328.869683,376.192082,g
-2.675326,59.95286,386.015235,-391.7795,440.601856,g
91.351824,-105.07365,378.530524,-384.46505,475.689914,g
-66.961777,85.217766,438.910162,-446.609301,556.542219,g
-9.848787,-36.94932,115.620627,-120.990331,162.750768,g
14.833456,-117.003496,458.341866,-463.0863,490.767936,g
18.69593,13.596079,292.038315,-296.132191,321.710251,g
32.059048,-121.950233,415.409696,-420.559257,460.940809,g
-29.334186,12.138558,444.977882,-449.562447,493.07243,g
-13.688224,59.345084,397.555543,-402.805736,446.342565,g
19.12288,15.200651,211.069443,-215.749445,247.514217,g
38.422083,-48.372715,539.61939,-545.609861,596.868519,g
-21.684237,-8.255474,93.775829,-98.061269,139.788625,g
34.093342,65.221759,131.667038,-136.295251,180.965015,g
15.094996,-14.398365,328.984345,-333.159973,360.674293,g
-8.883342,25.038007,123.726798,-128.165871,163.923713,g
-10.842811,-22.064942,265.408207,-269.792894,294.910056,g
-9.238586,46.363363,282.082487,-286.851862,325.605114,g
-9.779159,18.949848,131.98383,-136.861632,183.725384,g
24.148252,46.96144,392.516661,-396.114824,420.927491,g
-13.130504,28.377228,222.545839,-227.253726,271.028885,g
-13.732911,10.02996,446.941335,-452.179576,501.797289,g
14.295655,19.226284,144.198253,-148.960873,185.390058,g
20.633055,18.492067,354.935316,-359.061061,385.063127,g
-6.416382,-12.249929,214.037139,-217.995915,241.038253,g
-12.715851,-239.409778,398.602395,-404.733508,460.11462,g
16.153279,10.756036,325.213324,-329.339069,352.491912,g
-9.918416,-84.110119,314.450533,-319.159806,356.638614,g
-32.321281,-92.784057,531.402541,-536.613589,595.589399,g
10.788771,22.01783,150.490793,-154.445585,174.782113,g
-5.296611,64.944111,210.350642,-214.679037,244.174477,g
-10.58387,14.665101,251.84625,-256.686466,290.575252,g
-13.218492,29.18367,231.297199,-235.997119,278.132719,g
30.88645,-17.15094,578.560742,-584.50133,632.57925,g
-5.054297,-49.46945,119.797121,-123.658209,141.163526,g
15.948724,-14.994883,186.693426,-190.582747,214.35601,g
8.08937,26.958505,247.243844,-251.336161,274.387852,g
18.728146,-35.080264,172.195468,-176.516762,201.329256,g
31.250527,84.054694,334.03258,-338.759693,380.396636,g
29.90074,38.973914,256.860017,-261.453069,295.110454,g
-32.167648,10.589412,407.569915,-412.950357,468.584522,g
-17.769282,13.103657,219.904808,-224.459928,264.776528,g
35.092215,137.800577,340.734231,-347.215565,404.698175,g
-5.686669,-8.79674,357.580157,-361.354296,385.296954,g
-0.723131,-10.449289,143.266063,-147.621305,173.965971,g
10.820468,-35.352889,379.154236,-383.694287,416.14755,g
17.063125,-108.80033,350.329446,-354.452073,373.879968,g
35.740002,-103.0785,316.836606,-322.03501,363.307183,g
-20.25339,63.974509,318.901038,-323.697779,360.651776,g
13.693074,33.491108,247.392627,-251.398514,273.363863,g
-36.882983,29.943348,464.342557,-469.629988,556.783667,g
-9.72356,49.642308,331.285547,-336.338286,375.237722,g
-38.615553,-70.237085,318.918705,-324.151577,373.958256,g
-18.633403,-23.202379,388.454309,-392.233298,427.46044,g
14.41482,8.715506,374.115007,-377.749889,395.311845,g
-9.353594,-32.946378,248.252417,-253.523741,294.838868,g
-27.991153,48.434203,368.554085,-373.428422,414.602907,g
-33.30751,-94.662985,562.871479,-569.158824,639.228073,g
-19.193721,-45.513272,355.968484,-360.11588,393.025365,g
-38.098536,-56.055746,546.757344,-552.493031,609.090909,g
32.074463,-30.628547,530.772594,-536.014299,585.029952,g
-2.897028,15.073519,194.248112,-198.170861,215.290105,g
13.197015,41.232682,249.640136,-253.85283,281.846409,g
16.271232,19.443656,410.325781,-414.351586,438.694348,g
32.857697,127.070349,405.844965,-411.573377,448.961426,g
51.737224,144.942168,382.090581,-388.386413,450.794109,g
-10.078977,-8.34225,209.269496,-214.481584,261.318143,g
30.093863,-90.934746,450.051752,-456.551272,509.605028,g
39.587407,79.411065,226.22281,-230.960315,275.021782,g
18.259453,32.032894,304.597762,-308.658382,339.678546,g
28.597025,136.541376,431.836986,-438.747522,504.236363,g
26.358522,-71.558986,474.284875,-479.90971,534.50984,g
-34.87952,120.031467,270.310084,-275.293887,335.133818,g
20.891477,-6.908804,263.192222,-266.884781,290.812716,g
-16.3949,-10.455178,410.194665,-415.898308,460.690701,g
-17.081312,-45.635901,158.430687,-162.673346,189.70044,g
-17.101577,-58.372191,192.122193,-196.965354,232.952866,g
26.107721,-129.139976,438.242803,-443.420595,489.973964,g
-15.928805,-12.964054,226.313049,-231.341366,264.631729,g
-24.166959,-15.481763,401.457161,-407.217269,457.043348,g
-15.290545,-20.493279,333.423071,-338.221025,373.805836,g
20.805914,55.52851,307.353801,-311.864408,340.859978,g
26.966992,11.614267,356.103411,-361.104881,403.846006,g
-12.371346,6.835712,284.30315,-288.436689,315.08914,g
-16.823929,-2.407897,127.317339,-131.607802,159.38626,g
22.679127,101.755387,217.264989,-221.761393,258.392882,g
-12.10028,-9.525413,291.452016,-295.790977,321.859381,g
-11.356191,40.478547,41.172233,-45.1873,67.85361,g
-30.341373,-174.772414,478.009823,-483.372079,543.51737,g
26.607418,102.115134,81.397208,-86.398158,137.075021,g
-18.718619,-70.565309,394.606207,-399.925335,445.653555,g
-23.310806,-1.723564,437.720762,-444.297013,496.812793,g
23.576156,18.8073,273.817661,-277.883303,303.904076,g
-16.743908,-57.07679,271.854727,-276.107951,308.375711,g
-1.831817,-10.05161,266.039194,-270.113323,295.26045,g
