@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute -0.603fM3Trans-0.47fAlpha+0.454fDist-0.377fAsym-0.153fWidth+0.139fConc1+0.129fConc-0.071fSize-0.058fM3Long-0.001fLength numeric
@attribute -0.795fM3Trans+0.386fAlpha-0.364fDist+0.214fAsym-0.116fConc1-0.109fConc+0.095fWidth+0.057fSize+0.054fM3Long+0.025fLength numeric
@attribute 0.599fM3Long+0.526fAlpha+0.521fDist+0.206fConc1+0.181fConc+0.119fLength+0.058fWidth-0.023fAsym+0.016fSize+0.008fM3Trans numeric
@attribute 0.722fAsym-0.46fM3Long+0.459fDist+0.169fWidth+0.116fConc1+0.104fConc-0.057fM3Trans+0.028fSize+0.015fLength-0.003fAlpha numeric
@attribute 0.495fWidth+0.437fLength+0.389fConc1-0.365fAlpha+0.331fConc-0.319fDist+0.234fM3Long+0.114fAsym-0.014fM3Trans+0.001fSize numeric
@attribute class {g,h}

@data
1.764217,1.770947,-0.693673,-0.232758,-0.153446,0.009363,-0.09729,g
-2.352891,-0.348479,0.566784,0.219359,-0.422562,0.105066,0.671453,g
-2.000832,-0.520314,0.456692,-0.522137,-0.164299,-0.115333,0.046911,g
1.798592,0.684067,0.32268,0.696127,-1.236911,2.07606,-0.097559,g
-3.492548,-1.457956,-0.128204,0.321793,1.436198,0.159155,0.2656,g
0.561142,0.925578,0.13712,0.961144,-1.305479,-0.250143,0.275087,g
-0.767805,-1.882147,2.428997,-2.209414,0.243477,1.646107,0.409281,g
-1.351684,-0.330778,1.164295,-0.400428,-0.508607,-0.11519,0.153814,g
0.845448,1.006164,-0.761876,1.334798,-1.101484,-0.675008,0.165905,g
1.452712,1.720198,-0.9035,-0.699088,-0.155808,-0.64043,0.211339,g
-1.304511,-0.620213,0.437049,0.417117,-0.185586,-0.14078,-0.34914,g
-0.080329,1.322291,0.339277,-0.55992,0.722999,-0.162223,0.33552,g
1.137792,0.795974,0.485362,-1.512034,0.623417,-0.256448,-0.260168,g
0.762544,1.820273,-0.351107,-0.855331,0.101689,0.98262,-0.209625,g
1.825626,1.182868,-0.081659,-0.621723,-0.270814,-0.475865,-0.333515,g
-2.270561,-0.40212,0.074231,0.195002,0.829274,0.457302,-0.0237,g
-1.114169,-1.151548,-1.849917,1.274661,0.109437,-0.434322,-0.818352,g
2.674364,0.764521,1.420541,0.007031,0.330362,-0.564254,-0.366575,g
-0.635289,-0.669171,1.428321,-0.136501,-1.044288,0.77427,0.261473,g
-2.100636,-1.595983,-1.744011,0.731823,0.091505,-0.72194,-0.148947,g
-3.074037,-0.540102,0.205808,0.182671,-0.575136,-0.205285,0.806406,g
0.541154,-0.07915,0.919493,-1.560522,-0.25679,0.47252,-0.451393,g
3.297517,2.159793,-0.963901,-0.390991,0.296939,-0.003084,0.473294,g
1.933177,1.703979,0.184326,0.434111,-0.272841,-0.146605,-0.04602,g
-0.253958,1.216655,-1.008662,0.115917,-0.150243,-0.466641,0.464351,g
-1.371532,-0.842416,-0.060882,-0.548294,-1.238678,-0.751891,0.567069,g
-0.181371,1.176237,0.41268,0.28692,0.073485,0.69322,0.109454,g
0.56307,-0.25335,0.075811,-1.106257,-0.832889,-0.0726,-0.808013,g
0.499073,1.345994,0.076105,0.333537,-0.443391,-0.07659,-0.055916,g
2.189304,0.455183,0.28123,-0.852253,0.173435,-1.06977,-0.479873,g
2.320707,1.60048,-0.480439,-0.935149,-0.12669,0.412523,-0.285904,g
-0.142181,0.976412,-0.016221,0.927304,-1.048088,-0.233204,0.427086,g
0.508702,1.268666,0.738651,0.190922,0.394874,0.162149,-0.232846,g
1.944797,0.111519,1.537482,-0.133506,0.003115,1.546808,-0.097364,g
-0.359452,0.875531,0.489291,0.176491,-0.903521,-0.392681,-0.087104,g
-0.91693,-0.584046,-0.937494,-0.141098,1.117346,0.25738,-1.085797,g
-0.89125,-0.269805,-0.407286,-0.100611,0.308045,-0.373391,-0.67301,g
0.957143,-0.783428,2.49514,-0.44024,0.04428,0.081227,-0.536171,g
0.208768,0.538777,-0.644272,-0.572813,-1.360991,0.128036,-0.244144,g
0.548657,0.782627,-0.793702,-0.376716,-1.234234,1.361488,-0.239736,g
1.832728,1.864476,-0.133537,0.748992,-0.361121,-0.268845,0.166036,g
0.395888,0.273671,-0.15084,-0.473938,-1.203715,-0.266292,-0.315738,g
-2.304765,-0.108666,-0.254419,0.642555,-0.392676,-0.047272,0.52991,g
1.872478,2.323163,-1.150211,-0.211513,0.169212,-0.524303,0.714451,g
-0.027522,1.289902,0.446937,-0.140428,0.230843,0.647518,-0.346947,g
-2.882167,0.055793,0.787368,0.02878,-0.888989,0.076172,1.177803,g
0.380793,0.313872,0.351719,-0.992694,-0.77012,0.173793,-0.772893,g
-2.01827,-0.300334,0.757537,0.042631,-1.098032,-0.373364,0.462355,g
0.082367,0.712889,-0.393055,-0.327384,-0.665479,-0.725397,-0.136098,g
-1.218453,0.085535,0.378027,0.207345,-0.774945,0.012168,-0.031918,g
-1.225132,0.517081,0.622669,0.167676,-0.065171,0.48935,-0.142833,g
2.306218,2.130659,-0.663163,-0.672099,0.367794,0.685855,0.068991,g
-2.306884,-0.588303,-1.039604,1.44125,0.427505,-0.507866,0.304947,g
0.664473,1.412099,0.0678,0.713622,-0.400375,0.529478,-0.113843,g
-0.05377,0.522713,0.588583,0.193907,-0.958863,0.073822,-0.29306,g
1.314263,1.525664,-0.028526,1.101657,-1.170253,0.086596,-0.036228,g
-1.638019,-0.143759,0.705995,0.004236,-0.526101,0.328743,0.28623,g
-0.960832,-0.244448,-0.712285,-0.018572,-1.396118,-0.657637,0.180129,g
-2.037266,-0.312864,-0.08346,-0.510195,-0.209436,-0.795627,0.26002,g
-0.623458,0.606672,-0.774601,1.568687,-1.440498,-0.721475,0.190456,g
2.225971,0.820458,0.374287,-1.032201,0.210617,-1.138925,-0.398501,g
1.904179,1.906933,-0.696501,-0.389415,-0.014054,-0.263091,0.094563,g
-1.703435,-0.075867,0.730871,-0.28846,-1.121425,-0.327522,0.542774,g
0.51272,0.747261,0.218568,0.156837,-0.574605,-0.377191,-0.294019,g
-0.823947,0.904388,0.597874,-0.129529,-0.213485,0.58012,-0.101135,g
-1.447084,-0.146106,-1.002125,0.858417,-0.216013,-0.71529,0.225069,g
-2.614819,-1.723931,-0.176924,0.012202,1.371726,0.303844,-0.533916,g
0.778731,-0.08692,1.476129,0.290842,-0.41903,0.521267,-0.861991,g
-1.006757,-0.550609,-0.121376,0.668761,0.630712,-0.251414,-0.737043,g
-0.132649,0.446412,-0.20062,-0.448715,0.167998,0.031967,-0.599714,g
-2.319996,-0.333612,0.105353,-0.667875,0.392843,0.106586,0.218886,g
-0.069045,0.549073,0.8647,0.036689,-0.706759,-0.441242,-0.258525,g
-1.51581,-1.319309,-0.392165,0.992121,0.66675,-0.237054,-1.082079,g
-0.661548,0.075561,0.171417,-0.686105,-0.901543,-0.094098,-0.226879,g
-0.314106,0.144715,0.051351,-0.74218,-0.854659,0.210517,-0.431778,g
-2.780289,-1.812347,-0.493365,0.009632,1.339153,0.180093,-0.34017,g
0.884867,0.784142,-0.089829,-0.874462,-0.072036,-0.086576,-0.226906,g
-0.273552,0.139317,0.436253,-0.940327,-0.707942,0.241157,-0.215645,g
1.515803,-0.548926,0.066299,-1.41275,0.184348,-1.070734,0.098263,g
-1.292141,-0.05872,0.486683,0.438826,0.522429,0.303155,-0.264137,g
1.755433,1.163007,1.590693,-0.007319,0.841271,0.108618,-0.052357,g
-1.058005,0.632562,-0.070305,0.587905,-0.773204,-0.065649,0.533069,g
-0.785249,0.038022,-0.451453,-0.371028,0.091875,0.172967,-0.417901,g
-0.27513,0.127965,-0.050978,-0.618425,-0.993624,-0.275418,-0.332564,g
0.790363,1.155273,-0.231026,0.955531,-0.870253,-0.31475,-0.140198,g
-1.883448,-1.167138,-0.545428,1.067989,0.043513,-0.615557,-0.451358,g
1.72969,2.156105,-0.33285,0.048841,0.386032,0.478094,0.099738,g
1.809962,1.813794,0.231573,0.816784,-0.428391,0.289342,-0.064671,g
2.115846,1.865027,0.603717,0.194087,0.412027,0.02649,-0.098623,g
4.255108,1.797571,0.40325,1.148169,0.272522,-0.106955,0.603192,g
0.385123,0.881388,-0.9469,-0.289749,-1.451025,-0.72152,0.081473,g
-2.568614,-0.731732,-0.009034,-0.678503,0.698205,0.712004,-0.044702,g
1.428945,0.16054,0.256888,-0.770785,-0.935284,0.102786,-0.724572,g
0.780437,1.452311,-0.176383,0.796801,-0.562078,-0.106083,0.17055,g
-0.129448,0.675565,0.284963,0.120899,-1.267894,1.3866,-0.009175,g
-0.274329,0.196994,-0.919735,-0.034296,-0.826188,-0.171744,-0.468146,g
-0.356849,1.238741,0.330233,0.040039,-0.580719,0.244919,0.218294,g
0.390241,1.047905,0.090285,-0.56953,0.177357,0.256783,-0.680788,g
-1.277033,-0.318775,-1.234856,1.695877,-0.198121,-0.588483,-0.194696,g
-1.248858,-0.197475,-0.272389,0.681403,-1.069803,-0.134797,-0.052555,g
-1.236135,0.788711,0.05704,0.459492,-0.717707,0.094918,0.500544,g
1.03305,0.033853,0.609321,-0.922297,0.247792,-2.050151,-0.262195,g
-0.319193,0.293886,-1.994189,1.076535,0.744571,-0.144971,-0.323486,g
1.082988,1.676566,0.302412,0.417479,0.122032,0.728154,-0.113602,g
0.553377,1.150703,-0.87707,0.293612,-1.205482,-0.64823,0.056256,g
-0.085237,1.173833,0.089139,0.480161,-1.003822,0.091092,-0.018391,g
0.767152,1.410908,-0.210364,0.435701,-0.589204,-0.2139,0.172022,g
2.301566,2.277403,-0.633035,-0.203522,0.081389,0.401764,0.168568,g
0.594733,1.464064,-0.493037,-0.350694,-0.728281,-0.071916,0.00987,g
-1.947782,-0.503002,0.113369,-0.42461,0.339269,0.336551,-0.308497,g
-0.797914,-0.158962,0.091521,-0.705051,-0.384683,0.029843,-0.46949,g
-0.320067,1.302691,0.073125,0.462608,-0.747453,0.044093,0.101339,g
-1.124943,-0.176256,1.185366,-0.177739,-0.740359,0.23135,0.150589,g
0.654271,1.214569,0.934925,0.050673,0.043741,0.557059,-0.174524,g
0.971464,1.423834,0.153955,0.330545,-0.695838,-0.331657,-0.29031,g
-1.618531,-0.023904,0.160406,0.663401,-0.125562,-0.125608,0.315543,g
0.646652,0.99092,-0.028331,1.055611,-0.820482,-0.360653,0.061434,g
-0.230756,0.629425,-1.179503,0.25954,-0.739528,-0.477557,-0.016623,g
1.427345,1.828406,-0.370879,0.891388,0.353535,0.197032,0.147603,g
2.234241,1.131287,1.532113,-0.129821,0.89373,0.1381,-0.218045,g
0.567304,1.004147,0.413777,0.803478,-0.712723,-0.265353,-0.018051,g
3.358688,1.848699,-1.099337,-0.514219,-0.036342,-0.6793,0.496769,g
0.310741,0.899922,-0.728989,1.386931,-0.917586,-0.509834,0.120802,g
0.35422,0.645561,0.713121,0.250441,-0.207562,0.275488,-0.662402,g
-0.1247,0.079042,-0.448592,0.925679,0.419744,0.166394,-0.925566,g
-3.081928,-0.745014,0.520841,0.132516,0.396214,0.519378,0.699226,g
0.274349,0.493925,-0.355215,-0.444882,-1.648733,-0.174185,-0.191914,g
0.03979,0.076044,0.191955,-0.810889,-1.228017,-0.190195,-0.183945,g
1.669575,0.16895,0.844993,0.074225,-0.88456,0.711848,-0.79101,g
1.37018,0.712489,1.883514,-0.177777,0.703761,0.210475,-0.186429,g
-1.143292,0.612675,-0.081669,0.504639,-0.936964,-0.239424,0.212559,g
3.659704,1.453319,1.341538,0.702061,0.685003,0.879976,-0.079934,g
-2.860547,-0.085974,-0.276034,-0.036012,-0.396402,-0.258982,1.104006,g
-1.15781,0.557798,-0.187967,-0.285378,-0.082053,0.231355,-0.156358,g
0.005495,0.08625,0.990627,-0.51455,-0.727739,0.186746,-0.79783,g
-0.307187,1.134958,0.611787,-0.034296,-0.431987,0.317107,-0.08163,g
-1.152601,0.90833,0.295999,0.043558,-0.979903,0.191393,0.238578,g
-1.181676,0.7253,0.33693,0.111751,-0.138628,0.314322,-0.167982,g
2.3529,1.855405,-0.623175,-0.401017,-0.021754,-0.024979,0.107581,g
-2.382633,-1.361483,-1.010982,0.135024,0.770262,0.281737,-0.554707,g
-2.443113,-0.013669,-0.473868,-0.228251,-0.802201,-0.895031,0.902953,g
-3.596277,-1.076451,0.126048,-0.296894,0.415205,0.23861,0.923138,g
0.040509,1.194783,0.052599,-0.494376,-0.421166,0.213602,0.085613,g
2.387164,0.126848,0.293818,-1.429774,1.194903,-1.742011,0.074482,g
-1.401833,0.327054,-0.115481,-0.526656,-0.245769,-0.197485,0.261953,g
2.288751,1.712682,-0.32113,-0.91844,0.537221,0.246412,-0.256137,g
1.301081,1.596444,-0.263949,-0.820571,0.075172,0.50009,-0.26897,g
-0.755715,0.09374,0.573844,-0.768214,-1.042113,-0.04444,-0.305046,g
-2.574417,-0.143199,0.851343,-1.368784,-0.00355,0.109356,0.712223,g
-3.735498,-1.558525,-0.395589,-0.002644,1.731883,0.491826,0.656772,g
-3.479162,-0.781885,0.290917,-0.949997,-0.203234,-0.104301,1.313857,g
-0.24501,1.078667,0.071505,-0.758827,-0.404332,0.533155,-0.287736,g
-3.975444,-0.850713,0.954424,-0.359335,0.954736,0.592104,1.506287,g
1.836104,0.828578,0.240123,-1.122005,0.8825,-0.26369,-0.396458,g
2.629123,1.15668,0.288922,-1.50041,0.953251,-0.471671,-0.124521,g
-3.224143,-0.921975,1.166331,-0.294755,0.69496,0.425123,0.715732,g
-2.365106,-0.584011,-0.961938,1.246085,0.096479,-0.447467,0.144207,g
2.881925,-0.585557,1.833028,-0.894865,-0.273671,1.291824,-0.816682,g
0.128275,0.495404,0.428964,0.215347,-1.107506,-0.075936,-0.450076,g
-1.277226,0.519503,0.559808,-0.25827,0.358163,0.537218,0.038237,g
0.809876,1.143403,-0.752832,-0.324289,-1.420832,0.62766,-0.311453,g
0.162505,0.412266,-1.232679,-0.227924,-1.273352,-0.024786,-0.271651,g
-0.268029,-0.118662,0.650129,0.224753,-0.839639,-0.096912,-0.602718,g
1.648607,0.094442,0.428194,-1.041815,-0.005058,-1.866342,-0.237479,g
-0.674787,-0.560624,-1.382901,2.031509,0.292687,-0.540798,-0.57174,g
-1.916573,-0.582632,-0.470044,1.022345,0.832264,0.22697,-0.18225,g
2.433479,2.180805,0.168313,0.383024,0.195642,-0.051635,0.056277,g
3.310553,0.96252,1.151391,0.20175,0.226042,-1.223567,-0.127014,g
1.134004,1.027085,0.908023,0.397219,0.038156,0.483971,0.028323,g
-1.175842,-0.919266,1.531187,-1.745849,0.117891,0.626422,0.314982,g
2.737852,0.662709,1.370197,0.206349,-0.122969,-0.530634,-0.464058,g
-3.181562,-0.349769,0.86008,-0.412994,-0.441677,0.122394,1.104152,g
-3.073826,-1.12792,0.518839,0.299566,0.985085,0.118284,0.223875,g
1.325738,0.406488,0.579002,0.293814,-1.150393,0.346116,-0.656892,g
-0.417361,0.796823,0.616005,0.092323,0.18474,0.180094,0.076446,g
3.164697,0.603092,0.546595,-1.582826,0.720369,0.40583,-0.439497,g
-1.864371,-0.80378,-0.187037,0.844434,-1.200516,-1.038605,0.086559,g
-0.75111,0.83765,-0.106172,-0.441299,-0.457445,0.157186,0.260436,g
-0.214572,0.86392,-0.553829,-0.13399,-1.290106,0.260775,-0.141433,g
-2.0723,0.594087,0.165707,-0.346483,-0.435369,0.107986,0.608283,g
-1.221858,0.018813,1.056075,-0.26147,-0.367946,0.6557,0.136136,g
-0.494498,0.543146,0.22674,-1.004451,-0.172081,-0.144156,-0.207362,g
-1.158636,-0.349589,-0.883383,0.003958,-0.123845,-0.628304,-0.453451,g
-0.024616,1.040783,-0.816306,-0.013137,-1.46386,-0.767868,0.444382,g
-1.863532,-0.724163,-0.032212,-0.244182,0.719462,0.444523,-0.611173,g
-0.968851,0.400422,-0.018598,-0.263337,-0.194944,-0.234126,-0.099766,g
-0.95115,-0.718195,-0.694981,1.55884,0.494324,-0.436184,-1.002441,g
3.637759,1.45491,1.396861,0.295446,0.959321,0.343055,-0.079138,g
-0.955139,0.642125,0.892586,0.10423,-0.372802,0.144299,0.560729,g
-2.232022,-0.794171,-0.550407,0.141267,0.241111,-0.066494,-0.253063,g
-3.292816,-0.885081,1.017563,-1.068449,1.251292,0.843225,0.702783,g
3.178771,0.759366,0.435891,-1.520448,0.69423,-0.228569,-0.285811,g
2.419321,2.140384,-1.018643,0.018931,-0.184183,0.68658,0.051372,g
0.111998,0.130582,1.56023,-0.773776,0.386896,-0.968791,-0.096478,g
0.317314,0.117013,1.132682,-0.254665,-1.03115,-0.332793,-0.589747,g
0.747501,-1.277523,-2.043258,0.513178,-0.750865,-0.664643,-0.891116,g
-1.164713,-0.283339,0.390291,-0.073209,0.267985,0.427109,-0.603731,g
-1.802419,-0.175104,0.489351,-0.252065,-0.778541,-0.425814,0.198866,g
-0.031463,0.561362,0.62889,-0.844801,-0.606962,0.618149,-0.442422,g
-3.582111,-0.061955,0.928753,-0.751791,-0.401777,-0.1789,1.418361,g
1.156074,0.630063,0.411844,0.01521,-1.147013,0.424582,-0.735026,g
-0.386264,0.195898,0.154062,-0.721532,-0.947072,0.467561,-0.037224,g
2.190625,0.660576,0.459177,-1.465964,0.45228,-0.283865,0.004132,g
-0.525902,0.079164,1.592002,-0.590908,-0.480967,0.283818,-0.535375,g
-0.196525,1.219626,-0.088952,0.370241,-0.526395,-0.186811,0.332969,g
-1.955489,-0.504496,-0.175709,-0.445949,-0.051672,0.14279,0.015484,g
-1.585075,0.131808,-0.118062,-0.242594,-0.404928,-0.137404,0.175595,g
2.773584,1.248162,0.587648,-1.301863,1.040454,0.066815,0.014087,g
0.458635,0.794287,0.882248,-0.284784,-0.170952,-0.356332,-0.440976,g
-1.741333,-0.489312,0.483076,-0.930185,0.036869,0.422412,-0.15914,g
2.246925,0.799465,1.424653,0.021237,0.568112,0.270575,0.066852,g
-3.365217,-1.554083,-0.276101,-0.036189,1.275383,0.407241,0.080512,g
0.534564,0.694042,0.750907,-0.35232,-0.633984,-0.847703,-0.41674,g
-1.398481,-1.06989,0.729749,0.338283,0.47048,0.558337,-0.404382,g
2.231182,1.625614,0.466371,0.033497,0.44286,0.406135,-0.161104,g
-0.636079,0.62811,-1.253144,-0.185623,-1.004822,-0.671773,0.279652,g
-1.592599,0.25204,0.622317,-0.139774,-0.504185,0.482917,0.392798,g
-3.993662,-1.49148,-0.204384,-0.489443,0.456264,-0.023069,1.396613,g
-1.167023,-0.038947,0.821173,-0.074132,-0.940788,-0.198424,0.087244,g
-2.505277,-0.512686,0.518474,-0.15378,-0.416796,-0.138715,0.643308,g
2.45893,2.079757,-0.29288,1.455147,-0.136787,0.952467,0.432797,g
-1.456284,0.160704,-0.025839,-0.650335,0.124076,0.276212,0.103311,g
-2.696984,-0.115005,-0.375007,-0.433774,0.134035,-0.044431,0.780048,g
0.368422,0.811638,-0.032585,-0.720574,-0.384142,0.062345,-0.358371,g
1.779256,1.247675,0.511504,0.25324,0.008912,-0.283966,-0.31689,g
-0.568382,0.228703,-0.278048,0.561326,-1.075501,-0.282589,-0.358007,g
3.648473,2.492295,0.17724,1.54699,0.428182,1.071529,0.537634,g
0.781168,-0.136439,1.730953,-0.346399,0.033633,0.610961,-0.346122,g
1.364244,1.357995,-0.374823,-0.589245,-0.70143,0.286355,-0.360337,g
2.965866,1.059274,-2.091475,-1.943819,0.903231,0.318988,0.267992,g
-0.9362,-0.064569,-0.390105,0.057054,-1.233675,-0.579136,-0.207044,g
-1.343848,0.183707,0.278836,0.388941,0.053139,0.078215,-0.044149,g
-1.220086,0.449647,-0.167224,-0.187174,-0.274675,0.082663,0.14913,g
-0.301986,0.930289,0.143018,-0.573034,-0.257654,0.495385,-0.089474,g
-0.407474,0.65001,0.089479,0.589636,-0.418052,-0.184024,-0.170362,g
-0.137826,-0.093477,0.314477,-0.730985,-1.216927,-0.306986,-0.413813,g
-2.447953,0.169917,-0.075598,0.294196,-0.634624,-0.478622,0.799864,g
-1.424271,-0.547893,-0.351367,-0.102384,-0.845933,-0.764755,-0.065926,g
1.719264,0.26979,0.584937,-1.000305,-0.012834,-1.661159,-0.575074,g
-2.124293,0.261527,0.88938,-0.140578,-0.396763,-0.166324,0.580983,g
-2.697409,-0.368202,-0.011706,-0.730825,0.185193,0.342263,0.417156,g
-0.226432,1.066795,0.473476,0.192275,0.003819,0.473587,0.179094,g
-2.126353,0.612,0.892313,-0.101506,-0.430371,0.199344,0.72962,g
-0.478582,1.037418,0.128795,-0.841771,0.537195,0.491995,0.435992,g
1.240492,1.496682,0.460967,0.466069,0.11529,-0.099864,-0.229098,g
-1.29067,-0.287546,0.195169,0.482578,-1.293428,-0.751095,0.366844,g
-0.934388,0.650481,0.10691,-0.451901,-0.65228,-0.24102,0.058002,g
-0.530554,0.534466,0.624036,0.078791,-0.86245,0.575033,-0.20582,g
0.18202,1.503268,-0.933152,-0.418234,-0.689579,-0.612672,0.694548,g
-3.237068,-0.963269,-0.932491,0.37789,-0.313275,-0.620556,0.500447,g
1.915255,0.390066,1.886282,-0.250135,0.409163,2.444636,-0.350415,g
0.694303,-0.030657,1.334425,-1.407184,0.812786,-1.108,0.40806,g
4.662365,-0.316418,0.063736,-1.664607,0.57649,-2.419161,0.473897,g
-1.175338,0.634078,0.12422,-1.198278,0.479362,0.651766,0.485668,g
-0.560747,0.921789,0.762561,-0.04787,-0.14612,0.464264,-0.109556,g
-3.534181,-1.434625,-0.853782,0.702951,0.379093,-0.307586,-0.033455,g
-2.070584,0.30901,0.869911,-0.408946,0.070285,0.544603,0.360845,g
-0.006026,-0.031754,0.578706,-0.850459,-0.903109,-0.260218,-0.43379,g
-0.815649,0.457042,0.065371,0.215035,0.001111,-0.017471,-0.245274,g
0.228126,0.115043,0.690458,0.018204,-1.426119,-0.066031,-0.440932,g
-1.560895,0.093656,-1.230857,0.32379,-0.944921,-0.823869,0.271482,g
-1.303937,0.560455,-0.3152,-0.250754,-1.105772,-0.357462,0.614979,g
-1.276116,0.556957,0.293135,0.243367,-0.636239,-0.090121,0.266525,g
-0.906265,0.451724,-0.778657,0.043372,-0.804934,-0.625904,0.347349,g
0.375364,-1.355683,1.356749,-2.084191,-0.294724,0.922845,0.064653,g
2.274765,0.149169,0.940547,-1.543398,0.369586,-2.314129,-0.370003,g
1.73897,-0.065603,1.448733,-0.331363,-0.157222,0.990723,-0.464957,g
1.535099,2.351341,-0.02191,0.299326,0.428293,0.614677,0.395097,g
-0.231019,0.157745,-1.232646,-0.213749,-0.408511,-0.708488,-0.41765,g
-0.526892,1.056185,0.210376,-0.060503,-0.367307,-0.009394,-0.073288,g
-1.612757,0.331128,-0.644488,-0.16972,-0.699994,-0.499232,0.345927,g
-2.584719,0.177,0.754643,-0.595961,0.080027,0.430005,0.912153,g
-2.752003,-0.185946,0.653986,-1.204271,-0.183038,-0.083857,0.796269,g
2.345512,1.553483,0.189313,1.143246,0.072778,-0.360152,-0.035566,g
-0.275523,1.20706,-0.415116,-0.223928,-0.744169,-0.085632,0.205516,g
-0.901466,0.187849,0.183643,-0.387665,-0.927562,-0.220197,-0.284185,g
1.321174,1.413217,-0.184473,-0.630412,-0.299749,0.181995,-0.323164,g
0.027035,0.074442,1.631318,-0.825298,0.362164,-0.239996,-0.716239,g
-1.769028,-0.199787,0.140367,-0.648296,-1.185094,-0.519974,0.545811,g
-1.000633,0.078465,0.086252,0.782124,-1.346078,-0.506247,0.11988,g
-1.258844,0.50603,-0.097021,-0.448018,-0.396117,0.047042,-0.017554,g
-2.849666,-1.337087,-0.826836,0.145804,1.100442,0.070597,-0.006327,g
-3.031856,-0.461804,0.675676,-0.22758,-0.331606,0.161182,0.811273,g
2.09502,1.701768,-0.120428,-0.869485,0.651055,0.763041,-0.309839,g
-1.559905,0.370409,0.644252,0.299781,-0.404641,0.287872,0.48692,g
-2.320754,0.26207,0.547168,-0.661622,-0.07441,0.337973,0.67693,g
-1.850187,0.442421,0.809546,0.204899,-0.380846,0.10754,0.85604,g
-1.665669,0.558136,0.030751,-0.449851,-0.378494,0.329797,0.267684,g
-0.578693,0.78425,-0.850961,-0.20622,-0.839653,-0.379272,0.18815,g
-2.90609,-0.688231,1.116604,-0.610779,0.702919,0.739605,0.374308,g
0.73558,1.341172,-0.578428,-0.097367,-0.601066,-0.559874,0.367124,g
1.469687,1.551574,0.127359,0.803536,0.340343,0.288088,-0.353211,g
-1.376117,-0.271308,-0.187413,0.011884,-0.16418,0.403483,-0.359401,g
-0.847918,-0.683306,-0.464824,-0.576451,0.128007,0.026391,-0.554548,g
-3.975442,-1.697354,0.675873,-0.171858,1.583935,0.763331,0.865201,g
4.45112,0.996456,-0.611109,-1.584177,0.540044,-0.959654,0.312996,g
0.811742,-0.691165,-0.204248,0.738872,-0.639987,0.319404,-1.295559,g
0.077872,-1.116556,-1.271072,-0.840032,0.707024,-0.683056,0.277146,g
1.675911,1.554648,0.51256,0.609156,-0.392016,0.418258,-0.324031,g
-0.215657,0.693349,0.799128,-0.955952,-0.044855,0.082783,-0.416089,g
-1.045704,0.493509,0.062821,0.094749,0.405512,0.182905,0.263428,g
0.954065,1.499108,-0.084361,-0.794482,0.398401,1.085684,-0.071044,g
-0.840021,0.722695,-0.772965,0.043253,-1.384846,-0.6165,0.142325,g
-1.968102,-0.453396,0.402211,-0.958665,-0.532722,-0.064478,0.134984,g
2.84012,1.825507,-1.575831,-1.911589,0.353273,0.66951,0.19419,g
-1.345675,0.270591,0.693208,-0.148673,-0.748875,0.528096,0.138338,g
0.664165,1.087852,-1.47702,-0.143035,-1.239584,-0.644722,0.203996,g
0.122686,0.171695,0.816834,0.316436,-0.83634,0.164184,-0.430694,g
0.801764,-0.519096,1.974542,0.366689,-0.235832,1.204487,-0.265591,g
-3.124681,-1.316445,-0.087458,0.764021,1.224538,0.122732,-0.410657,g
-1.381363,0.615839,0.172123,-0.608712,-0.720841,-0.21438,0.42133,g
-0.463689,0.86164,-0.60219,-0.644888,-0.711259,-0.118942,0.21346,g
0.114046,1.434106,0.021051,-0.500279,0.632887,-0.074107,0.498372,g
2.644766,1.186519,1.417392,0.275084,0.572441,-0.630187,-0.243626,g
0.108381,0.562587,-0.227312,0.705788,-0.495508,-0.11696,-0.385431,g
-3.307099,-1.353434,-0.592722,-0.270144,1.514616,0.523616,0.116811,g
-0.55227,1.089988,-0.748487,-0.031846,-0.908869,-0.477706,0.199624,g
-0.080648,0.788913,0.30218,0.632749,-1.294247,-0.863972,0.131948,g
-1.155078,0.135084,-0.072796,-0.487887,-0.548935,0.312695,-0.02524,g
-3.289334,-0.898962,-0.278042,-0.776428,0.598336,0.04297,0.343279,g
-0.635486,0.28169,0.607966,0.019266,-0.856983,-1.122335,-0.001433,g
3.350368,0.638397,1.003414,0.499254,0.541598,-1.625797,0.562263,g
-0.17671,0.568723,0.118883,-0.798445,-0.27115,0.038033,-0.121264,g
0.338066,0.94648,0.147027,-0.87895,-0.463032,0.054845,-0.33042,g
1.158721,1.420224,0.448119,0.154937,-0.34948,0.078482,-0.113703,g
-0.702979,1.022291,-0.120704,0.584967,-1.038088,-0.044697,0.135478,g
1.313371,0.548571,0.837808,-1.423528,0.40704,-0.798082,-0.500704,g
0.170932,0.417843,0.466332,0.111799,-0.971863,-0.201635,-0.277354,g
