@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P25.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute class {g,h}

@data
-13.835795,67.171355,g
56.628882,113.813925,g
-0.302416,19.659296,g
-15.123748,-49.626893,g
12.537969,7.522123,g
-25.298507,-148.475899,g
-13.701908,-111.734771,g
28.66596,46.545748,g
-5.850868,-51.888432,g
-16.478731,-23.167219,g
30.143746,25.376796,g
20.459504,-23.147647,g
18.551477,14.450846,g
-26.672543,-49.23493,g
-15.126519,30.54333,g
35.477423,-4.716201,g
-3.107646,-8.473885,g
-25.882555,-12.88334,g
31.753514,-56.592682,g
25.324142,47.604724,g
42.35176,-5.148521,g
-7.253829,89.731663,g
-17.105734,7.725639,g
-4.153458,166.527678,g
36.82877,-11.434999,g
-13.402263,-54.601343,g
19.154923,43.203063,g
13.043035,-102.450978,g
15.467214,-126.558874,g
-4.316271,11.43933,g
-17.973318,-65.852225,g
34.464174,55.049424,g
26.122444,39.566103,g
45.634862,93.412445,g
-23.325182,-177.98277,g
20.966648,17.387712,g
-4.314539,-9.174673,g
32.190684,54.907396,g
14.824796,46.289058,g
19.522811,-70.092459,g
-13.747634,-43.701547,g
16.210956,30.443391,g
28.570698,-17.828519,g
-12.654017,-7.470682,g
41.458888,122.804481,g
-15.309943,20.963357,g
-22.113959,-34.14565,g
-18.902563,-112.953095,g
17.296779,-50.824952,g
-8.581619,-51.162702,g
-20.657997,-0.498484,g
19.916679,-172.108866,g
-32.640844,-3.167055,g
21.665358,-51.160451,g
-25.94716,-13.379226,g
-8.207496,152.420125,g
19.844626,-22.753085,g
-21.527486,-119.318555,g
-29.680076,-140.632653,g
-12.392997,-19.136563,g
37.031073,76.06457,g
24.028741,-14.592701,g
20.182376,11.462193,g
23.695148,35.920136,g
28.795864,10.50281,g
20.438373,45.048909,g
-15.95877,34.219089,g
1.222481,-10.577461,g
21.975395,9.454919,g
4.94691,-46.221335,g
-19.577197,-34.557012,g
-10.751013,55.15941,g
-9.72304,-95.691997,g
37.683883,83.693907,g
10.162808,-66.336853,g
-10.107209,-41.185743,g
-11.682683,-29.150762,g
-15.951495,-75.396518,g
-30.14773,-27.860384,g
24.968378,75.429427,g
12.876239,18.961453,g
19.216064,64.165035,g
-20.973923,12.922311,g
24.014365,15.667612,g
17.851901,-9.639382,g
23.456298,57.446929,g
-14.401656,-228.479152,g
25.182287,97.383171,g
-43.191631,-191.437167,g
-1.540486,15.787816,g
11.945088,-11.250709,g
-4.820817,-0.877457,g
-15.061914,-44.255457,g
23.694109,4.646399,g
17.568365,-20.659209,g
32.435596,44.518555,g
-23.338865,-102.255084,g
-11.337312,-48.209209,g
19.007699,19.014107,g
17.681467,41.797157,g
-3.954618,22.48531,g
-5.575472,-46.127804,g
-8.245947,-29.711946,g
16.656267,9.085473,g
-7.027796,35.446073,g
-14.636695,-42.794472,g
19.052905,15.178481,g
11.788684,-54.327852,g
25.530429,-28.01904,g
-3.45267,-2.544556,g
-13.827135,69.714006,g
19.655486,94.350523,g
-18.884896,-327.348596,g
-15.725982,-106.794096,g
-11.969857,9.394297,g
-20.253909,-154.555917,g
-3.960334,-10.747895,g
31.739831,9.299208,g
-18.335143,-0.902918,g
-8.355413,36.808851,g
-15.746767,-53.029334,g
17.069361,102.928678,g
-10.729362,-23.934344,g
50.730902,75.52954,g
-6.045723,33.830416,g
-11.151636,-24.973401,g
31.169986,40.80348,g
30.679296,57.158196,g
-3.630032,-3.300596,g
29.933995,65.357898,g
12.707018,9.595042,g
19.155096,66.907217,g
-22.560655,-117.408103,g
-5.445221,-63.471868,g
-39.615639,99.165798,g
44.236231,4.823588,g
-4.76262,-31.09724,g
28.359734,58.873273,g
30.535363,186.987182,g
13.794572,60.0528,g
23.232171,49.566964,g
24.507826,-9.820728,g
-5.085474,-9.823673,g
-37.264207,-147.809925,g
20.629245,21.341984,g
-29.637814,-64.318668,g
23.923259,52.560294,g
16.026147,5.909238,g
-0.662856,-7.034032,g
34.46019,99.795745,g
-14.953487,5.720964,g
-2.036719,23.177784,g
24.75447,47.336949,g
37.688906,119.588582,g
22.321805,-166.413536,g
4.221008,24.408406,g
13.471198,54.642566,g
21.622576,44.210597,g
15.13518,53.855002,g
1.541352,97.817569,g
23.036449,-5.834586,g
24.464352,86.226685,g
39.535965,63.315983,g
-11.450415,45.20999,g
-16.88126,60.355216,g
14.084171,-10.213211,g
19.980765,-12.145833,g
17.640245,8.285958,g
24.780797,-4.030655,g
-20.236935,-10.934956,g
26.918841,22.785994,g
-23.035063,-15.176749,g
33.342844,-16.714637,g
-13.41889,-22.964049,g
25.570439,-8.223084,g
1.662076,15.18818,g
-14.654189,30.238836,g
-30.334099,-287.426903,g
-30.99782,-101.549792,g
14.449114,50.15309,g
-18.437334,-37.863843,g
17.903343,30.928885,g
-18.339993,56.0457,g
16.441319,49.505823,g
-3.686843,28.79777,g
-9.4447,-103.505278,g
17.953573,72.496199,g
37.299887,-36.78287,g
25.388228,65.109868,g
23.218834,169.022005,g
13.807043,13.348223,g
-26.873115,-3.733955,g
-12.602228,-160.46706,g
30.532765,6.958687,g
-16.135612,8.138214,g
28.88749,-78.759122,g
24.908969,92.217849,g
21.62985,11.098635,g
34.905674,160.582587,g
13.560226,-31.507736,g
-23.162023,-124.616033,g
-2.791893,25.18194,g
17.766511,51.015824,g
-16.184456,19.728232,g
50.856649,101.0352,g
-25.960844,-1.802545,g
19.353243,12.779071,g
-13.147824,-20.510253,g
-20.243171,-25.507219,g
-13.806697,-6.910536,g
-15.562477,15.100365,g
20.671334,132.197392,g
20.00536,152.741766,g
20.22637,25.409185,g
-11.158218,-49.163743,g
25.003885,-7.500992,g
-2.310902,-50.914846,g
-15.669344,-56.341708,g
28.461405,-113.849432,g
-7.498914,-22.470588,g
14.938419,12.552172,g
28.535364,-0.910193,g
28.621274,-90.946697,g
23.465305,122.263734,g
28.516484,25.174839,g
-12.397327,-5.300768,g
38.081908,162.520925,g
-26.43889,-250.628445,g
-15.08547,5.92396,g
-4.766084,41.2985,g
17.635049,3.841342,g
-18.273309,44.917274,g
23.004406,70.298227,g
-12.474923,-69.877685,g
-4.127823,-59.467366,g
-18.634269,-11.905771,g
15.136565,53.250516,g
20.166614,-58.398864,g
12.001553,13.469293,g
22.243689,12.124529,g
-12.857706,-33.191809,g
29.682328,66.752026,g
-10.224296,45.501494,g
-22.094733,-147.769222,g
-5.837877,-31.358087,g
26.980848,127.414334,g
18.633056,1.347189,g
14.036886,9.10695,g
26.568967,-60.662481,g
16.479944,10.843158,g
-15.74261,-108.64254,g
-29.911651,26.475955,g
-21.452142,-49.353229,g
-14.148603,-14.912265,g
-26.684148,-235.749262,g
17.870781,38.277284,g
35.652361,156.012918,g
69.512222,-11.709356,g
-9.905772,-55.38908,g
-14.762789,31.052207,g
-3.131894,-0.983805,g
17.992544,19.975569,g
36.694362,162.135198,g
-18.313146,-5.480036,g
16.009346,52.007424,g
14.926814,36.126423,g
-17.306132,6.532603,g
27.163926,140.355005,g
29.552078,75.265748,g
17.922569,46.113601,g
40.396794,-77.633635,g
5.039055,-40.178036,g
21.489208,32.619713,g
-13.902306,-13.603873,g
-15.739319,-41.956333,g
14.895117,47.822616,g
-15.237544,-45.044753,g
-31.195101,-157.181706,g
17.949416,70.2984,g
16.981892,-22.79171,g
-26.64102,75.924101,g
-7.085647,-10.365285,g
24.16973,-2.768164,g
-15.238237,76.849709,g
-13.200825,-9.072136,g
-32.185661,-26.034629,g
13.038359,9.760106,g
35.316862,-154.526645,g
49.696868,-102.612752,g
34.639284,84.094704,g
-14.498304,-190.824021,g
14.484448,7.970032,g
-13.88256,-42.467115,g
-11.14107,-5.673506,g
-39.645431,84.546423,g
-17.059834,-34.560129,g
-4.665972,-37.870425,g
-15.399491,23.556237,g
25.369002,55.645943,g
32.904808,48.324564,g
-7.888106,-61.596403,g
-29.865925,-61.508761,g
-8.963363,7.226636,g
-12.740619,4.99177,g
20.265341,-48.556312,g
8.999563,-18.251659,g
-14.993325,1.913743,g
-22.392126,74.541578,g
40.716184,-24.493277,g
-10.095778,-20.008997,g
22.926637,87.04456,g
-13.865413,-40.796725,g
-7.753006,-189.345023,g
-7.949074,-53.538383,g
29.115254,-84.887637,g
-29.948717,24.712208,g
19.349952,-23.256766,g
-20.078106,-38.036009,g
24.637557,-164.318967,g
23.155614,35.999117,g
27.805651,125.228832,g
-9.084087,-115.30089,g
14.490683,14.059922,g
-27.936767,8.458817,g
16.6916,-12.655576,g
-0.762449,13.004064,g
22.292533,-24.118981,g
36.340678,41.703107,g
-11.341815,8.00346,g
12.450328,29.752996,g
-14.257549,-37.798718,g
38.775248,41.390472,g
19.739144,34.848689,g
36.687954,84.47766,g
-10.530696,-81.710709,g
-15.651331,135.503531,g
-13.504107,26.584901,g
-20.66198,40.504874,g
60.986375,-203.780454,g
56.591123,105.449851,g
-10.243868,34.250092,g
-8.251663,-5.638865,g
16.351252,3.050834,g
44.282477,-23.664317,g
-22.155701,-131.261219,g
-22.432656,13.726849,g
31.432738,206.818298,g
37.733766,75.281337,g
25.309939,56.512488,g
31.184016,56.692621,g
24.034976,12.698184,g
-21.430665,-70.235526,g
33.77655,119.568663,g
-10.339304,84.382398,g
13.007702,-10.375677,g
41.851717,-62.602032,g
26.557708,119.499728,g
26.531381,102.323673,g
34.260138,62.272076,g
30.774386,212.534239,g
-10.508872,55.152308,g
-3.383734,62.517854,g
16.946385,15.867144,g
-20.71273,57.53128,g
12.563257,-0.077942,g
25.127034,63.450217,g
25.741912,43.155258,g
37.873716,66.19188,g
17.926206,7.769287,g
-14.687098,89.103622,g
-10.566203,-44.13456,g
11.38529,42.521674,g
16.619894,33.257627,g
23.437072,60.17768,g
25.406414,-3.841169,g
-13.51346,-9.468083,g
24.833798,-5.009957,g
18.788941,76.643075,g
-18.149468,26.072907,g
1.106954,-43.428922,g
24.118288,27.592089,g
-5.628299,-203.807128,g
-12.396288,-114.785259,g
-2.50316,-6.850781,g
-12.472151,64.313471,g
30.198652,26.594774,g
23.584816,42.679637,g
15.741917,14.007441,g
-7.321725,-57.777058,g
-17.008739,-102.842768,g
-14.998694,-28.006742,g
-17.030909,-63.548078,g
-4.554601,-54.460354,g
-11.726504,72.62108,g
-26.252867,25.79907,g
21.249492,-1.891919,g
18.484619,110.811241,g
-18.522032,18.374807,g
5.05118,43.30664,g
-53.33556,34.920916,g
-22.924039,-32.47041,g
-24.741307,-75.039889,g
-9.603356,-58.319017,g
14.333933,-22.105125,g
36.170244,128.692587,g
-9.982848,34.624215,g
-7.094653,48.088659,g
-17.587937,93.419719,g
10.085905,24.13405,g
-38.717398,-118.363156,g
27.76183,-1.197713,g
-18.78998,-12.111712,g
-17.591054,19.911656,g
18.127124,26.802447,g
25.652192,-124.360036,g
15.734642,44.786677,g
13.069363,-8.838655,g
-24.473358,119.147082,g
33.040774,55.504954,g
24.081395,25.78937,g
-2.44427,-41.945594,g
19.393946,-99.861563,g
20.241092,34.689687,g
-20.997132,115.711559,g
24.337046,-276.440851,g
-7.889145,21.09915,g
-12.332375,47.49214,g
-2.779249,59.004736,g
-7.136049,39.690464,g
-1.166709,123.450189,g
-25.10088,-141.037433,g
7.79215,-10.504022,g
13.749193,16.171812,g
19.917025,-9.473452,g
-6.078979,-41.285336,g
18.026665,39.415934,g
20.710824,11.153541,g
30.889394,75.904875,g
32.372376,-80.445273,g
11.259369,-31.398271,g
26.532767,16.539007,g
31.910265,21.225417,g
-21.246721,-99.757639,g
-14.561524,16.665793,g
-7.669521,50.027343,g
37.433775,-85.699276,g
-10.427465,-13.589671,g
-7.787474,-34.96439,g
-15.746767,-22.666136,g
31.338342,91.382654,g
-13.500816,19.192509,g
53.283945,-133.465773,g
-6.480641,-44.407877,g
-26.711688,-147.922162,g
-7.25712,-8.036889,g
21.123572,55.879943,g
-20.90083,1.162553,g
23.567496,60.368206,g
24.39888,58.367341,g
-22.553034,69.898642,g
15.646135,16.579537,g
-8.109289,-45.250867,g
-15.228364,32.667344,g
-13.086163,-15.371605,g
-0.164891,-2.628214,g
45.958236,160.13312,g
5.193728,1.684073,g
22.306043,41.901427,g
25.658947,11.531128,g
14.001726,5.421146,g
-9.483325,-32.027698,g
18.354023,86.015202,g
15.229923,38.538823,g
-25.70502,44.700248,g
-6.712736,25.1738,g
19.696882,75.560197,g
-16.455868,116.97561,g
35.324657,-45.988374,g
-3.934353,2.292023,g
-43.838206,-32.69956,g
30.009166,18.14583,g
-15.674713,-6.00554,g
21.479162,-9.273227,g
11.144881,-5.457346,g
28.319897,7.323804,g
-26.059051,0.026847,g
12.848006,-80.47212,g
28.486866,103.978128,g
-10.023724,-6.726246,g
17.043034,20.921615,g
-12.169562,59.134466,g
-24.631841,-23.342676,g
17.015667,19.184714,g
-4.201955,25.985612,g
17.62431,41.779837,g
-17.175362,-95.537671,g
26.072214,-135.629105,g
-16.398884,-360.498663,g
41.906623,122.80933,g
-5.521951,-41.033323,g
10.725898,105.304186,g
-33.447806,48.614336,g
-18.280237,5.876848,g
29.079228,47.033147,g
96.416513,21.908191,g
-0.950723,17.114567,g
-19.10989,99.778597,g
25.156826,54.342748,g
-12.621974,-46.264982,g
26.527744,103.631025,g
-23.226801,-60.279698,g
-7.957041,1.065558,g
-16.207319,-17.202382,g
-30.633397,-80.197936,g
-2.329782,-13.719401,g
-11.383558,-67.278569,g
-21.401566,-9.711782,g
21.515016,15.941276,g
-19.744686,50.262729,g
-21.850514,-52.039986,g
24.409099,12.868271,g
-6.515109,32.754986,g
-16.963879,-49.742421,g
-19.160119,-45.270092,g
30.619194,75.606789,g
14.615045,38.078444,g
-1.859876,-27.524193,g
36.494657,-49.884276,g
39.500978,175.461597,g
16.199698,-14.5856,g
-7.821595,33.767889,g
-12.726243,-97.697711,g
4.915907,-68.844516,g
10.679652,-80.015205,g
-11.984233,10.366497,g
-47.830929,-5.1409,g
12.565163,28.129718,g
13.884985,-5.590194,g
-16.894077,36.22896,g
-8.580406,-11.263007,g
22.167306,38.914159,g
31.65115,76.769861,g
29.852588,43.128238,g
-6.355068,-81.678493,g
32.918492,82.503469,g
-9.225076,-23.562126,g
-8.239366,-7.521257,g
-37.49942,-110.193419,g
28.720174,25.262307,g
20.204892,35.82366,g
-9.948727,-68.923498,g
43.292437,95.393045,g
-12.602228,-130.964692,g
-5.565252,13.509477,g
56.47317,-151.059079,g
14.169908,47.8893,g
-12.864981,-54.242982,g
-8.720703,-52.817504,g
33.168773,57.583588,g
22.074814,48.234324,g
-3.110417,-7.49978,g
17.959462,-48.272602,g
18.229315,3.630725,g
0.194336,10.149298,g
-25.299547,32.985868,g
12.998522,16.746853,g
-6.5811,45.816381,g
-17.776557,4.062352,g
-2.876417,-9.6425,g
-27.225414,41.493529,g
46.690547,35.511891,g
20.893036,53.67279,g
8.576076,8.465745,g
-11.769285,-13.288467,g
19.277725,-17.267854,g
15.632105,46.858729,g
51.49491,12.220311,g
-19.200649,24.685015,g
58.684826,195.873815,g
19.341811,-74.271897,g
17.036971,2.424352,g
-15.757159,98.473324,g
11.934523,-3.051007,g
24.929754,-13.885851,g
-4.03845,-5.141073,g
-45.329675,-35.874929,g
14.637908,42.023363,g
16.739232,46.879168,g
-10.852338,-67.441382,g
-11.309253,-1.604918,g
24.636864,-3.110417,g
-12.564816,-3.241879,g
-14.439588,-8.625786,g
-25.383031,-6.148434,g
-30.887316,8.11258,g
16.984144,81.747775,g
20.000857,119.021335,g
-15.938505,178.194253,g
19.923261,-1.538234,g
33.737752,-111.672244,g
11.145227,30.750657,g
25.60127,43.1175,g
-35.075068,-81.717291,g
-15.740012,-76.675984,g
-7.756643,-209.896325,g
-51.95321,38.310193,g
13.706584,48.8977,g
-12.149817,-130.666952,g
-6.353855,-12.813712,g
-35.01358,-5.555207,g
27.018607,-105.229361,g
14.380525,-39.604727,g
-11.44747,119.914381,g
29.048744,23.648209,g
16.797429,-23.323796,g
11.736549,25.819855,g
-83.738941,29.941443,g
27.745895,-1.22456,g
22.230179,-8.415515,g
-20.680167,-24.539349,g
23.396889,83.995804,g
-11.476222,-36.179077,g
-33.130148,76.090897,g
39.13794,-114.838606,g
33.476385,-48.620571,g
20.159686,-21.607853,g
30.689169,-122.606161,g
-12.345192,-29.264904,g
-60.84885,-216.742256,g
-14.820812,15.18385,g
15.88152,17.082871,g
-10.36286,50.023186,g
24.558402,82.740587,g
34.265681,84.678059,g
11.733951,22.052817,g
24.334794,61.241679,g
-10.557889,-16.856145,g
-35.833014,-86.748725,g
-10.977392,75.004728,g
18.105474,24.891822,g
31.66085,19.546886,g
-14.973233,-8.928722,g
-19.260059,-22.912781,g
-8.409799,72.962467,g
-2.545249,-1.820039,g
22.143577,45.790227,g
23.510858,32.829637,g
31.602479,29.665527,g
27.509817,28.610881,g
-8.312112,109.700477,g
-19.863851,47.319108,g
-17.89451,-54.850239,g
23.024151,-29.387879,g
27.475522,66.299787,g
19.613397,-10.377409,g
26.118633,36.838123,g
31.799587,-80.212659,g
28.686225,88.335977,g
25.442268,42.996949,g
-8.937382,26.616425,g
-10.752918,-24.296343,g
21.13916,18.837958,g
26.984312,100.338396,g
-9.24257,47.908006,g
21.740009,8.062523,g
-13.447816,54.745969,g
20.668216,-10.734038,g
-20.326482,-42.287154,g
-3.598682,26.881775,g
-14.952621,-21.190776,g
-3.307178,27.261267,g
35.638677,35.263688,g
26.992626,44.39991,g
-14.776472,29.416631,g
20.37394,-13.068843,g
24.64154,22.598413,g
20.121061,87.144845,g
22.150159,21.569229,g
24.649508,153.106536,g
-24.780797,95.078851,g
41.597105,124.454779,g
33.930356,105.9686,g
28.819767,-9.608032,g
-5.243957,38.099056,g
-6.282148,-40.296162,g
-7.705374,69.538722,g
-20.825486,-14.714638,g
40.044841,111.342288,g
29.300064,9.708491,g
-19.56819,3.941108,g
-41.109706,83.979176,g
30.894244,86.807269,g
-13.442446,-272.614578,g
-14.340168,-175.390063,g
25.871297,-29.68839,g
47.776543,-41.300232,g
-28.636689,-182.679225,g
-21.116124,13.940238,g
-83.021872,-165.215304,g
-3.778642,-11.355498,g
-48.438013,-51.198729,g
-15.254171,6.516841,g
21.103307,15.131542,g
24.966646,20.282488,g
25.698265,-8.613142,g
-8.182901,69.15923,g
34.204366,59.202536,g
37.316169,77.300215,g
-3.549665,-5.324671,g
5.149214,39.702242,g
24.709264,41.918054,g
-15.399317,-62.459311,g
-4.683465,64.450303,g
-1.667272,-55.846687,g
-1.00407,-63.929649,g
-20.23988,-24.986392,g
30.005875,78.774883,g
-8.495709,-8.480294,g
-40.120532,-289.991205,g
16.767291,-6.911056,g
-4.035505,-30.593733,g
-12.65852,-17.676791,g
10.997137,66.857334,g
43.862455,-9.523855,g
4.957995,2.032388,g
20.075162,150.442989,g
-10.934956,-57.595886,g
-3.826273,-11.179176,g
-8.185845,47.401381,g
37.146774,-106.914127,g
14.300331,-57.725096,g
-0.047631,-8.785828,g
-9.442621,-61.688895,g
-5.987873,28.864627,g
-30.022329,13.075425,g
-12.034462,-28.523586,g
30.104429,28.680683,g
23.852764,46.096107,g
14.601015,11.667614,g
23.059312,9.252269,g
12.646396,38.364752,g
23.240485,52.095239,g
-9.697752,-3.144019,g
12.35697,25.200473,g
26.880043,102.055724,g
16.142887,57.524871,g
-8.111194,19.006833,g
-20.973403,6.277299,g
-17.312021,64.641175,g
-29.341634,-46.234845,g
24.654011,25.626904,g
-29.308378,-181.141684,g
-14.476307,15.50376,g
13.036107,-115.673628,g
22.62578,46.896834,g
30.220476,-102.802238,g
-20.1583,-32.548179,g
27.965866,44.625769,g
-3.51641,48.934939,g
23.985613,71.674168,g
20.022334,0.063739,g
-7.057934,43.512754,g
38.515267,186.022257,g
-5.697928,36.538305,g
-6.056982,77.078859,g
35.35185,-94.456352,g
35.637465,54.89735,g
-15.935733,-36.479588,g
-18.200563,3.202908,g
28.922131,95.237333,g
-14.851816,18.222733,g
17.078541,19.434303,g
14.42348,48.531024,g
34.049174,61.011143,g
11.535112,-76.365774,g
12.70338,7.268205,g
-6.135097,-46.255976,g
32.152752,94.885554,g
33.924467,1.684246,g
-27.49111,-201.639812,g
-16.247849,25.445039,g
-10.034636,-20.776296,g
-9.985793,-26.841938,g
19.933653,22.991242,g
22.332197,125.8399,g
20.748583,66.547297,g
-16.593913,-8.307262,g
5.224385,-9.163068,g
45.146944,60.75913,g
37.619104,-18.515104,g
30.832756,75.838191,g
19.801844,26.699217,g
16.596857,6.16281,g
-10.779765,-14.426424,g
34.834833,-59.441386,g
32.584725,43.525571,g
30.147384,102.632151,g
-23.610624,-102.043254,g
50.003787,264.498534,g
1.090326,19.544981,g
8.708925,-36.371681,g
18.480982,24.712035,g
-13.217973,-39.602476,g
11.163241,-14.823584,g
-7.564212,-70.418084,g
24.947767,1.489217,g
47.754719,-6.157441,g
22.83224,27.492496,g
34.331325,-50.738004,g
31.110231,54.453599,g
-7.303192,-76.321953,g
-20.362162,22.570008,g
-26.409271,-41.503228,g
-16.265343,56.528942,g
21.726672,-26.738534,g
-4.11466,-59.924108,g
-7.129294,-39.758187,g
16.283702,-27.45976,g
31.710559,36.056794,g
-18.135265,12.671684,g
-12.124702,121.883723,g
-33.104514,90.988266,g
24.677047,24.250617,g
31.087541,61.942121,g
-15.192684,-274.168747,g
21.605255,10.79466,g
-16.379138,-75.520706,g
-9.118035,43.487985,g
20.691425,43.251734,g
-14.477,8.690045,g
-7.539444,-37.117502,g
31.194062,4.558931,g
15.051175,69.149011,g
-9.866801,145.860155,g
-16.802278,28.526877,g
20.672026,-15.96691,g
-50.203319,-148.016559,g
35.818464,135.713282,g
36.528086,-102.983584,g
13.481937,53.229732,g
-10.829474,79.041099,g
-12.108248,8.612103,g
10.311591,9.262835,g
24.873116,27.848259,g
-28.760011,-261.243664,g
14.123489,76.411673,g
25.22784,97.390446,g
33.900045,30.932003,g
24.996784,20.308123,g
-7.012901,98.673895,g
-2.924568,-8.279722,g
24.156393,109.618205,g
17.317217,-101.599676,g
-8.166793,36.924379,g
-20.770407,12.332202,g
-4.47406,-1.300943,g
-5.891398,47.581861,g
31.655827,81.019794,g
12.566375,-9.424262,g
22.084167,49.358252,g
21.296431,-29.531639,g
-9.503763,-28.247324,g
48.002576,-100.613792,g
31.085289,-12.818215,g
43.646814,-76.780946,g
-0.15242,-47.522971,g
25.005098,-41.061902,g
34.117071,125.850638,g
13.497699,-90.726034,g
55.465636,93.199749,g
-7.436387,42.253206,g
15.617036,-19.894336,g
32.217704,79.596048,g
-37.429618,6.508181,g
20.864804,19.457339,g
-50.145296,-278.397376,g
49.577183,209.356618,g
-14.307779,-129.69302,g
12.070835,28.703892,g
-23.755943,70.678065,g
41.523493,53.154214,g
16.711519,13.138471,g
-7.145749,-134.560083,g
-11.993413,-24.045022,g
14.362858,79.365859,g
20.717926,62.30741,g
15.896069,-30.224287,g
-8.849567,27.193544,g
27.676267,58.017467,g
-4.188099,-28.956599,g
-13.357576,78.248859,g
-6.911229,-69.839579,g
-7.292454,55.255885,g
24.375151,49.310274,g
-35.602824,-74.075829,g
-5.874597,30.370472,g
25.505314,-40.360075,g
32.428148,58.120524,g
-12.738368,-17.764259,g
-10.985013,-18.644315,g
-11.313756,13.216067,g
32.143226,47.682493,g
14.88663,52.095585,g
-13.707623,31.908186,g
-29.689949,-82.298048,g
21.01324,63.780346,g
0.21997,-1.263704,g
31.323966,-13.75664,g
33.884803,-87.119384,g
19.641976,9.724426,g
34.184794,72.176289,g
-22.563253,-101.960808,g
-18.992803,-12.998002,g
-2.270026,-45.200117,g
22.099929,-206.318428,g
-9.531649,88.03893,g
51.782084,-26.469893,g
-33.84843,-205.423477,g
15.233387,36.772478,g
-5.55053,-44.603253,g
-20.186359,-11.192339,g
15.452318,-30.627681,g
-8.451196,7.061052,g
47.101909,51.880464,g
-5.071445,29.922217,g
-18.027878,5.758896,g
22.512157,-59.274416,g
14.878143,15.813104,g
17.64596,-175.933407,g
18.124699,23.621882,g
