@relation 'magic04-weka.filters.unsupervised.attribute.Remove-R3-5,10'

@attribute fLength numeric
@attribute fWidth numeric
@attribute fAsym numeric
@attribute fM3Long numeric
@attribute fM3Trans numeric
@attribute fAlpha numeric
@attribute class {g,h}

@data
77.8088,24.8816,67.6469,77.1651,-10.7477,19.558,g
71.9672,29.0411,-26.1392,61.4417,-17.0144,2.8019,g
37.4443,24.6122,6.9242,27.5978,-18.7103,7.341,g
94.8276,37.9939,10.1907,86.3984,22.9415,1.024,g
38.0902,23.3226,30.0035,27.8475,-13.6954,25.6015,g
27.1239,17.6472,2.558,8.1116,-13.4637,16.169,g
28.9475,20.2296,19.3121,16.1185,-9.4908,56.0565,g
12.9683,11.098,14.3448,-6.908,-9.6018,38.1314,g
35.7536,18.467,1.9518,-23.523,11.7761,0.226,g
43.9643,15.1253,-24.454,-25.9433,11.334,1.228,g
58.6495,27.8697,-6.1004,-38.1196,-12.0952,6.845,g
72.6419,23.1654,-32.2986,41.3698,-20.6375,2.1522,g
20.9402,15.2975,22.2469,11.1188,-7.8032,14.19,g
91.6993,42.7846,17.2429,51.3861,-29.1995,1.9921,g
17.8663,10.0635,18.7946,13.3886,3.5509,23.3338,g
24.9509,12.2758,31.4747,18.5466,6.3908,23.425,g
37.8835,12.4431,-25.5734,-25.4924,-3.8536,6.518,g
34.9294,15.993,31.1743,23.9472,-8.1753,1.3937,g
26.8589,11.3542,37.5401,6.5357,-5.5475,0.638,g
26.889,9.8236,34.4309,19.4041,-6.9568,18.419,g
77.8141,26.5122,37.0051,65.7207,14.2353,2.712,g
20.2467,10.4762,8.6645,-18.0061,10.9604,79.4844,g
19.8657,10.773,-8.0461,17.5656,9.9813,17.929,g
18.4491,7.3587,3.9625,-8.2376,2.9172,42.315,g
39.4796,16.8977,31.9808,28.3,6.6446,1.129,g
112.635,31.147,-117.267,89.9887,23.0827,17.724,g
27.1373,13.7348,6.3929,20.5919,9.8976,17.2732,g
73.2648,27.0787,28.7515,67.9722,18.8744,6.2195,g
61.374,22.8597,47.2363,46.4616,15.9629,3.713,g
31.257,10.796,-19.0605,-23.4546,5.4537,1.9639,g
12.6846,11.7208,-15.4833,7.3755,11.1393,4.176,g
12.8557,9.8076,11.1126,8.5403,4.8509,78.748,g
13.4592,10.0133,-13.5799,-6.8066,11.5805,17.4488,g
28.7248,16.5417,38.7981,15.164,10.4323,3.5355,g
12.641,9.2152,9.8947,10.0579,-7.2618,31.8219,g
76.4482,26.3884,-29.7807,62.0248,16.3129,14.573,g
97.3151,28.5147,-38.872,80.0073,22.2258,2.984,g
13.109,10.6767,-13.585,-2.5324,-10.4481,32.0404,g
20.4623,12.5622,17.6169,13.219,-8.0259,65.011,g
84.3787,33.7186,-50.4275,-65.0604,-8.1588,0.1081,g
30.15,19.2314,-4.2906,-10.2902,-9.0885,6.93,g
36.4567,9.6195,30.5904,22.7937,-3.6981,19.724,g
45.4678,23.5905,61.7676,-13.4235,13.6138,1.087,g
29.4682,24.3438,26.8358,-14.4813,19.037,19.977,g
32.4134,16.0437,-24.4907,-23.0998,-11.5562,17.831,g
71.3468,25.1598,-120.403,51.7147,14.6913,8.6575,g
27.8936,23.3166,11.4203,17.6953,-15.0672,82.8799,g
23.8686,16.2113,25.2185,15.2242,-11.02,68.464,g
95.6947,21.7506,41.2638,83.1004,-8.6471,0.2763,g
86.7133,32.065,-85.4238,68.7195,-15.8098,0.6696,g
66.7069,26.946,21.8764,31.9335,-18.6999,5.3847,g
48.8204,9.7049,-48.1352,-38.0575,9.545,4.5898,g
67.9187,32.6559,-66.878,30.696,-19.4972,0.794,g
19.6321,7.4005,1.6898,-7.898,-4.8491,8.5814,g
12.9651,11.2603,-14.9099,5.9191,-11.4327,56.521,g
45.5298,24.456,-3.7433,-28.9219,-12.2948,5.7152,g
38.9699,14.8991,17.0108,34.8474,-9.8419,14.53,g
87.8842,35.0948,-35.405,29.1815,19.7623,4.122,g
32.0222,8.6668,-36.883,-23.0419,-10.2571,35.625,g
33.1706,15.5717,31.8744,20.7756,7.7843,7.608,g
41.9654,13.3986,47.5821,-9.4224,8.4213,7.1441,g
27.8675,6.8238,33.6239,17.9717,2.6727,8.5878,g
25.5991,12.5304,7.2105,-19.2635,-9.913,8.7515,g
28.2338,16.3284,-10.6634,21.8452,13.6102,8.526,g
22.9956,14.8647,-15.3437,9.2633,11.9746,47.9304,g
27.0944,21.3476,11.606,22.1001,10.4483,1.0148,g
17.1072,11.2406,1.6386,-6.8364,4.3863,54.2205,g
24.4446,14.3012,1.024,21.6145,4.5104,20.8407,g
22.7103,17.5142,-9.0837,9.9208,-15.8225,78.773,g
97.1547,38.0068,-10.9403,70.3318,-22.4139,1.2669,g
35.7748,15.872,13.2986,19.358,-13.7786,2.073,g
17.0875,11.2666,0.7686,-5.2321,4.9075,56.4005,g
17.725,7.4803,-0.4145,2.2463,3.8834,33.97,g
90.8484,33.0185,-53.3876,49.7881,20.7582,2.5821,g
80.5967,31.8121,90.83,57.0513,11.1907,5.9931,g
58.649,11.4742,-87.1527,40.9113,-5.2842,5.308,g
40.2965,15.4665,-48.9599,-18.9337,-9.4184,0.125,g
50.0449,32.9152,-30.7985,-37.444,19.2442,69.094,g
20.3131,14.9422,0.4564,-6.377,-3.9695,37.287,g
18.9434,10.2434,-24.816,-7.7716,-1.8324,12.938,g
30.3594,16.9003,10.4975,-13.2944,5.16,0.2976,g
21.5732,0,-1.8113,9.6718,0,0.0002,g
45.2808,20.8866,8.9519,-24.6513,-5.7971,3.4724,g
34.313,17.8379,11.8881,-26.385,9.2888,4.4274,g
88.4638,26.6695,-45.0756,44.1096,19.3974,0.533,g
26.3201,13.6678,-32.1474,-18.1186,-10.5491,0.3082,g
48.8261,15.6801,35.9477,40.7527,-5.4943,8.2676,g
18.7991,12.4262,1.1589,-10.3469,9.4186,35.2698,g
23.4563,11.3381,7.9259,6.9172,5.2721,21.817,g
92.6332,30.1404,-20.7682,71.7015,14.4934,0.123,g
49.0345,13.0214,-25.2715,29.7617,-5.9572,5.173,g
19.2295,11.4438,-10.422,-18.4222,8.9212,24.262,g
94.1836,27.4501,-19.7617,40.3463,-18.0331,2.957,g
19.2296,7.437,1.8458,-7.5664,4.2152,74.6152,g
43.7014,14.2281,-48.3086,24.9629,-2.6712,0.4341,g
25.3012,16.2202,-17.2506,-27.258,-14.7233,48.5567,g
71.7681,27.3733,27.6814,59.2579,-6.9685,5.254,g
31.3318,19.8114,18.3913,22.1769,18.9498,18.65,g
18.6774,17.6112,22.6674,-4.1781,-6.7637,8.3828,g
13.1551,9.0786,-10.8994,-10.1658,10.5847,46.9567,g
20.5012,16.254,-23.6191,-14.3202,-9.2264,5.932,g
24.8332,7.3512,-12.3142,-10.9453,-4.0712,20.643,g
96.5408,37.4145,106.233,57.73,-22.0443,9.0346,g
18.2899,16.9979,14.9739,13.8627,10.3602,23.367,g
23.1716,9.5924,21.7069,20.1332,11.3888,30.652,g
34.9922,18.443,6.2692,16.2665,12.0407,8.191,g
70.1479,20.2556,-5.4196,49.1044,-10.1769,8.2377,g
29.5611,16.2612,7.6545,-8.9151,-5.6478,23.721,g
94.8427,46.5011,97.0851,82.8087,-29.6453,3.2764,g
71.6093,20.8942,-31.573,-16.0592,-16.013,6.166,g
48.5152,22.2848,33.4214,18.4291,13.8125,0.6261,g
80.7882,55.0349,31.8274,70.9064,58.148,22.529,g
27.1259,12.9634,-13.1926,-16.2096,4.5179,21.073,g
19.7062,17.9125,12.2868,18.3755,-10.408,29.7652,g
19.8584,15.5018,22.9476,15.8569,4.5488,20.1575,g
32.392,14.8974,34.5464,15.8798,6.632,7.136,g
28.6991,19.6079,13.4919,23.5966,-11.1086,21.0958,g
41.2937,12.6744,-35.2253,-30.0301,8.7423,5.153,g
27.3361,8.0875,14.4049,17.5536,-4.1332,19.4594,g
26.503,11.6146,-33.6594,-14.4753,7.1181,30.148,g
70.217,18.8949,-111.158,46.3781,11.8901,8.293,g
21.843,9.901,-2.8651,15.3604,-9.4155,6.251,g
12.591,11.8526,14.998,0.9276,11.4311,29.7285,g
46.3641,13.7186,42.3198,31.0888,-10.1393,10.4919,g
23.8241,10.0087,24.9824,18.1984,-10.7838,0.572,g
53.0403,13.8821,41.2841,47.6989,11.2755,10.1148,g
61.5098,21.2576,19.0333,60.0375,-13.6801,9.437,g
33.2252,13.57,-27.9605,-15.7714,-9.7642,15.71,g
24.8368,14.4621,4.7521,17.2153,5.7761,6.437,g
35.3335,12.5989,28.1225,-17.0134,-10.1084,5.8315,g
57.6389,19.9578,34.1966,59.3038,18.4333,0.619,g
20.8936,7.1692,0.2502,-4.9255,6.0936,53.587,g
87.0611,30.202,48.6755,-33.3573,-21.6704,1.5388,g
87.02,21.7407,-101.12,59.0806,8.3743,2.8508,g
138.085,50.5402,-179.053,75.5048,31.2204,5.931,g
39.163,18.2024,37.3274,33.2677,16.9149,10.9465,g
41.1027,11.8476,31.2249,20.7355,-9.7801,7.067,g
23.6829,0,2.6669,-12.8175,0.0001,77.229,g
18.636,10.1447,22.6966,10.6717,-5.4483,11.5884,g
38.2407,14.7608,-42.045,-20.474,7.3276,3.9659,g
33.7959,12.4542,15.7147,22.9081,-4.5372,27.8917,g
46.7637,14.9414,-20.3305,-34.7392,-8.7253,2.0311,g
23.4645,16.0261,10.901,12.7104,10.5489,33.041,g
25.9826,13.9899,15.9402,8.8205,7.689,4.752,g
22.9006,12.6407,16.6679,12.9589,-8.2808,11.7582,g
29.4437,17.2949,9.5314,20.6289,9.2319,20.244,g
70.4372,23.8977,-63.3836,-72.3311,17.5967,0.875,g
77.4178,26.4332,-163.214,71.5944,17.2717,1.357,g
79.2821,27.9011,-17.0897,-29.9275,-12.9796,5.16,g
85.6145,22.8778,87.5353,85.5687,-6.1278,1.57,g
30.694,22.0026,-6.887,20.2385,19.8442,37.1267,g
37.5494,11.2492,26.6471,30.6792,-2.2054,8.782,g
20.0833,15.4987,12.2698,18.2534,10.7756,20.6196,g
21.0167,8.4981,22.0759,13.7412,-0.9055,9.3744,g
12.6472,11.7739,-15.5719,7.6167,11.0509,5.88,g
82.9688,29.1319,15.5443,69.876,-20.9311,14.1164,g
36.8698,17.7978,38.1599,30.7423,8.1883,4.412,g
26.8487,11.0832,-9.7153,-10.7173,4.161,11.235,g
51.6785,25.5782,26.7409,37.5168,12.1553,1.8934,g
43.2557,12.0269,-63.8415,16.1869,-6.1091,9.697,g
23.7871,13.4529,-24.0771,-14.5591,9.0712,4.575,g
23.1262,16.9944,-6.5245,-12.303,-13.8577,16.232,g
27.3505,12.6293,21.1833,13.7308,8.0624,15.7217,g
15.5071,11.6106,1.4462,2.6585,8.4352,77.7643,g
20.1958,7.2301,3.5491,-11.1057,-5.4224,17.9072,g
63.1196,31.0642,46.2564,59.8515,14.7941,6.423,g
18.5136,16.9251,22.2255,8.0834,-14.1437,11.74,g
18.6133,10.0097,20.7083,12.7382,2.9013,9.438,g
20.2001,14.9132,16.7214,17.6908,-14.6188,5.736,g
29.2873,8.4266,38.0135,9.9818,6.042,12.5354,g
39.938,17.9057,27.506,23.8404,13.9186,14.4579,g
19.6147,7.4136,1.2375,-7.0857,-4.8478,29.2598,g
52.9024,22.7868,17.9581,51.0997,8.8946,4.4386,g
57.1182,25.9623,43.8639,59.8664,-15.5018,19.89,g
26.564,13.2097,19.6882,-15.1212,1.8099,37.7264,g
26.6212,19.2324,-18.4033,-12.248,15.8738,44.407,g
16.0411,7.1442,-2.9404,-7.9366,-6.1496,62.18,g
109.32,47.7498,-64.9838,78.7445,35.7266,1.102,g
50.1709,20.6646,-10.8439,-50.4617,-8.8212,47.392,g
68.2261,35.264,-48.6004,20.9658,31.5966,54.509,g
56.5206,25.5338,37.5944,32.893,-17.3517,2.379,g
27.4278,12.636,-13.2997,19.1969,5.4596,3.597,g
36.7372,16.5615,27.5738,37.0206,-2.9455,27.593,g
68.2982,22.7802,71.3189,41.3572,12.6148,6.3982,g
19.6229,18.7334,16.3392,11.422,8.841,10.1102,g
22.0837,10.5265,-22.6056,-18.8925,10.7376,14.4397,g
82.1714,40.3261,62.5564,63.3321,50.38,1.7505,g
25.0822,10.9047,21.727,-17.8951,-7.3121,6.219,g
35.1926,27.6832,23.6958,27.381,20.9731,10.685,g
36.9465,18.2425,-10.664,-19.7029,-15.5974,10.9128,g
57.9074,30.0559,-17.9499,-47.5956,-31.5711,10.159,g
23.6678,0.0001,0,-0.0001,-10.8913,81.1385,g
27.0994,10.6958,8.453,15.2155,7.4016,1.5977,g
28.2302,18.7591,24.8857,20.802,17.6662,7.4795,g
79.3831,12.9439,35.3588,78.7654,7.6861,9.4384,g
78.8325,27.4832,-52.4575,71.395,-21.2811,2.762,g
35.5418,19.0787,16.6808,13.377,-8.7971,27.4184,g
13.3286,10.5157,14.3543,4.3614,11.7594,76.331,g
34.8904,14.3351,31.0558,31.9063,9.6898,10.5513,g
36.0465,17.6856,-14.9419,18.6392,-13.8596,1.9542,g
26.8454,13.8541,18.5377,-10.6566,8.3678,17.533,g
23.6729,0,0,0,16.4525,47.7751,g
34.2078,12.1986,-50.8447,18.6473,-6.9135,6.6964,g
130.346,36.4798,-94.0671,88.7359,-18.1384,6.999,g
31.2984,18.5756,-0.2935,15.5327,11.3887,8.988,g
33.4718,23.5392,5.0768,21.8971,12.1541,0.6027,g
47.8357,20.8121,19.2355,37.4746,-8.7009,0.468,g
31.0015,15.8117,42.3612,16.1316,-8.967,8.767,g
55.7546,18.3318,-76.1022,45.9467,14.3961,3.628,g
37.1898,16.2488,-13.3445,-6.6957,-7.5508,7.0604,g
60.6745,21.4003,-1.6209,64.9926,-14.3242,18.082,g
13.0451,10.91,14.0221,-5.3863,10.2706,81.2793,g
35.648,11.8742,53.2289,-17.7458,7.3992,5.014,g
50.2888,18.2407,39.0495,44.8403,8.2418,39.0638,g
28.1635,15.807,-17.9803,-13.7842,-8.3405,17.1252,g
31.3812,16.2673,29.2412,24.9286,10.5468,9.9904,g
21.9153,9.8124,2.9631,-15.3943,-9.7413,16.1307,g
22.6157,12.6978,17.0142,10.1953,9.062,34.5976,g
40.9872,16.3956,-24.6696,-26.6872,-11.6003,0.0821,g
20.4324,18.8956,-6.1788,17.2294,-20.4713,64.5349,g
58.113,24.2392,-27.4683,18.2293,26.5948,3.9914,g
27.8821,17.6439,33.2437,19.6353,7.6692,37.9035,g
25.1526,0,24.187,18.1689,0,61.216,g
70.6168,19.7858,-80.291,30.0402,-11.7257,8.372,g
26.2271,20.6569,-1.5213,-15.5366,-17.5093,2.1651,g
23.1306,14.9958,-9.3686,2.8332,-7.1182,41.0922,g
12.9987,10.7215,13.3091,-4.4109,-7.2198,32.861,g
20.5966,17.8906,14.4956,20.3017,-13.202,45.299,g
12.6471,11.7783,-15.1635,4.742,11.4747,31.776,g
30.5895,15.344,4.0507,14.2319,6.3935,56.2862,g
70.3337,18.5827,-32.7976,51.479,11.4571,4.6368,g
16.9818,14.9461,-1.5617,-13.1519,14.2434,51.0269,g
37.0979,8.0876,-10.8717,25.3223,10.9802,1.472,g
81.9649,35.4074,7.2615,54.667,-26.1526,3.5171,g
48.3,20.615,3.6477,33.1031,-16.0253,13.0282,g
63.9655,26.6584,46.6175,55.6288,-13.0858,5.7611,g
29.6299,17.3722,-12.0118,13.7674,10.8267,24.196,g
47.409,19.4267,-43.4217,-33.8379,-11.3684,2.939,g
44.4555,15.7917,-62.802,30.4447,-15.4645,7.651,g
21.0629,6.9493,22.3653,13.108,6.1568,24.5335,g
92.3308,31.9245,55.0845,77.8264,15.3498,0.6513,g
31.8655,17.9128,4.6504,-20.5805,-8.8878,2.8753,g
12.4392,12.0404,15.0011,-0.7681,11.2238,18.3994,g
27.9214,20.2999,3.9404,-20.228,-9.6304,8.915,g
20.7099,6.2012,-17.0072,-18.1344,-6.0106,27.282,g
25.2907,11.508,11.5509,14.6478,-7.9248,3.1678,g
39.7082,18.2593,7.781,36.6955,7.6006,27.696,g
49.5199,20.1482,-11.4545,-11.5408,11.0801,16.8734,g
43.9432,29.7264,22.5951,23.7578,20.2932,18.3709,g
28.6134,12.329,11.4541,15.1813,9.8838,1.338,g
21.942,9.5767,2.0375,-14.4329,9.6854,21.49,g
13.1739,10.5938,-13.6331,-4.4017,-10.9517,16.7394,g
43.911,19.6896,10.3476,39.0333,5.8314,14.874,g
27.1388,21.2758,-10.7681,23.5939,21.1059,30.825,g
23.1475,20.0584,3.4453,22.5903,-15.253,81.7955,g
20.1058,9.2855,22.5169,12.3937,-1.9347,79.283,g
99.0964,36.6325,82.5422,108.833,29.265,0.983,g
71.967,35.066,-73.1891,52.2989,30.2453,6.811,g
20.5858,7.2402,-1.1138,7.8255,5.8563,23.962,g
58.0216,25.4482,-32.5491,-44.2358,17.3529,3.131,g
77.1621,30.2821,-96.9012,58.3096,25.5367,11.476,g
36.37,20.8065,-7.7626,-28.7584,8.8217,5.5742,g
49.5441,26.2693,6.9051,33.604,17.3942,2.433,g
36.9888,23.6138,51.4269,23.8581,14.3367,5.2373,g
56.6968,23.5737,64.9744,29.6956,-10.3543,11.9427,g
30.9688,19.9094,30.7659,28.6154,-14.9461,69.0844,g
76.1914,36.9303,7.7462,50.6642,28.822,4.034,g
80.2379,32.4995,37.7003,63.4861,-6.4359,1.932,g
37.5856,18.1024,18.0017,25.3594,11.9947,11.117,g
41.671,17.1878,18.3394,36.2814,-6.557,5.7949,g
22.939,14.5959,-27.0839,-9.6642,-7.8812,47.847,g
22.1067,13.7589,12.062,-14.7138,-10.8676,1.318,g
100.038,57.3927,-65.9405,67.0984,-16.0677,2.931,g
16.3134,11.3875,-2.7765,6.1605,-7.3755,9.3001,g
30.5845,8.2482,10.4659,20.0241,-9.7223,21.175,g
72.7337,25.2033,-48.4876,33.95,-4.8831,3.4835,g
25.8305,7.7487,-14.1712,13.8887,4.454,17.392,g
23.9569,0,0,0,-8.8582,66.733,g
36.384,15.988,19.4698,-14.6052,12.6059,6.303,g
50.5608,24.0338,-11.465,-14.1498,14.1619,21.156,g
95.6926,24.6683,39.4864,103.942,-5.0639,7.0973,g
81.3975,49.1218,-109.98,-59.5665,49.1951,22.7735,g
114.722,58.9702,92.306,93.7667,-43.16,2.9341,g
28.8214,20.695,-12.5463,21.3601,-9.1016,23.4123,g
83.8355,12.7688,-73.3769,-30.3659,5.3509,4.6236,g
15.5675,11.7632,-0.5808,1.7487,7.7898,62.452,g
95.724,20.0338,-85.9442,-53.9602,15.2288,1.197,g
38.149,22.1737,26.5912,31.1901,-19.8829,23.0914,g
56.3022,21.8228,45.197,42.6022,-11.2161,1.2986,g
21.3568,15.123,0.4375,18.5603,7.8242,41.559,g
80.2192,25.8956,-46.6524,68.0245,18.4844,0.146,g
33.3819,21.2983,10.2273,-25.0007,-15.3124,44.799,g
51.0346,22.7669,20.6441,49.9228,16.6606,9.203,g
18.633,12.9542,-14.6172,-10.393,5.7839,58.2819,g
24.1542,17.677,22.1474,-12.9443,-8.0966,56.148,g
27.4956,11.4934,-3.9476,-24.1313,-9.2681,25.1126,g
27.0762,19.3349,34.8554,11.9309,-8.3732,10.25,g
40.6296,23.9963,19.4029,34.2698,-8.7065,6.1626,g
12.8128,11.5202,15.2486,-7.1802,11.1366,21.21,g
30.7067,22.2933,26.6826,14.4977,-10.5612,56.785,g
53.9679,25.405,16.7438,50.671,-11.1705,8.986,g
32.0868,17.982,5.5964,-19.4625,5.2032,8.974,g
27.5577,12.2071,1.1459,-18.2508,9.1073,10.896,g
18.1081,10.4117,-1.0824,6.4007,-6.5963,35.7431,g
93.0607,28.3185,-127.342,56.014,-10.9973,3.737,g
18.2452,10.3919,-0.7341,5.7769,6.3507,18.0235,g
38.6616,18.6597,-40.1157,7.5009,-8.7051,8.262,g
64.5397,30.7499,-31.8996,-11.4761,-21.9605,13.377,g
27.6167,8.807,8.7664,23.2664,3.2946,89.7323,g
28.2176,14.1847,43.0525,-15.4933,-5.9025,89.9535,g
36.9048,16.4389,17.372,34.0336,-9.2374,1.8977,g
30.7967,21.2847,27.1944,31.5476,-10.674,18.6544,g
87.9125,24.0949,-24.3046,59.5604,14.1694,2.628,g
20.6647,7.1459,-23.4139,-11.2425,-5.8789,68.5155,g
22.2142,10.9289,-15.6198,-18.3342,6.4114,23.936,g
24.7614,10.4777,13.2568,-17.4548,1.8392,19.5461,g
32.0001,11.4658,-28.5714,17.6233,7.953,15.096,g
26.3542,20.9871,33.2157,12.8453,14.9905,21.6256,g
24.8746,16.3143,7.8902,20.5957,14.1454,48.493,g
45.349,28.7095,27.7922,46.697,-21.9829,6.1306,g
31.7502,20.3468,20.4544,24.3449,-13.1891,7.038,g
102.786,29.3136,63.0407,116.765,16.3865,1.687,g
17.3029,11.088,0.3834,-4.1781,-6.0185,3.5463,g
33.3237,12.3317,-3.1009,-17.7864,-3.2959,42.108,g
19.9364,15.6588,-24.037,-15.7704,3.1691,3.1526,g
48.4816,8.4573,-70.2871,26.9926,7.092,0.7494,g
48.451,20.6188,-77.1456,-32.3139,17.4248,8.691,g
55.9196,18.2599,51.3984,39.3195,-14.7688,2.646,g
25.5932,9.8531,13.7432,-16.6016,5.0771,19.3573,g
92.3723,47.0706,41.6349,84.604,-24.542,17.086,g
50.0446,19.2643,37.1921,41.2236,-8.8082,2.5772,g
33.3893,25.4757,-15.2355,17.186,-25.5749,38.976,g
18.0519,17.6171,-0.4561,-15.8707,-13.4793,56.732,g
20.1941,7.3237,-1.1919,7.6258,5.5067,70.3421,g
38.5054,20.5728,-10.5779,28.694,-8.6808,18.3976,g
37.0964,20.6435,46.9384,22.3427,-19.2893,7.886,g
71.6766,36.6477,-31.7936,65.881,-23.0369,9.612,g
23.8022,16.2389,-12.8011,-10.7453,-13.8429,15.4009,g
71.9537,29.1003,-7.0561,57.3965,-25.5727,5.185,g
81.2009,24.9905,-33.1753,-33.2579,15.2095,5.5932,g
26.9169,7.0266,12.6401,11.7952,-4.5298,78.1246,g
18.9053,13.0977,18.6186,18.1889,4.5549,33.344,g
16.854,11.1091,4.1559,-8.7134,6.449,4.875,g
59.0164,18.02,57.701,59.9175,15.4044,1.3107,g
66.4031,32.2578,57.4468,48.7189,26.0972,9.4551,g
41.0476,23.8253,4.0119,23.1823,-9.0349,6.121,g
63.9201,26.6873,-66.1234,39.0716,13.4314,0.035,g
39.0894,22.4388,25.7274,9.4193,19.8557,10.506,g
33.055,15.1941,10.2965,22.9021,7.8267,9.323,g
83.9635,33.6984,66.3115,83.0857,12.3989,3.0278,g
58.3631,28.0417,-53.2852,-7.6113,11.7364,4.366,g
51.8237,31.4988,92.3153,-40.3148,-23.1875,7.2099,g
13.0019,10.9301,-13.9186,6.0317,9.177,66.374,g
49.9223,22.3316,6.7223,51.4013,-12.9949,6.85,g
26.6994,12.5862,-14.0365,-13.5974,-12.8798,9.393,g
37.3466,17.7142,-21.0314,-30.3696,-12.9368,15.638,g
52.7558,23.6443,-86.6429,34.6284,11.84,6.159,g
58.0363,16.0858,4.6148,18.862,-12.3309,4.9132,g
51.5731,25.2638,8.34,40.4314,-17.4561,3.174,g
27.8762,17.4013,-0.2337,-18.5089,-11.9716,11.5874,g
21.0689,13.6215,22.6513,12.6911,8.8932,5.3844,g
49.737,21.5338,-5.9763,-34.0836,12.4266,19.187,g
21.5359,12.5372,13.4757,13.6071,-9.9932,15.312,g
32.2947,13.0008,10.8002,26.7207,-12.7504,39.8253,g
40.8246,18.1856,48.2507,-6.9606,10.1302,9.868,g
26.2968,12.1111,3.9917,22.4926,-9.9256,0.085,g
23.4914,10.225,32.2449,-16.329,-9.4179,60.5491,g
97.719,31.3451,-80.2914,-80.3631,-20.8974,9.5897,g
53.746,26.0975,46.4817,67.4394,12.201,36.8773,g
33.8385,23.1018,-26.8627,-18.5278,-14.1066,9.0883,g
68.2422,26.3565,16.2602,60.3927,-17.422,2.555,g
21.1628,12.2039,-0.406,8.8387,10.7925,35.801,g
37.149,15.6313,-20.8306,-28.8526,-12.6656,13.729,g
16.3607,11.5709,-2.3935,6.7419,-4.0054,35.427,g
32.2758,16.4034,8.3265,29.3381,-17.9981,12.3195,g
102.285,28.5416,-26.0331,-85.6091,-12.8237,2.661,g
85.8049,32.2278,22.7669,77.3155,-11.7304,1.3536,g
32.853,19.9412,-8.4624,18.1999,10.0273,8.724,g
40.3463,19.8422,48.6623,19.6038,-16.7628,14.5122,g
29.0213,11.558,7.7434,16.317,-6.5633,9.2572,g
77.3543,41.9258,67.4301,71.4133,18.9853,3.7039,g
53.9648,17.9148,33.0096,60.642,-6.508,0.857,g
53.5632,41.9902,-55.7825,-45.0453,-15.821,61.5552,g
57.1095,19.0139,-25.0464,44.8621,-11.3247,34.613,g
40.9662,17.7284,17.1299,-15.2806,-11.5951,4.324,g
132.954,24.1845,-99.193,-69.3832,21.4538,0.36,g
33.1141,24.2276,8.5121,22.7668,17.8465,47.7302,g
51.264,22.1306,0.0501,44.5544,12.1678,10.649,g
21.6816,13.2289,18.4128,19.4601,8.5961,55.7262,g
81.1254,32.3186,67.0179,77.5083,29.5555,10.34,g
89.1989,13.3168,-99.2929,59.3745,11.451,4.2637,g
47.2156,18.7115,-1.0962,-22.7595,10.4226,3.4,g
13.0702,11.1033,-14.9342,3.4386,11.8166,80.3533,g
28.4678,20.0496,17.9975,19.0403,-14.6256,10.618,g
24.5661,17.715,5.9985,18.4396,8.6501,11.018,g
38.8754,18.5232,-15.0264,9.8154,-5.8631,3.361,g
54.4375,32.7823,56.8326,12.2947,16.1308,2.6399,g
34.6872,15.5802,1.2197,23.2029,-8.6914,4.286,g
59.6587,22.476,8.2128,48.7752,-12.4618,12.842,g
22.0498,16.529,-6.2847,-12.7693,-4.7993,9.097,g
20.8857,11.2823,25.9991,11.2238,11.1425,58.7535,g
79.7152,24.3309,47.0015,79.5533,13.5603,7.119,g
22.2342,12.5906,-16.6249,-10.6821,9.74,16.7407,g
45.4153,25.3628,10.3494,15.2556,16.2177,13.285,g
77.6846,25.5809,70.9997,73.0712,18.2497,3.186,g
27.5407,10.3456,-21.8298,17.1192,8.6005,34.6822,g
56.5563,19.5159,-67.1186,16.3218,-14.762,1.695,g
22.7882,8.6526,25.4,11.0382,8.6672,63.8216,g
133.103,87.8861,113.873,108.53,-63.802,8.6871,g
46.9295,17.1961,73.3198,-33.7309,5.4989,8.4913,g
63.5381,26.3231,10.5377,61.2763,-4.1837,9.428,g
74.1398,23.3213,-66.2239,32.8741,-11.5187,0.7406,g
21.3927,14.2909,27.9777,-8.2872,-3.1725,0.9412,g
28.2166,17.0311,25.7471,-9.524,-13.3947,14.0812,g
20.7471,7.1701,24.2341,9.9352,-5.9667,24.743,g
13.1759,10.8497,14.5437,-2.8804,-11.6734,8.886,g
70.1638,27.6647,31.4363,58.6011,-17.7328,8.3983,g
27.7483,18.2389,-48.0644,23.808,7.6051,9.141,g
48.1835,14.3086,-10.7414,-32.5416,-14.3596,23.914,g
135.909,28.7262,-199.511,114.646,13.4955,67.903,g
29.4732,11.3566,20.5817,20.7717,4.0614,19.1106,g
20.4478,12.6043,2.741,-12.5683,-9.8304,22.3269,g
66.0896,16.8242,14.5258,71.255,7.1436,8.2426,g
22.6828,10.0152,-4.197,16.9618,-10.3244,6.211,g
32.7978,10.4236,23.5214,26.8723,-8.4259,5.203,g
71.9578,12.5605,-58.961,44.3066,7.0796,9.0544,g
70.3078,25.1742,-81.4747,22.3913,-16.5999,3.9509,g
18.0652,16.1578,5.8033,-16.5923,-5.0432,67.7358,g
31.79,18.2532,16.8287,16.197,-8.06,13.812,g
100.196,29.4089,-83.1847,70.4306,20.6047,0.7341,g
32.8483,10.7905,22.4442,30.8181,6.0211,4.565,g
31.4336,23.2651,-9.1278,19.8518,19.2893,79.959,g
