@relation 'winequality-white_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A12-M-1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R7-precision6'

@attribute '-0.512density+0.437alcohol-0.427residual sugar-0.407total sulfur dioxide-0.3free sulfur dioxide-0.212chlorides-0.157fixed acidity-0.144citric acid+0.129pH-0.043sulphates-0.005volatile acidity' numeric
@attribute '0.588fixed acidity-0.581pH+0.345citric acid-0.29free sulfur dioxide-0.244total sulfur dioxide-0.223sulphates-0.052volatile acidity+0.036alcohol+0.009chlorides-0.009residual sugar-0.006density' numeric
@attribute '-0.591volatile acidity+0.504citric acid+0.433sulphates+0.279free sulfur dioxide-0.214residual sugar-0.129density+0.127pH+0.124total sulfur dioxide+0.121fixed acidity+0.106alcohol-0.102chlorides' numeric
@attribute '-0.711chlorides-0.442sulphates+0.306free sulfur dioxide-0.274volatile acidity+0.274residual sugar-0.149citric acid+0.141alcohol-0.098pH+0.06 total sulfur dioxide+0.022density-0.019fixed acidity' numeric
@attribute '0.643volatile acidity+0.401sulphates+0.337alcohol-0.329chlorides+0.293total sulfur dioxide+0.251fixed acidity+0.177free sulfur dioxide-0.12pH-0.085density+0.054citric acid+0.011residual sugar' numeric
@attribute '0.494free sulfur dioxide-0.481sulphates+0.396chlorides-0.328density-0.289residual sugar+0.276total sulfur dioxide-0.193pH+0.139alcohol+0.132citric acid+0.122volatile acidity-0.104fixed acidity' numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
2.002376,-0.28711,0.828617,0.02473,-0.125971,-0.175794,'\'(5.4-6]\''
2.932851,0.248145,-1.142195,-0.341196,-0.678764,0.093519,'\'(3.6-4.2]\''
0.370292,-0.054196,0.807277,0.415112,-1.690383,-0.162657,'\'(5.4-6]\''
-3.08128,1.051117,-0.935614,0.818929,-0.147355,-0.958918,'\'(4.8-5.4]\''
0.498901,1.179352,-0.885978,0.500097,-0.948454,-0.463485,'\'(4.8-5.4]\''
-3.255025,-0.459364,0.781412,0.581557,1.275677,0.323779,'\'(5.4-6]\''
1.021415,0.044864,0.334975,-0.042479,-0.128338,0.479851,'\'(5.4-6]\''
-3.08128,1.051117,-0.935614,0.818929,-0.147355,-0.958918,'\'(4.8-5.4]\''
-1.338037,-0.704827,-0.686178,-0.406274,-0.013647,-0.42288,'\'(5.4-6]\''
0.240193,-2.796849,-2.747448,-0.852222,1.373369,-0.444577,'\'(4.8-5.4]\''
0.234555,-2.776599,-2.805926,-0.892507,1.360247,-0.468768,'\'(5.4-6]\''
0.177041,-2.754382,-2.778288,-0.908191,1.44403,-0.369034,'\'(5.4-6]\''
-1.338037,-0.704827,-0.686178,-0.406274,-0.013647,-0.42288,'\'(5.4-6]\''
0.264147,-2.828966,-2.880713,-0.984617,1.475156,-0.467049,'\'(4.8-5.4]\''
-1.421001,-1.363914,-1.005506,0.796834,-1.322543,-0.110831,'\'(4.8-5.4]\''
-0.287847,-0.274672,-2.620212,-1.100407,0.633444,0.512875,'\'(4.8-5.4]\''
-2.935424,-0.015585,1.437453,0.025962,1.302549,0.564015,'\'(4.8-5.4]\''
-1.382379,-0.358006,1.180115,0.25511,-0.142946,0.016083,'\'(5.4-6]\''
-1.356395,-0.279875,1.149539,0.240597,-0.014894,-0.122427,'\'(5.4-6]\''
1.666386,2.828635,-0.012598,-0.651886,-0.2373,-0.469123,'\'(4.8-5.4]\''
1.798841,1.316791,-0.65181,-0.665897,-0.322408,-0.252188,'\'(3.6-4.2]\''
1.740345,0.45,1.310717,-0.988106,1.170275,-1.06508,'\'(6.6-7.2]\''
2.32136,0.850829,0.201715,0.615381,-0.041444,0.535321,'\'(7.8-8.4]\''
1.473076,-0.299661,1.561005,-0.565776,0.901449,0.155247,'\'(7.8-8.4]\''
-0.851291,-0.454118,0.126492,-0.864634,2.203253,0.543106,'\'(3.6-4.2]\''
-2.761683,-0.899325,-0.810749,0.36061,0.338243,-0.086201,'\'(4.8-5.4]\''
-3.028972,-0.468735,-1.26212,0.260338,0.342044,-0.324166,'\'(4.8-5.4]\''
-1.805511,0.01399,-0.70307,-0.074068,0.105475,0.455204,'\'(4.8-5.4]\''
-2.469888,-1.030434,-0.226997,0.466779,0.050855,-0.198198,'\'(5.4-6]\''
-3.034307,0.643153,0.050083,0.429067,-0.228148,0.195329,'\'(6.6-7.2]\''
-3.034307,0.643153,0.050083,0.429067,-0.228148,0.195329,'\'(6.6-7.2]\''
-3.034307,0.643153,0.050083,0.429067,-0.228148,0.195329,'\'(6.6-7.2]\''
-3.034307,0.643153,0.050083,0.429067,-0.228148,0.195329,'\'(6.6-7.2]\''
0.046133,-2.286815,1.043789,0.76706,-1.128498,0.152625,'\'(5.4-6]\''
-4.084159,0.903908,-0.539625,0.564871,-0.038477,0.200867,'\'(4.8-5.4]\''
-0.168547,-2.020552,-0.047365,-0.600797,-0.044802,-1.549223,'\'(6.6-7.2]\''
-1.788066,1.311753,-1.775238,-1.643544,1.598842,0.916395,'\'(-inf-3.6]\''
0.13231,-1.60342,-0.072713,-0.753044,0.104327,0.059923,'\'(5.4-6]\''
-2.431105,2.030714,0.926403,-0.87852,1.466476,-0.493944,'\'(4.8-5.4]\''
-0.890139,-0.62935,2.647055,0.646226,1.079856,1.424877,'\'(6.6-7.2]\''
-1.94552,0.374482,1.130854,1.081361,-0.432325,0.349435,'\'(5.4-6]\''
0.730531,0.885456,1.186203,-0.077891,-0.948841,0.297262,'\'(5.4-6]\''
1.799706,-1.90077,-1.400602,-1.548594,0.569952,-0.384366,'\'(5.4-6]\''
1.498763,2.312714,-0.006101,-0.336114,-1.109867,-0.203122,'\'(5.4-6]\''
1.799706,-1.90077,-1.400602,-1.548594,0.569952,-0.384366,'\'(5.4-6]\''
1.036796,-1.595409,-0.293689,-0.079026,-0.190609,1.266302,'\'(5.4-6]\''
-0.784277,-0.17018,-1.389145,-0.220692,0.50897,0.664693,'\'(5.4-6]\''
-0.784277,-0.17018,-1.389145,-0.220692,0.50897,0.664693,'\'(5.4-6]\''
-0.767377,-0.232633,-1.541999,-0.328038,0.578234,0.68503,'\'(4.8-5.4]\''
-0.830858,-0.181909,-1.326514,-0.226419,0.447804,0.684931,'\'(5.4-6]\''
0.774733,-0.460711,-0.864149,0.328311,-0.083305,0.210324,'\'(6.6-7.2]\''
0.541681,-0.680427,-0.683372,0.517769,-0.117461,0.482829,'\'(5.4-6]\''
2.232331,-1.409028,0.145598,-1.303637,0.896001,-1.471828,'\'(6.6-7.2]\''
1.666274,-3.428669,-1.985347,0.033989,1.886337,0.091007,'\'(7.8-8.4]\''
-0.388993,0.200892,0.697067,-0.019726,-0.179402,-0.124386,'\'(5.4-6]\''
-0.294935,-2.310787,-0.230998,-0.120901,0.86194,-0.204274,'\'(5.4-6]\''
-0.311645,-2.199074,-0.155963,-0.116981,0.695264,-0.1793,'\'(4.8-5.4]\''
-1.166677,1.150237,0.619667,-3.226342,-1.671305,2.52844,'\'(5.4-6]\''
0.673199,0.173205,-0.045706,0.841877,-0.3608,0.331583,'\'(5.4-6]\''
0.164451,0.113859,-0.176005,1.10882,-0.522921,0.184286,'\'(4.8-5.4]\''
1.164968,-1.118485,0.197137,0.211038,-0.233377,-0.567468,'\'(6.6-7.2]\''
1.897845,-1.41398,0.644626,-0.663563,-1.924053,-2.150942,'\'(5.4-6]\''
2.298202,-1.858774,1.075953,-0.753246,-2.023908,-1.991504,'\'(6.6-7.2]\''
0.164451,0.113859,-0.176005,1.10882,-0.522921,0.184286,'\'(4.8-5.4]\''
0.673199,0.173205,-0.045706,0.841877,-0.3608,0.331583,'\'(5.4-6]\''
-0.312408,0.622638,-0.191132,1.009017,-0.222671,0.180762,'\'(5.4-6]\''
-0.020873,2.026984,0.361904,-1.219566,2.171964,0.34346,'\'(4.8-5.4]\''
-3.659165,-2.411752,2.443196,1.22857,2.495906,3.56349,'\'(4.8-5.4]\''
-2.786893,1.08568,0.529721,0.441391,1.223949,-0.710559,'\'(5.4-6]\''
-0.10106,-1.038555,-0.235726,-0.45538,0.772509,-0.797382,'\'(5.4-6]\''
-2.503349,-1.096161,-0.037253,0.883653,0.230175,-0.191695,'\'(5.4-6]\''
1.207008,0.874304,0.971486,-0.083636,-0.443721,-0.195377,'\'(4.8-5.4]\''
2.025292,-0.872485,0.621207,-0.103481,0.975236,-0.501842,'\'(7.8-8.4]\''
0.597547,0.140939,0.094252,0.854211,-0.358684,0.407652,'\'(4.8-5.4]\''
2.606898,0.011818,-0.146837,0.349477,-0.772114,-0.084284,'\'(5.4-6]\''
-0.55247,0.255919,-0.627511,0.507098,-0.406653,-0.39912,'\'(4.8-5.4]\''
1.986032,-0.35913,-1.10404,0.515226,-1.254182,-0.628975,'\'(4.8-5.4]\''
2.606898,0.011818,-0.146837,0.349477,-0.772114,-0.084284,'\'(5.4-6]\''
2.195991,-0.175387,0.041929,0.031629,-0.855793,-0.16536,'\'(5.4-6]\''
-1.736776,-1.700362,-0.63061,0.962652,-0.687682,0.16839,'\'(5.4-6]\''
1.009702,-1.154436,0.413982,-1.077345,-0.750434,-0.762994,'\'(4.8-5.4]\''
0.212421,-1.962247,2.599531,-1.458034,0.409893,-1.112247,'\'(6.6-7.2]\''
-1.281418,0.575353,0.783921,-0.334321,-0.53719,-0.985102,'\'(6.6-7.2]\''
0.247091,1.106358,0.491846,-0.854239,-0.172177,-0.819812,'\'(5.4-6]\''
-1.073615,0.037428,-0.112567,0.033632,-0.735518,-0.541119,'\'(5.4-6]\''
0.040656,-1.779623,1.578898,-1.617104,0.616684,-0.188274,'\'(4.8-5.4]\''
0.045045,-1.772853,1.686559,-1.472795,0.48924,-0.141984,'\'(5.4-6]\''
-0.054788,0.108981,0.445175,0.261032,-1.564491,0.006335,'\'(5.4-6]\''
2.994068,-1.578808,-1.264075,-0.158245,-0.298041,-0.758131,'\'(6.6-7.2]\''
-3.308402,-0.64012,0.511514,1.080867,-0.989495,0.318217,'\'(5.4-6]\''
-1.74013,1.232812,0.677734,0.253661,-0.666317,-0.937741,'\'(5.4-6]\''
-1.824871,0.719341,1.038603,0.562213,-0.588279,0.119835,'\'(4.8-5.4]\''
0.918586,-1.239887,2.567562,-0.481841,0.159243,-0.264388,'\'(6.6-7.2]\''
0.71097,1.549905,-0.650151,0.968033,0.469302,1.196305,'\'(6.6-7.2]\''
0.523849,-0.728272,-0.763091,-1.440906,-0.698083,0.619632,'\'(5.4-6]\''
0.71097,1.549905,-0.650151,0.968033,0.469302,1.196305,'\'(6.6-7.2]\''
-1.079287,-1.634791,0.226503,-0.809232,1.237138,0.808406,'\'(5.4-6]\''
-3.08002,1.227341,-0.458068,0.746831,-0.640098,0.746083,'\'(5.4-6]\''
-3.08002,1.227341,-0.458068,0.746831,-0.640098,0.746083,'\'(5.4-6]\''
0.176577,-0.996877,0.541714,-2.008494,1.12124,-0.707136,'\'(5.4-6]\''
-0.281381,3.457575,0.675057,-0.226407,0.184997,0.081557,'\'(5.4-6]\''
-0.074726,-0.430064,0.966272,-0.026826,0.472013,-0.05252,'\'(5.4-6]\''
-1.693083,-1.194464,0.079323,0.805943,-0.229098,-0.271804,'\'(5.4-6]\''
0.652989,0.307314,-1.852872,-0.79187,-0.727664,-0.244962,'\'(4.8-5.4]\''
0.033947,-0.725399,0.392703,0.421239,-1.691323,0.053859,'\'(5.4-6]\''
-3.08002,1.227341,-0.458068,0.746831,-0.640098,0.746083,'\'(5.4-6]\''
1.915429,-0.27802,0.921692,0.107834,-1.241704,-0.532518,'\'(6.6-7.2]\''
2.162237,-1.562326,1.241631,-0.447463,0.817757,-1.125241,'\'(6.6-7.2]\''
0.710991,-2.21252,1.12674,-1.89399,-1.145031,0.431085,'\'(5.4-6]\''
0.151559,-0.144431,-0.778852,-0.37441,-0.081505,0.805011,'\'(5.4-6]\''
-0.293275,0.549169,1.547594,-1.053331,1.205395,0.141333,'\'(5.4-6]\''
0.665378,1.178719,-1.834734,0.707908,-0.112804,0.020669,'\'(4.8-5.4]\''
0.151559,-0.144431,-0.778852,-0.37441,-0.081505,0.805011,'\'(5.4-6]\''
-0.293275,0.549169,1.547594,-1.053331,1.205395,0.141333,'\'(5.4-6]\''
0.359603,-1.698868,-3.818795,-2.56533,4.074504,0.409048,'\'(4.8-5.4]\''
-0.157664,0.36216,-0.159603,-0.4493,-0.210253,-0.013307,'\'(5.4-6]\''
3.654416,-1.951506,-0.942185,0.418833,-0.454397,0.056299,'\'(6.6-7.2]\''
3.654416,-1.951506,-0.942185,0.418833,-0.454397,0.056299,'\'(6.6-7.2]\''
1.669776,-0.518882,-0.4002,-0.626978,-0.216897,-0.681677,'\'(6.6-7.2]\''
0.936341,1.330495,0.70575,-0.41624,-0.915327,-0.146807,'\'(6.6-7.2]\''
0.482236,-0.554764,0.78286,-1.57744,0.262153,-0.362264,'\'(5.4-6]\''
1.669776,-0.518882,-0.4002,-0.626978,-0.216897,-0.681677,'\'(6.6-7.2]\''
0.936341,1.330495,0.70575,-0.41624,-0.915327,-0.146807,'\'(6.6-7.2]\''
-2.32475,-0.202809,-0.441522,0.479192,0.165859,-0.398303,'\'(5.4-6]\''
-1.426172,0.446684,-0.954277,-0.521277,0.339085,-0.834336,'\'(5.4-6]\''
-0.157664,0.36216,-0.159603,-0.4493,-0.210253,-0.013307,'\'(5.4-6]\''
1.936435,-0.656123,-0.457287,0.202707,0.114102,0.171018,'\'(6.6-7.2]\''
3.654416,-1.951506,-0.942185,0.418833,-0.454397,0.056299,'\'(6.6-7.2]\''
2.084073,-1.176779,1.392533,0.406232,-1.540269,0.238022,'\'(6.6-7.2]\''
-2.103513,-1.985498,1.059836,0.20928,2.505574,1.622831,'\'(4.8-5.4]\''
-0.055674,-0.756762,0.199835,-0.09921,-1.078066,-0.504467,'\'(5.4-6]\''
-2.724956,-0.712703,0.479809,0.725258,0.953959,-0.782661,'\'(6.6-7.2]\''
-2.724956,-0.712703,0.479809,0.725258,0.953959,-0.782661,'\'(6.6-7.2]\''
2.136093,0.875716,-0.950118,-0.341274,-0.053818,-0.443061,'\'(4.8-5.4]\''
0.374438,-1.48227,-2.882023,-0.201898,1.054695,-1.156828,'\'(5.4-6]\''
2.518097,1.597333,1.029242,0.133609,0.564875,-0.615808,'\'(5.4-6]\''
-2.54905,-0.157322,-0.012359,0.421935,0.385953,0.528003,'\'(4.8-5.4]\''
-0.258512,-1.514263,0.05916,1.411128,0.295837,2.155615,'\'(4.8-5.4]\''
1.372042,2.137271,0.299357,0.467845,0.329749,0.377762,'\'(4.8-5.4]\''
1.772537,-1.00359,1.247433,-0.015427,-0.60434,-0.083234,'\'(5.4-6]\''
-2.480579,-1.881924,-0.823563,1.055929,-0.815878,-0.631253,'\'(4.8-5.4]\''
2.10199,0.11501,0.837367,0.615135,-0.828989,0.2172,'\'(5.4-6]\''
1.772537,-1.00359,1.247433,-0.015427,-0.60434,-0.083234,'\'(5.4-6]\''
-2.54905,-0.157322,-0.012359,0.421935,0.385953,0.528003,'\'(4.8-5.4]\''
0.836689,-1.152823,-1.772343,-1.460741,-0.862966,-0.247911,'\'(4.8-5.4]\''
-4.24254,-0.649652,-0.108219,0.833043,0.694801,-0.42872,'\'(4.8-5.4]\''
0.993653,-0.689956,1.306824,0.068421,1.148634,-0.445071,'\'(5.4-6]\''
-0.258512,-1.514263,0.05916,1.411128,0.295837,2.155615,'\'(4.8-5.4]\''
2.607538,-1.0811,0.172498,0.876631,-0.064357,0.793494,'\'(6.6-7.2]\''
0.743296,0.122424,-1.827974,-1.466414,0.740303,-0.329131,'\'(4.8-5.4]\''
1.19346,-0.216994,1.254387,-0.343414,-1.174938,-0.253932,'\'(5.4-6]\''
1.372042,2.137271,0.299357,0.467845,0.329749,0.377762,'\'(4.8-5.4]\''
-3.110634,1.00241,-0.530217,1.163206,-0.200785,-1.022051,'\'(5.4-6]\''
-1.675591,-0.736507,0.953667,-0.777745,0.897307,-2.346859,'\'(5.4-6]\''
1.322915,0.906073,0.964082,0.02713,-0.584856,-0.176669,'\'(4.8-5.4]\''
1.322915,0.906073,0.964082,0.02713,-0.584856,-0.176669,'\'(4.8-5.4]\''
-3.110634,1.00241,-0.530217,1.163206,-0.200785,-1.022051,'\'(5.4-6]\''
-1.675591,-0.736507,0.953667,-0.777745,0.897307,-2.346859,'\'(5.4-6]\''
1.020874,0.893762,-0.408467,0.448478,-1.319887,0.228634,'\'(5.4-6]\''
-1.969744,-0.807224,-0.232472,0.687551,0.052815,0.724143,'\'(4.8-5.4]\''
1.020874,0.893762,-0.408467,0.448478,-1.319887,0.228634,'\'(5.4-6]\''
0.642775,-0.337715,0.223003,-0.831915,0.410409,-0.1431,'\'(5.4-6]\''
1.911892,0.393126,0.470057,1.299532,0.253612,1.211982,'\'(6.6-7.2]\''
-1.218094,-0.873671,0.546822,0.310798,0.251958,-0.16626,'\'(5.4-6]\''
-1.200098,-0.867756,0.548121,0.303978,0.244838,-0.167055,'\'(5.4-6]\''
-1.200098,-0.867756,0.548121,0.303978,0.244838,-0.167055,'\'(5.4-6]\''
-0.787755,-0.797518,0.836372,0.174238,-0.060579,-0.080481,'\'(6.6-7.2]\''
-1.218094,-0.873671,0.546822,0.310798,0.251958,-0.16626,'\'(5.4-6]\''
-1.200098,-0.867756,0.548121,0.303978,0.244838,-0.167055,'\'(5.4-6]\''
-2.637979,0.300492,0.184527,0.325822,0.092179,0.467652,'\'(4.8-5.4]\''
0.505654,1.577922,-0.256729,-0.518631,-1.150986,-0.467137,'\'(4.8-5.4]\''
-2.958839,0.174256,0.200348,0.162394,0.427956,0.417025,'\'(4.8-5.4]\''
-2.637979,0.300492,0.184527,0.325822,0.092179,0.467652,'\'(4.8-5.4]\''
1.626331,-0.303127,-2.020355,-0.279228,-0.996813,-0.11042,'\'(4.8-5.4]\''
-1.311889,-0.839252,2.273955,0.379049,0.5779,1.114961,'\'(6.6-7.2]\''
-0.318458,-0.043864,-2.824783,-3.450467,0.687106,0.637997,'\'(3.6-4.2]\''
1.483749,-0.072282,0.569024,0.7269,0.022794,-0.503053,'\'(7.8-8.4]\''
1.855861,-0.088341,0.797775,0.559733,-0.222356,-0.821565,'\'(6.6-7.2]\''
-0.163246,-1.360928,0.484458,-0.730578,0.393705,-0.195845,'\'(4.8-5.4]\''
1.234926,-1.514191,2.239245,0.243976,0.798414,0.418705,'\'(7.8-8.4]\''
-1.311889,-0.839252,2.273955,0.379049,0.5779,1.114961,'\'(6.6-7.2]\''
0.958291,-1.34367,-1.714858,-1.223075,-0.654857,-0.538201,'\'(4.8-5.4]\''
2.013937,-0.122736,1.138794,-0.166985,0.132463,-0.757106,'\'(6.6-7.2]\''
0.61417,-1.605893,-0.53324,-0.718238,1.029401,-1.456956,'\'(5.4-6]\''
2.27445,-2.149477,1.556126,0.36285,1.082733,0.104095,'\'(7.8-8.4]\''
-2.93546,-1.356605,-0.65375,-0.407391,2.109853,0.564809,'\'(5.4-6]\''
-1.547569,0.28363,-0.827562,2.107655,-0.446495,-0.639816,'\'(5.4-6]\''
1.174044,0.848207,-1.154729,0.375284,-0.316512,-0.970685,'\'(-inf-3.6]\''
1.874896,-2.038608,-0.046186,-0.199229,-0.322041,0.745361,'\'(4.8-5.4]\''
-0.816739,-1.333879,-1.686181,-0.505573,0.010951,-1.816401,'\'(5.4-6]\''
-0.816739,-1.333879,-1.686181,-0.505573,0.010951,-1.816401,'\'(5.4-6]\''
1.022356,-1.603391,0.417154,-0.911948,-0.297429,-0.263289,'\'(6.6-7.2]\''
-1.722029,0.199798,-2.985513,-1.754374,1.661605,-0.2493,'\'(4.8-5.4]\''
1.125441,-0.747766,0.105028,0.364985,-1.01576,0.263907,'\'(4.8-5.4]\''
1.100424,-2.370759,-1.559977,-0.680978,0.804327,-0.154346,'\'(6.6-7.2]\''
1.393489,-1.453596,0.062248,-0.476773,-0.621984,-0.150911,'\'(6.6-7.2]\''
1.022356,-1.603391,0.417154,-0.911948,-0.297429,-0.263289,'\'(6.6-7.2]\''
-0.798109,-1.403506,-1.700563,-0.503371,-0.018799,-1.804133,'\'(5.4-6]\''
3.548763,0.131221,0.022491,0.679029,-0.391611,-0.207171,'\'(6.6-7.2]\''
-0.669086,1.164786,-0.44704,-0.227932,-0.852723,-0.681351,'\'(4.8-5.4]\''
-0.111196,-1.915145,0.605509,-1.754056,1.288585,0.032251,'\'(5.4-6]\''
-3.233319,-2.791356,-0.116629,-0.050497,1.068317,1.645104,'\'(4.8-5.4]\''
-0.669086,1.164786,-0.44704,-0.227932,-0.852723,-0.681351,'\'(4.8-5.4]\''
-2.225223,-0.381011,-0.612465,0.719457,-0.497364,-0.699345,'\'(4.8-5.4]\''
-1.393277,-1.902668,-1.031785,1.08542,-1.102044,-0.031689,'\'(4.8-5.4]\''
1.326183,0.578025,-1.578991,-0.328785,-1.102588,-0.510257,'\'(5.4-6]\''
-3.015313,0.268468,0.709737,-0.048264,0.986556,0.711303,'\'(4.8-5.4]\''
-1.8274,1.375681,0.423659,-0.995294,-1.53098,0.5776,'\'(4.8-5.4]\''
-1.127658,-0.250849,0.644186,1.186016,-1.109357,0.001214,'\'(5.4-6]\''
1.326183,0.578025,-1.578991,-0.328785,-1.102588,-0.510257,'\'(5.4-6]\''
-3.015313,0.268468,0.709737,-0.048264,0.986556,0.711303,'\'(4.8-5.4]\''
-3.441506,0.400319,0.541056,0.682799,0.607003,-0.161946,'\'(4.8-5.4]\''
-2.534062,2.542724,1.313137,-1.350947,1.907086,-1.819775,'\'(5.4-6]\''
-0.436348,-0.968571,0.662601,-1.131986,1.952254,-0.569451,'\'(4.8-5.4]\''
2.94418,0.199582,0.119859,0.612404,-0.067758,-0.285115,'\'(5.4-6]\''
0.101209,-0.524667,0.648895,0.410263,-0.973687,-0.700133,'\'(6.6-7.2]\''
0.884882,-0.889629,-0.552917,1.095461,-2.076579,-0.290649,'\'(5.4-6]\''
-2.619847,0.102809,1.573888,0.698336,1.155619,0.020219,'\'(4.8-5.4]\''
2.03431,1.554238,0.315972,1.013264,0.737558,1.327085,'\'(6.6-7.2]\''
1.004938,0.409445,0.431092,-0.097291,-0.151096,-0.372283,'\'(5.4-6]\''
-0.370239,0.185502,-2.448359,-2.210777,1.459413,0.348802,'\'(5.4-6]\''
0.002983,-1.695244,1.480524,0.304524,0.174543,0.919391,'\'(5.4-6]\''
-1.305588,-0.694767,-0.958511,-0.909567,1.347555,-0.755443,'\'(4.8-5.4]\''
1.20005,-1.026945,0.270651,-0.660986,0.152582,0.668546,'\'(5.4-6]\''
-1.089372,-1.57453,-0.934993,0.825952,-1.177198,-0.639625,'\'(4.8-5.4]\''
-1.305588,-0.694767,-0.958511,-0.909567,1.347555,-0.755443,'\'(4.8-5.4]\''
-4.641349,-2.176761,-1.002373,-9.585285,-3.314765,6.488769,'\'(4.8-5.4]\''
0.956958,-1.36656,1.312602,0.043962,-0.926202,-0.702256,'\'(5.4-6]\''
0.949705,-1.547338,1.374845,0.459597,-1.091435,-0.402567,'\'(5.4-6]\''
1.595973,0.461497,-0.773234,0.182613,0.021019,0.426191,'\'(5.4-6]\''
-0.223974,-1.240428,1.310267,-0.685686,1.244677,-0.006844,'\'(5.4-6]\''
-1.829804,0.062359,-0.017888,0.470505,-0.138268,0.396238,'\'(5.4-6]\''
2.834161,1.528645,-0.133261,-0.237582,-0.014823,-0.230228,'\'(5.4-6]\''
3.127702,1.186345,0.301504,0.250985,-0.407107,-0.148336,'\'(6.6-7.2]\''
-1.316081,0.187993,0.249164,0.913325,-0.158857,-0.240823,'\'(5.4-6]\''
1.56775,-0.790839,1.254335,0.228605,0.509572,-0.534807,'\'(5.4-6]\''
0.834707,-0.391967,1.012177,-0.391093,-0.517991,-1.106437,'\'(5.4-6]\''
1.694566,-2.016528,-1.542402,0.616553,1.547982,0.10036,'\'(5.4-6]\''
-3.216618,0.454429,0.6719,0.275505,1.258526,0.947239,'\'(3.6-4.2]\''
1.800302,-0.659011,1.26589,0.625655,0.838402,0.408184,'\'(5.4-6]\''
0.937697,-1.290702,0.275825,-1.375318,0.558009,-0.654851,'\'(4.8-5.4]\''
-3.216618,0.454429,0.6719,0.275505,1.258526,0.947239,'\'(3.6-4.2]\''
-3.393702,0.512252,0.560301,0.730021,0.527494,0.004847,'\'(5.4-6]\''
-2.356202,0.525055,1.249956,0.935396,-0.324222,-0.150527,'\'(5.4-6]\''
0.143764,-0.682719,0.102148,-0.951233,0.594033,-0.785073,'\'(5.4-6]\''
0.138208,-0.603528,0.071148,-0.902159,0.642306,-0.81357,'\'(4.8-5.4]\''
-2.28412,0.800902,0.246564,0.320641,-0.641301,-0.763526,'\'(5.4-6]\''
-2.28412,0.800902,0.246564,0.320641,-0.641301,-0.763526,'\'(5.4-6]\''
-0.479318,1.082247,-2.354227,-2.863206,0.353882,0.144771,'\'(4.8-5.4]\''
0.431368,-2.863224,0.717665,-0.531316,-0.620347,-0.195895,'\'(6.6-7.2]\''
1.386915,-2.228996,-1.556077,-0.228535,2.391701,1.596794,'\'(5.4-6]\''
0.431368,-2.863224,0.717665,-0.531316,-0.620347,-0.195895,'\'(6.6-7.2]\''
0.483652,-1.11963,-0.399622,0.831504,-0.207385,1.172534,'\'(5.4-6]\''
1.512626,1.489453,-0.406301,-0.265279,0.949713,0.531934,'\'(5.4-6]\''
0.363491,0.380496,0.731236,-0.262849,0.618563,-0.42266,'\'(5.4-6]\''
2.221029,1.199832,-0.911023,0.574294,0.002843,0.153121,'\'(5.4-6]\''
-0.291964,1.021261,-0.55127,0.776436,-0.163613,-0.353622,'\'(6.6-7.2]\''
0.750929,-1.4451,-0.358681,-0.52996,-0.22656,0.352189,'\'(5.4-6]\''
-0.541775,0.292026,0.777754,-0.044356,-0.970775,1.024051,'\'(4.8-5.4]\''
-0.082211,0.885317,1.998494,-0.06123,0.196199,0.610567,'\'(5.4-6]\''
2.066863,-1.336637,1.141404,-0.971968,-1.425826,-1.292651,'\'(5.4-6]\''
1.239769,1.460335,-1.556072,-0.083084,-0.48278,-1.239332,'\'(4.8-5.4]\''
0.266877,1.028787,0.901189,-1.147449,0.342511,-1.935059,'\'(4.8-5.4]\''
0.266877,1.028787,0.901189,-1.147449,0.342511,-1.935059,'\'(4.8-5.4]\''
1.900943,1.519146,0.104018,0.242584,-0.298783,0.705876,'\'(5.4-6]\''
2.242256,0.508913,-1.082885,0.256554,-0.000177,0.793476,'\'(5.4-6]\''
3.05111,-0.294344,-1.038272,-0.334558,-0.87653,0.081808,'\'(4.8-5.4]\''
-0.536572,0.108883,-0.839287,-2.685513,-1.536972,1.536863,'\'(5.4-6]\''
2.724515,2.319723,-0.030212,-0.728958,0.254824,-0.921281,'\'(3.6-4.2]\''
2.679499,-1.158907,-0.148483,0.485687,0.094181,0.466648,'\'(5.4-6]\''
3.37781,-2.33614,-2.024927,0.708849,-0.357293,0.355846,'\'(5.4-6]\''
1.817717,-1.343928,1.01021,0.160234,-1.188931,-0.658506,'\'(5.4-6]\''
0.281219,-1.441312,2.166943,-1.212827,-0.970668,-2.113495,'\'(5.4-6]\''
-2.448702,0.286763,0.494179,-3.764986,-2.99248,4.036337,'\'(4.8-5.4]\''
-2.899709,0.58913,-0.100496,0.090666,-0.26236,0.402169,'\'(5.4-6]\''
-2.899709,0.58913,-0.100496,0.090666,-0.26236,0.402169,'\'(5.4-6]\''
-2.899709,0.58913,-0.100496,0.090666,-0.26236,0.402169,'\'(5.4-6]\''
-3.205513,0.961974,0.182601,0.260761,0.86469,-0.216826,'\'(4.8-5.4]\''
