@relation winequality-white-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P75.0-R42-DSparse1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R9-precision6

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
27.154919,336.776495,-10.742352,-319.667297,95.262794,335.913934,-12.470766,441.915443,'\'(5.4-6]\''
27.154919,336.776495,-10.742352,-319.667297,95.262794,335.913934,-12.470766,441.915443,'\'(5.4-6]\''
27.154919,336.776495,-10.742352,-319.667297,95.262794,335.913934,-12.470766,441.915443,'\'(5.4-6]\''
27.154919,336.776495,-10.742352,-319.667297,95.262794,335.913934,-12.470766,441.915443,'\'(5.4-6]\''
25.144528,383.413695,-10.050744,-365.289515,93.530744,382.471459,-11.777945,488.17852,'\'(5.4-6]\''
5.164629,208.932093,-10.406508,-187.910192,69.282032,208.157866,-12.124356,291.019177,'\'(6.6-7.2]\''
29.026054,275.827359,-9.009782,-257.659878,48.497423,274.651297,-10.738715,334.926665,'\'(5.4-6]\''
25.85692,341.698983,-10.914518,-325.348424,84.87049,340.815637,-12.643971,436.165034,'\'(4.8-5.4]\''
15.682681,156.388599,-11.61444,-137.005219,39.837169,155.46888,-13.336791,208.850686,'\'(4.8-5.4]\''
6.513031,173.890973,-10.582311,-152.801522,39.837169,173.18776,-12.297561,227.695399,'\'(6.6-7.2]\''
6.986054,379.123405,-10.057326,-360.647619,111.717277,378.037409,-11.777945,501.671196,'\'(5.4-6]\''
22.096638,246.995641,-10.22343,-230.085629,69.282032,246.12442,-11.951151,325.55627,'\'(4.8-5.4]\''
5.806354,432.836033,-8.846796,-411.206182,34.641016,431.401895,-10.56551,480.834625,'\'(5.4-6]\''
5.819691,241.274677,-10.063215,-217.874671,45.033321,240.166165,-11.777945,302.502674,'\'(6.6-7.2]\''
4.608121,133.889259,-8.330298,-113.86502,20.78461,133.212028,-10.045895,167.749121,'\'(6.6-7.2]\''
4.590801,132.138156,-7.983888,-112.115649,20.78461,131.445336,-9.699485,165.999749,'\'(6.6-7.2]\''
19.980938,206.420619,-8.840387,-188.014115,31.176915,205.57711,-10.56551,249.467278,'\'(4.8-5.4]\''
10.178223,345.254884,-8.493284,-326.145167,69.282032,343.950649,-10.2191,425.201153,'\'(3.6-4.2]\''
30.15154,341.705912,-12.993845,-323.373886,71.014083,340.711714,-14.722432,424.42173,'\'(-inf-3.6]\''
22.096638,246.995641,-10.22343,-230.085629,69.282032,246.12442,-11.951151,325.55627,'\'(4.8-5.4]\''
8.541262,189.60587,-8.328913,-167.783762,8.660254,188.810859,-10.045895,212.020339,'\'(-inf-3.6]\''
4.993849,274.433058,-8.325622,-256.655289,64.08588,273.438861,-10.045895,348.713789,'\'(5.4-6]\''
4.301548,255.356251,-9.883948,-236.979191,77.942286,254.282379,-11.60474,343.881367,'\'(7.8-8.4]\''
12.111712,168.589165,-9.192513,-148.246229,13.856406,167.818403,-10.91192,195.860305,'\'(6.6-7.2]\''
12.111712,168.589165,-9.192513,-148.246229,13.856406,167.818403,-10.91192,195.860305,'\'(6.6-7.2]\''
5.51,205.112921,-9.368316,-183.07777,39.837169,204.19147,-11.085125,259.305326,'\'(5.4-6]\''
3.932448,130.626076,-8.330472,-109.569534,5.196152,129.973093,-10.045895,149.787754,'\'(3.6-4.2]\''
11.680777,187.750843,-10.229665,-168.667108,62.353829,186.940244,-11.951151,261.531012,'\'(5.4-6]\''
36.112567,270.967224,-10.219793,-253.97061,62.353829,270.078682,-11.951151,343.396393,'\'(4.8-5.4]\''
16.617988,165.300001,-10.228799,-146.306332,25.980762,164.66607,-11.951151,203.18688,'\'(4.8-5.4]\''
25.976778,400.874499,-10.742699,-382.454139,114.315353,399.774647,-12.470766,526.214356,'\'(5.4-6]\''
4.401488,289.924521,-9.021906,-270.061362,38.105118,289.027318,-10.738715,340.763676,'\'(5.4-6]\''
36.112567,270.967224,-10.219793,-253.97061,62.353829,270.078682,-11.951151,343.396393,'\'(4.8-5.4]\''
16.552344,312.311277,-10.225162,-294.950932,55.425626,311.336133,-11.951151,378.05473,'\'(5.4-6]\''
13.794745,258.271292,-7.457518,-240.287409,58.889727,257.209545,-9.179869,328.98573,'\'(4.8-5.4]\''
14.141329,251.344821,-7.457345,-233.359205,58.889727,250.281342,-9.179869,322.066187,'\'(5.4-6]\''
13.967951,254.810655,-7.630723,-236.823307,62.353829,253.745443,-9.353074,329.003051,'\'(5.4-6]\''
16.552344,312.311277,-10.225162,-294.950932,55.425626,311.336133,-11.951151,378.05473,'\'(5.4-6]\''
13.967951,254.808923,-7.284313,-236.805986,57.157677,253.728123,-9.006664,323.841539,'\'(4.8-5.4]\''
24.8674,256.882187,-8.318694,-239.577268,76.210236,256.135673,-10.045895,343.396393,'\'(4.8-5.4]\''
11.076292,213.660591,-9.708318,-196.795613,51.961524,212.903685,-11.431535,275.984976,'\'(4.8-5.4]\''
21.194413,406.314871,-10.398194,-387.788855,102.190998,405.178645,-12.124356,519.164909,'\'(4.8-5.4]\''
17.849476,293.506402,-9.707452,-274.75522,88.334591,292.439458,-11.431535,392.915726,'\'(5.4-6]\''
18.195887,288.306785,-9.880657,-269.541747,86.60254,287.225985,-11.60474,386.004843,'\'(5.4-6]\''
4.315405,104.688615,-11.619463,-84.697284,15.588457,103.749843,-13.336791,133.315951,'\'(4.8-5.4]\''
4.385379,116.712512,-10.059924,-96.873602,24.248711,115.822238,-11.777945,153.927355,'\'(3.6-4.2]\''
10.706845,182.776394,-10.406854,-159.21011,29.444864,181.536245,-12.124356,227.660758,'\'(6.6-7.2]\''
7.188011,194.672118,-10.409625,-171.507671,38.105118,193.955049,-12.124356,248.809099,'\'(7.8-8.4]\''
11.381133,198.525932,-8.849221,-175.110337,62.353829,197.419151,-10.56551,275.933014,'\'(7.8-8.4]\''
11.19563,348.864478,-10.056633,-328.829846,79.674337,347.657238,-11.777945,441.430469,'\'(3.6-4.2]\''
29.268541,340.095104,-9.875807,-322.525181,88.334591,339.152869,-11.60474,438.988277,'\'(4.8-5.4]\''
28.819247,343.457015,-10.567588,-326.855308,79.674337,342.513047,-12.297561,433.064663,'\'(4.8-5.4]\''
14.629074,312.299153,-10.918675,-295.713034,81.406388,311.388094,-12.643971,403.63712,'\'(4.8-5.4]\''
29.493015,329.753029,-9.53009,-311.405415,88.334591,328.777884,-11.25833,429.132908,'\'(5.4-6]\''
26.999035,333.329714,-10.742352,-316.133913,84.87049,332.39787,-12.470766,428.249562,'\'(6.6-7.2]\''
26.999035,333.329714,-10.742352,-316.133913,84.87049,332.39787,-12.470766,428.249562,'\'(6.6-7.2]\''
26.999035,333.329714,-10.742352,-316.133913,84.87049,332.39787,-12.470766,428.249562,'\'(6.6-7.2]\''
26.999035,333.329714,-10.742352,-316.133913,84.87049,332.39787,-12.470766,428.249562,'\'(6.6-7.2]\''
12.305355,269.075825,-8.496575,-249.484598,91.798693,268.208068,-10.2191,372.61609,'\'(5.4-6]\''
36.754118,338.591684,-11.085125,-321.226143,91.798693,337.715266,-12.817176,440.668366,'\'(4.8-5.4]\''
14.749625,272.384042,-9.014112,-253.849366,45.033321,271.204515,-10.738715,328.466115,'\'(6.6-7.2]\''
5.155969,316.005742,-14.035154,-299.852636,58.889727,315.233247,-15.761662,384.272792,'\'(-inf-3.6]\''
4.266734,303.656219,-9.191301,-285.892306,58.889727,302.641238,-10.91192,373.014462,'\'(5.4-6]\''
21.300068,294.006964,-12.648128,-275.44804,57.157677,292.941753,-14.376022,361.479004,'\'(4.8-5.4]\''
9.098809,324.761258,-10.750493,-303.455301,142.028166,323.651014,-12.470766,480.124484,'\'(6.6-7.2]\''
22.061131,253.721195,-11.263526,-234.779487,112.583302,252.862097,-12.990381,377.587076,'\'(5.4-6]\''
6.222046,212.250702,-9.886026,-192.690652,46.765372,211.396801,-11.60474,270.754182,'\'(5.4-6]\''
4.488436,150.797539,-8.848355,-130.821797,62.353829,149.527946,-10.56551,226.794733,'\'(5.4-6]\''
3.883258,128.86458,-12.657827,-109.327047,20.78461,128.119798,-14.376022,162.067994,'\'(5.4-6]\''
4.488436,150.797539,-8.848355,-130.821797,62.353829,149.527946,-10.56551,226.794733,'\'(5.4-6]\''
4.332552,291.443529,-8.67515,-271.01399,72.746134,290.603484,-10.392305,377.70832,'\'(5.4-6]\''
13.916855,282.838701,-10.920754,-264.466838,71.014083,282.029833,-12.643971,365.653246,'\'(5.4-6]\''
13.916855,282.838701,-10.920754,-264.466838,71.014083,282.029833,-12.643971,365.653246,'\'(5.4-6]\''
13.743823,282.840433,-10.747375,-264.466838,69.282032,282.029833,-12.470766,363.955836,'\'(4.8-5.4]\''
13.743823,288.036585,-10.92058,-269.66299,71.014083,287.225985,-12.643971,370.832078,'\'(5.4-6]\''
10.67411,232.624816,-9.019308,-213.354018,51.961524,231.835001,-10.738715,297.098675,'\'(6.6-7.2]\''
10.483757,256.857939,-9.019135,-237.62005,62.353829,256.083712,-10.738715,331.68773,'\'(5.4-6]\''
5.822635,173.733356,-8.847835,-152.05674,27.712813,172.442978,-10.56551,215.571044,'\'(6.6-7.2]\''
16.336357,284.354245,-6.942406,-261.522351,60.621778,283.415474,-8.660254,361.167234,'\'(7.8-8.4]\''
8.842812,258.858457,-11.785913,-239.975639,64.08588,258.006288,-13.509996,334.09528,'\'(5.4-6]\''
13.690303,287.949983,-8.150858,-269.108734,88.334591,286.792973,-9.87269,388.100624,'\'(5.4-6]\''
13.517098,289.685498,-8.324063,-270.858105,86.60254,288.542344,-10.045895,388.065983,'\'(4.8-5.4]\''
4.665106,221.238314,-10.057326,-203.446688,72.746134,220.247581,-11.777945,303.611186,'\'(5.4-6]\''
10.448943,232.737399,-10.058539,-213.07689,58.889727,232.025526,-11.777945,304.217404,'\'(5.4-6]\''
15.664321,234.48677,-9.710223,-214.999467,62.353829,233.792218,-11.431535,309.257672,'\'(4.8-5.4]\''
16.131109,231.228783,-8.498654,-209.699391,32.908965,230.432039,-10.2191,277.613103,'\'(6.6-7.2]\''
7.8694,120.0138,-8.844891,-100.995883,17.320508,118.922608,-10.56551,148.410773,'\'(5.4-6]\''
4.040355,113.070009,-8.672898,-93.686628,25.980762,111.942444,-10.392305,150.32469,'\'(6.6-7.2]\''
15.664321,234.48677,-9.710223,-214.999467,62.353829,233.792218,-11.431535,309.257672,'\'(4.8-5.4]\''
10.448943,232.737399,-10.058539,-213.07689,58.889727,232.025526,-11.777945,304.217404,'\'(5.4-6]\''
18.592873,238.106757,-10.055248,-218.654094,60.621778,237.429525,-11.777945,310.937761,'\'(5.4-6]\''
6.067374,359.497537,-12.656095,-337.83651,19.052559,358.465235,-14.376022,392.811803,'\'(4.8-5.4]\''
12.305528,542.767565,-11.267683,-522.923459,226.898656,541.646929,-12.990381,782.176824,'\'(4.8-5.4]\''
28.678604,374.902397,-11.955307,-355.763236,65.817931,373.793885,-13.683201,452.584876,'\'(5.4-6]\''
13.032643,248.149187,-9.362774,-229.236924,64.08588,246.955804,-11.085125,324.153309,'\'(5.4-6]\''
29.008041,338.428871,-9.53009,-320.256194,95.262794,337.4901,-11.25833,444.53084,'\'(5.4-6]\''
4.680001,147.996813,-10.752571,-128.327644,57.157677,147.051114,-12.470766,217.268453,'\'(4.8-5.4]\''
10.63687,175.595311,-9.368316,-152.247266,58.889727,174.504119,-11.085125,250.21206,'\'(7.8-8.4]\''
10.275738,234.471182,-10.058539,-214.791621,64.08588,233.740256,-11.777945,311.145607,'\'(4.8-5.4]\''
5.353076,158.193396,-9.196151,-136.485604,27.712813,157.443418,-10.91192,200.484881,'\'(5.4-6]\''
19.460284,231.017473,-9.534247,-212.626557,51.961524,230.189552,-11.25833,294.396676,'\'(4.8-5.4]\''
12.041737,139.068091,-7.980771,-119.199737,20.78461,138.356219,-9.699485,172.875991,'\'(4.8-5.4]\''
5.353076,158.193396,-9.196151,-136.485604,27.712813,157.443418,-10.91192,200.484881,'\'(5.4-6]\''
4.886115,182.499265,-9.195458,-161.738904,25.980762,181.70945,-10.91192,221.893029,'\'(5.4-6]\''
23.49908,294.994233,-8.318694,-277.613103,95.262794,294.18883,-10.045895,400.606031,'\'(5.4-6]\''
4.667011,241.529289,-8.496575,-221.823747,20.78461,240.529896,-10.2191,274.027758,'\'(4.8-5.4]\''
4.924913,244.910252,-9.710916,-225.080002,84.87049,243.353138,-11.431535,341.127407,'\'(6.6-7.2]\''
15.980594,265.826498,-11.091361,-248.462688,46.765372,264.795927,-12.817176,322.178771,'\'(6.6-7.2]\''
4.944659,224.139499,-12.133362,-205.178739,29.444864,223.122785,-13.856406,265.073056,'\'(5.4-6]\''
19.253823,243.290785,-9.359656,-225.911387,51.961524,242.400511,-11.085125,305.152711,'\'(5.4-6]\''
7.730316,250.321179,-7.632975,-230.77845,79.674337,248.913022,-9.353074,341.24865,'\'(4.8-5.4]\''
7.730143,252.051498,-7.633148,-232.527821,81.406388,250.662393,-9.353074,344.678111,'\'(5.4-6]\''
10.261015,227.556835,-10.575556,-209.578148,57.157677,226.777412,-12.297561,295.254041,'\'(5.4-6]\''
4.140641,118.006354,-7.983715,-97.49714,34.641016,117.069314,-9.699485,166.588647,'\'(6.6-7.2]\''
29.461318,269.275011,-9.873556,-252.463726,129.903811,268.415914,-11.60474,408.40026,'\'(5.4-6]\''
26.081221,205.268805,-11.78141,-186.195462,65.817931,204.312713,-13.509996,282.376243,'\'(5.4-6]\''
21.905247,238.163914,-11.436731,-219.156389,96.994845,237.25632,-13.163586,346.444803,'\'(4.8-5.4]\''
5.978,253.579166,-9.194765,-231.852321,81.406388,252.221239,-10.91192,348.575225,'\'(6.6-7.2]\''
14.275563,239.78165,-10.925776,-217.891992,55.425626,239.196217,-12.643971,310.383505,'\'(6.6-7.2]\''
6.568629,222.345094,-7.807392,-204.19147,46.765372,221.338773,-9.526279,280.23716,'\'(5.4-6]\''
14.275563,239.78165,-10.925776,-217.891992,55.425626,239.196217,-12.643971,310.383505,'\'(6.6-7.2]\''
10.069624,425.161316,-8.324756,-406.737491,66.683956,424.09264,-10.045895,502.727747,'\'(5.4-6]\''
27.137426,331.571682,-10.915731,-314.575068,83.138439,330.804384,-12.643971,424.924025,'\'(5.4-6]\''
27.137426,331.571682,-10.915731,-314.575068,83.138439,330.804384,-12.643971,424.924025,'\'(5.4-6]\''
4.196239,293.374766,-8.846103,-274.911104,41.569219,291.937164,-10.56551,345.907867,'\'(5.4-6]\''
4.822029,264.033825,-15.59885,-244.530933,32.908965,263.219761,-17.320508,309.344274,'\'(5.4-6]\''
10.450329,279.518359,-10.230358,-259.478531,74.478185,278.427167,-11.951151,366.571233,'\'(5.4-6]\''
28.088322,281.227893,-9.358617,-262.059287,93.530744,280.280462,-11.085125,386.524458,'\'(5.4-6]\''
4.04278,145.830018,-10.575729,-129.332234,41.569219,144.989973,-12.297561,197.652978,'\'(4.8-5.4]\''
11.421489,220.57667,-10.055941,-202.49406,69.282032,219.814568,-11.777945,300.424213,'\'(5.4-6]\''
27.137426,331.571682,-10.915731,-314.575068,83.138439,330.804384,-12.643971,424.924025,'\'(5.4-6]\''
6.395251,177.426089,-10.059231,-156.196342,31.176915,176.634541,-11.777945,221.823747,'\'(6.6-7.2]\''
8.333243,196.324495,-8.675496,-173.18776,50.229473,195.046241,-10.392305,261.8168,'\'(6.6-7.2]\''
4.784444,248.305072,-8.673591,-227.903245,69.282032,247.077048,-10.392305,329.938358,'\'(5.4-6]\''
3.815188,256.799049,-10.231744,-239.282819,67.549981,255.927827,-11.951151,335.342357,'\'(5.4-6]\''
6.535201,309.221299,-11.616692,-288.836793,62.353829,308.027916,-13.336791,384.030305,'\'(5.4-6]\''
23.978685,125.390086,-10.575729,-104.113574,45.033321,124.811581,-12.297561,185.017667,'\'(4.8-5.4]\''
3.815188,256.799049,-10.231744,-239.282819,67.549981,255.927827,-11.951151,335.342357,'\'(5.4-6]\''
6.535201,309.221299,-11.616692,-288.836793,62.353829,308.027916,-13.336791,384.030305,'\'(5.4-6]\''
3.43535,353.750593,-9.710916,-335.047908,29.444864,352.697506,-11.431535,395.886193,'\'(4.8-5.4]\''
6.345541,258.626362,-10.7498,-241.257357,51.961524,257.659878,-12.470766,321.070258,'\'(5.4-6]\''
4.86585,154.580338,-7.119941,-131.843707,31.176915,153.875394,-8.833459,201.47215,'\'(6.6-7.2]\''
4.86585,154.580338,-7.119941,-131.843707,31.176915,153.875394,-8.833459,201.47215,'\'(6.6-7.2]\''
4.801072,206.663106,-9.367104,-187.217372,20.78461,205.715674,-11.085125,239.698511,'\'(6.6-7.2]\''
4.905861,170.581024,-10.925084,-151.623728,36.373067,169.706338,-12.643971,218.325004,'\'(6.6-7.2]\''
7.088764,269.418771,-8.153283,-250.038855,29.444864,268.225388,-9.87269,310.2103,'\'(5.4-6]\''
4.801072,206.663106,-9.367104,-187.217372,20.78461,205.715674,-11.085125,239.698511,'\'(6.6-7.2]\''
4.905861,170.581024,-10.925084,-151.623728,36.373067,169.706338,-12.643971,218.325004,'\'(6.6-7.2]\''
23.828689,310.567102,-10.743045,-293.547971,83.138439,309.586761,-12.470766,403.879607,'\'(5.4-6]\''
18.839343,272.505286,-11.2637,-255.079122,45.033321,271.498964,-12.990381,328.102384,'\'(5.4-6]\''
6.345541,258.626362,-10.7498,-241.257357,51.961524,257.659878,-12.470766,321.070258,'\'(5.4-6]\''
7.934525,217.228616,-8.675842,-196.258677,34.641016,216.506351,-10.392305,265.488748,'\'(6.6-7.2]\''
4.86585,154.580338,-7.119941,-131.843707,31.176915,153.875394,-8.833459,201.47215,'\'(6.6-7.2]\''
5.283794,200.200825,-6.944485,-179.804194,41.569219,199.480292,-8.660254,253.728123,'\'(6.6-7.2]\''
12.547149,451.00871,-9.190088,-431.696343,142.894192,449.796274,-10.91192,605.992616,'\'(4.8-5.4]\''
11.630721,243.122776,-9.88135,-224.889477,50.229473,242.244626,-11.60474,304.009558,'\'(5.4-6]\''
28.194843,314.214801,-10.395249,-296.336573,103.923048,313.102824,-12.124356,428.544011,'\'(6.6-7.2]\''
28.194843,314.214801,-10.395249,-296.336573,103.923048,313.102824,-12.124356,428.544011,'\'(6.6-7.2]\''
4.177014,114.923303,-9.540829,-95.158871,22.51666,114.072866,-11.25833,150.445933,'\'(4.8-5.4]\''
18.958509,216.819852,-8.840907,-198.025369,32.908965,215.952095,-10.56551,262.215172,'\'(5.4-6]\''
5.923614,120.292661,-10.929241,-97.410537,34.641016,119.286339,-12.643971,170.364517,'\'(5.4-6]\''
23.049439,283.283838,-10.050052,-266.320132,107.38715,282.445525,-11.777945,400.069096,'\'(4.8-5.4]\''
4.177707,291.261664,-10.059751,-272.953887,150.68842,290.482241,-11.777945,453.953196,'\'(4.8-5.4]\''
5.562828,161.86188,-12.485142,-140.659846,51.961524,161.132687,-14.202817,227.920566,'\'(4.8-5.4]\''
5.008571,186.086343,-9.194245,-164.718032,60.621778,185.156231,-10.91192,260.050108,'\'(5.4-6]\''
33.721817,291.535328,-8.488261,-273.941156,90.066642,290.690087,-10.2191,391.980418,'\'(4.8-5.4]\''
7.466525,144.543104,-9.369009,-122.785082,55.425626,143.777538,-11.085125,214.064159,'\'(5.4-6]\''
5.008571,186.086343,-9.194245,-164.718032,60.621778,185.156231,-10.91192,260.050108,'\'(5.4-6]\''
23.049439,283.283838,-10.050052,-266.320132,107.38715,282.445525,-11.777945,400.069096,'\'(4.8-5.4]\''
4.266734,187.302242,-8.844891,-170.225953,38.105118,186.282064,-10.56551,236.113166,'\'(4.8-5.4]\''
33.792311,437.093414,-10.56551,-420.438013,95.262794,436.043791,-12.297561,541.958698,'\'(4.8-5.4]\''
13.166704,295.046195,-10.060098,-271.481644,57.157677,293.84242,-11.777945,368.199361,'\'(5.4-6]\''
4.177707,291.261664,-10.059751,-272.953887,150.68842,290.482241,-11.777945,453.953196,'\'(4.8-5.4]\''
9.231138,172.115621,-8.331857,-148.62728,69.282032,171.386427,-10.045895,257.538635,'\'(6.6-7.2]\''
4.214426,217.006914,-10.230878,-199.341727,22.51666,216.038697,-11.951151,250.662393,'\'(4.8-5.4]\''
4.472155,201.669604,-9.193726,-182.159783,45.033321,200.675407,-10.91192,258.387339,'\'(5.4-6]\''
5.562828,161.86188,-12.485142,-140.659846,51.961524,161.132687,-14.202817,227.920566,'\'(4.8-5.4]\''
35.22974,269.209193,-10.738888,-252.065354,72.746134,268.329311,-12.470766,352.091288,'\'(5.4-6]\''
24.34917,243.179933,-10.915384,-224.491105,65.817931,241.742331,-12.643971,319.701938,'\'(5.4-6]\''
4.471809,147.962172,-10.752918,-128.17176,55.425626,147.033793,-12.470766,215.692287,'\'(4.8-5.4]\''
4.471809,147.962172,-10.752918,-128.17176,55.425626,147.033793,-12.470766,215.692287,'\'(4.8-5.4]\''
35.22974,269.209193,-10.738888,-252.065354,72.746134,268.329311,-12.470766,352.091288,'\'(5.4-6]\''
24.34917,243.179933,-10.915384,-224.491105,65.817931,241.742331,-12.643971,319.701938,'\'(5.4-6]\''
4.265522,172.011698,-11.097769,-153.927355,46.765372,171.369107,-12.817176,230.050988,'\'(5.4-6]\''
15.442792,364.193127,-10.052996,-347.328148,98.726896,363.297657,-11.777945,473.126999,'\'(4.8-5.4]\''
4.265522,172.011698,-11.097769,-153.927355,46.765372,171.369107,-12.817176,230.050988,'\'(5.4-6]\''
4.976009,237.862537,-11.097423,-218.134479,57.157677,236.805986,-12.817176,307.439018,'\'(5.4-6]\''
6.927857,236.147807,-10.409972,-212.921006,71.014083,235.454987,-12.124356,323.477809,'\'(6.6-7.2]\''
17.2779,385.078196,-10.400272,-365.566643,64.08588,384.064946,-12.124356,461.349053,'\'(5.4-6]\''
17.104695,383.346145,-10.400272,-363.834593,64.08588,382.332895,-12.124356,459.617002,'\'(5.4-6]\''
17.104695,383.346145,-10.400272,-363.834593,64.08588,382.332895,-12.124356,459.617002,'\'(5.4-6]\''
16.758284,281.331817,-10.227067,-261.505031,81.406388,280.349744,-11.951151,374.798474,'\'(6.6-7.2]\''
17.2779,385.078196,-10.400272,-365.566643,64.08588,384.064946,-12.124356,461.349053,'\'(5.4-6]\''
17.104695,383.346145,-10.400272,-363.834593,64.08588,382.332895,-12.124356,459.617002,'\'(5.4-6]\''
25.629849,336.975681,-10.050398,-318.957156,83.138439,336.104459,-11.777945,430.587831,'\'(4.8-5.4]\''
4.26708,154.70851,-11.789031,-137.594116,34.641016,153.823432,-13.509996,199.618856,'\'(4.8-5.4]\''
26.098195,342.125068,-10.56932,-324.257232,93.530744,341.179368,-12.297561,446.020403,'\'(4.8-5.4]\''
25.629849,336.975681,-10.050398,-318.957156,83.138439,336.104459,-11.777945,430.587831,'\'(4.8-5.4]\''
3.797868,145.748611,-9.365718,-127.859991,32.908965,145.007294,-11.085125,190.404345,'\'(4.8-5.4]\''
6.293233,371.325712,-11.096557,-352.455019,127.305734,370.191219,-12.817176,509.872456,'\'(6.6-7.2]\''
4.475273,261.882618,-10.749454,-244.617536,27.712813,260.708288,-12.470766,300.822584,'\'(3.6-4.2]\''
14.63964,180.80532,-10.405815,-158.361405,53.693575,179.942758,-12.124356,249.380675,'\'(7.8-8.4]\''
13.097768,168.696553,-10.232956,-146.029204,41.569219,167.801082,-11.951151,225.201246,'\'(6.6-7.2]\''
6.605176,379.080104,-8.844717,-360.439773,39.837169,377.968127,-10.56551,430.085536,'\'(4.8-5.4]\''
4.694897,322.776328,-9.715766,-299.575508,84.87049,321.607194,-11.431535,422.984128,'\'(7.8-8.4]\''
6.293233,371.325712,-11.096557,-352.455019,127.305734,370.191219,-12.817176,509.872456,'\'(6.6-7.2]\''
3.868362,187.234692,-9.018096,-170.191312,39.837169,186.195462,-10.738715,237.793255,'\'(4.8-5.4]\''
5.129122,177.358539,-9.887758,-155.555483,41.569219,176.288131,-11.60474,233.012795,'\'(6.6-7.2]\''
13.499258,237.694528,-8.844198,-218.082517,43.30127,236.442256,-10.56551,293.547971,'\'(5.4-6]\''
6.00987,218.768409,-8.677921,-194.769113,93.530744,217.597543,-10.392305,328.604679,'\'(7.8-8.4]\''
23.620843,425.197689,-9.703815,-407.309068,93.530744,424.179243,-11.431535,529.245445,'\'(5.4-6]\''
38.377916,241.432294,-10.22343,-221.130927,69.282032,240.807024,-11.951151,323.962783,'\'(5.4-6]\''
21.327954,114.935427,-10.576422,-93.703949,27.712813,114.176789,-12.297561,156.889162,'\'(-inf-3.6]\''
6.688141,270.76111,-8.32874,-247.995035,51.961524,269.940118,-10.045895,338.009715,'\'(4.8-5.4]\''
26.393337,196.220572,-9.529397,-177.829656,41.569219,195.219447,-11.25833,249.016945,'\'(5.4-6]\''
26.393337,196.220572,-9.529397,-177.829656,41.569219,195.219447,-11.25833,249.016945,'\'(5.4-6]\''
