@relation 'winequality-white_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.5-A12-M-1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R4-precision6'

@attribute '-0.512density+0.437alcohol-0.427residual sugar-0.407total sulfur dioxide-0.3free sulfur dioxide-0.212chlorides-0.157fixed acidity-0.144citric acid+0.129pH-0.043sulphates-0.005volatile acidity' numeric
@attribute '0.588fixed acidity-0.581pH+0.345citric acid-0.29free sulfur dioxide-0.244total sulfur dioxide-0.223sulphates-0.052volatile acidity+0.036alcohol+0.009chlorides-0.009residual sugar-0.006density' numeric
@attribute '-0.591volatile acidity+0.504citric acid+0.433sulphates+0.279free sulfur dioxide-0.214residual sugar-0.129density+0.127pH+0.124total sulfur dioxide+0.121fixed acidity+0.106alcohol-0.102chlorides' numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
0.642775,-0.337715,0.223003,'\'(5.4-6]\''
1.911892,0.393126,0.470057,'\'(6.6-7.2]\''
-1.218094,-0.873671,0.546822,'\'(5.4-6]\''
-1.200098,-0.867756,0.548121,'\'(5.4-6]\''
-1.200098,-0.867756,0.548121,'\'(5.4-6]\''
-0.787755,-0.797518,0.836372,'\'(6.6-7.2]\''
-1.218094,-0.873671,0.546822,'\'(5.4-6]\''
-1.200098,-0.867756,0.548121,'\'(5.4-6]\''
-2.637979,0.300492,0.184527,'\'(4.8-5.4]\''
0.505654,1.577922,-0.256729,'\'(4.8-5.4]\''
-2.958839,0.174256,0.200348,'\'(4.8-5.4]\''
-2.637979,0.300492,0.184527,'\'(4.8-5.4]\''
1.626331,-0.303127,-2.020355,'\'(4.8-5.4]\''
-1.311889,-0.839252,2.273955,'\'(6.6-7.2]\''
-0.318458,-0.043864,-2.824783,'\'(3.6-4.2]\''
1.483749,-0.072282,0.569024,'\'(7.8-8.4]\''
1.855861,-0.088341,0.797775,'\'(6.6-7.2]\''
-0.163246,-1.360928,0.484458,'\'(4.8-5.4]\''
1.234926,-1.514191,2.239245,'\'(7.8-8.4]\''
-1.311889,-0.839252,2.273955,'\'(6.6-7.2]\''
0.958291,-1.34367,-1.714858,'\'(4.8-5.4]\''
2.013937,-0.122736,1.138794,'\'(6.6-7.2]\''
0.61417,-1.605893,-0.53324,'\'(5.4-6]\''
2.27445,-2.149477,1.556126,'\'(7.8-8.4]\''
-2.93546,-1.356605,-0.65375,'\'(5.4-6]\''
-1.547569,0.28363,-0.827562,'\'(5.4-6]\''
1.174044,0.848207,-1.154729,'\'(-inf-3.6]\''
1.874896,-2.038608,-0.046186,'\'(4.8-5.4]\''
-0.816739,-1.333879,-1.686181,'\'(5.4-6]\''
-0.816739,-1.333879,-1.686181,'\'(5.4-6]\''
1.022356,-1.603391,0.417154,'\'(6.6-7.2]\''
-1.722029,0.199798,-2.985513,'\'(4.8-5.4]\''
1.125441,-0.747766,0.105028,'\'(4.8-5.4]\''
1.100424,-2.370759,-1.559977,'\'(6.6-7.2]\''
1.393489,-1.453596,0.062248,'\'(6.6-7.2]\''
1.022356,-1.603391,0.417154,'\'(6.6-7.2]\''
-0.798109,-1.403506,-1.700563,'\'(5.4-6]\''
3.548763,0.131221,0.022491,'\'(6.6-7.2]\''
-0.669086,1.164786,-0.44704,'\'(4.8-5.4]\''
-0.111196,-1.915145,0.605509,'\'(5.4-6]\''
-3.233319,-2.791356,-0.116629,'\'(4.8-5.4]\''
-0.669086,1.164786,-0.44704,'\'(4.8-5.4]\''
-2.225223,-0.381011,-0.612465,'\'(4.8-5.4]\''
-1.393277,-1.902668,-1.031785,'\'(4.8-5.4]\''
1.326183,0.578025,-1.578991,'\'(5.4-6]\''
-3.015313,0.268468,0.709737,'\'(4.8-5.4]\''
-1.8274,1.375681,0.423659,'\'(4.8-5.4]\''
-1.127658,-0.250849,0.644186,'\'(5.4-6]\''
1.326183,0.578025,-1.578991,'\'(5.4-6]\''
-3.015313,0.268468,0.709737,'\'(4.8-5.4]\''
-3.441506,0.400319,0.541056,'\'(4.8-5.4]\''
-2.534062,2.542724,1.313137,'\'(5.4-6]\''
-0.436348,-0.968571,0.662601,'\'(4.8-5.4]\''
2.94418,0.199582,0.119859,'\'(5.4-6]\''
0.101209,-0.524667,0.648895,'\'(6.6-7.2]\''
0.884882,-0.889629,-0.552917,'\'(5.4-6]\''
-2.619847,0.102809,1.573888,'\'(4.8-5.4]\''
2.03431,1.554238,0.315972,'\'(6.6-7.2]\''
1.004938,0.409445,0.431092,'\'(5.4-6]\''
-0.370239,0.185502,-2.448359,'\'(5.4-6]\''
0.002983,-1.695244,1.480524,'\'(5.4-6]\''
-1.305588,-0.694767,-0.958511,'\'(4.8-5.4]\''
1.20005,-1.026945,0.270651,'\'(5.4-6]\''
-1.089372,-1.57453,-0.934993,'\'(4.8-5.4]\''
-1.305588,-0.694767,-0.958511,'\'(4.8-5.4]\''
-4.641349,-2.176761,-1.002373,'\'(4.8-5.4]\''
0.956958,-1.36656,1.312602,'\'(5.4-6]\''
0.949705,-1.547338,1.374845,'\'(5.4-6]\''
1.595973,0.461497,-0.773234,'\'(5.4-6]\''
-0.223974,-1.240428,1.310267,'\'(5.4-6]\''
-1.829804,0.062359,-0.017888,'\'(5.4-6]\''
2.834161,1.528645,-0.133261,'\'(5.4-6]\''
3.127702,1.186345,0.301504,'\'(6.6-7.2]\''
-1.316081,0.187993,0.249164,'\'(5.4-6]\''
1.56775,-0.790839,1.254335,'\'(5.4-6]\''
0.834707,-0.391967,1.012177,'\'(5.4-6]\''
1.694566,-2.016528,-1.542402,'\'(5.4-6]\''
-3.216618,0.454429,0.6719,'\'(3.6-4.2]\''
1.800302,-0.659011,1.26589,'\'(5.4-6]\''
0.937697,-1.290702,0.275825,'\'(4.8-5.4]\''
-3.216618,0.454429,0.6719,'\'(3.6-4.2]\''
-3.393702,0.512252,0.560301,'\'(5.4-6]\''
-2.356202,0.525055,1.249956,'\'(5.4-6]\''
0.143764,-0.682719,0.102148,'\'(5.4-6]\''
0.138208,-0.603528,0.071148,'\'(4.8-5.4]\''
-2.28412,0.800902,0.246564,'\'(5.4-6]\''
-2.28412,0.800902,0.246564,'\'(5.4-6]\''
-0.479318,1.082247,-2.354227,'\'(4.8-5.4]\''
0.431368,-2.863224,0.717665,'\'(6.6-7.2]\''
1.386915,-2.228996,-1.556077,'\'(5.4-6]\''
0.431368,-2.863224,0.717665,'\'(6.6-7.2]\''
0.483652,-1.11963,-0.399622,'\'(5.4-6]\''
1.512626,1.489453,-0.406301,'\'(5.4-6]\''
0.363491,0.380496,0.731236,'\'(5.4-6]\''
2.221029,1.199832,-0.911023,'\'(5.4-6]\''
-0.291964,1.021261,-0.55127,'\'(6.6-7.2]\''
0.750929,-1.4451,-0.358681,'\'(5.4-6]\''
-0.541775,0.292026,0.777754,'\'(4.8-5.4]\''
-0.082211,0.885317,1.998494,'\'(5.4-6]\''
2.066863,-1.336637,1.141404,'\'(5.4-6]\''
1.239769,1.460335,-1.556072,'\'(4.8-5.4]\''
0.266877,1.028787,0.901189,'\'(4.8-5.4]\''
0.266877,1.028787,0.901189,'\'(4.8-5.4]\''
1.900943,1.519146,0.104018,'\'(5.4-6]\''
2.242256,0.508913,-1.082885,'\'(5.4-6]\''
3.05111,-0.294344,-1.038272,'\'(4.8-5.4]\''
-0.536572,0.108883,-0.839287,'\'(5.4-6]\''
2.724515,2.319723,-0.030212,'\'(3.6-4.2]\''
2.679499,-1.158907,-0.148483,'\'(5.4-6]\''
3.37781,-2.33614,-2.024927,'\'(5.4-6]\''
1.817717,-1.343928,1.01021,'\'(5.4-6]\''
0.281219,-1.441312,2.166943,'\'(5.4-6]\''
-2.448702,0.286763,0.494179,'\'(4.8-5.4]\''
-2.899709,0.58913,-0.100496,'\'(5.4-6]\''
-2.899709,0.58913,-0.100496,'\'(5.4-6]\''
-2.899709,0.58913,-0.100496,'\'(5.4-6]\''
-3.205513,0.961974,0.182601,'\'(4.8-5.4]\''
-3.205513,0.961974,0.182601,'\'(4.8-5.4]\''
-2.899709,0.58913,-0.100496,'\'(5.4-6]\''
1.96912,-0.48948,0.10867,'\'(4.8-5.4]\''
-1.112446,-1.884214,0.800615,'\'(5.4-6]\''
0.21874,-1.120406,-0.26151,'\'(3.6-4.2]\''
-3.313255,0.225373,0.337218,'\'(4.8-5.4]\''
0.971264,-1.69557,0.295122,'\'(5.4-6]\''
-0.581208,-0.22379,0.807915,'\'(5.4-6]\''
-2.164939,-1.065237,-0.951571,'\'(5.4-6]\''
0.66578,-2.084675,1.097047,'\'(5.4-6]\''
-0.547555,-2.370832,0.451299,'\'(5.4-6]\''
1.86438,1.211008,0.699082,'\'(5.4-6]\''
1.066662,-1.290365,0.827869,'\'(6.6-7.2]\''
-3.313255,0.225373,0.337218,'\'(4.8-5.4]\''
-2.300572,0.693064,0.247723,'\'(6.6-7.2]\''
1.216559,3.254965,0.136422,'\'(6.6-7.2]\''
1.762582,1.841553,0.052823,'\'(6.6-7.2]\''
-2.300572,0.693064,0.247723,'\'(6.6-7.2]\''
1.762582,1.841553,0.052823,'\'(6.6-7.2]\''
1.216559,3.254965,0.136422,'\'(6.6-7.2]\''
-2.550654,2.652647,1.123137,'\'(4.8-5.4]\''
1.216155,-1.043003,-1.223912,'\'(5.4-6]\''
-1.498774,-1.442291,-0.532712,'\'(4.8-5.4]\''
0.545753,0.431701,1.650162,'\'(5.4-6]\''
-0.953944,-0.070318,1.353722,'\'(6.6-7.2]\''
0.959774,-1.559329,-1.430544,'\'(4.8-5.4]\''
-2.051591,0.112136,-0.283933,'\'(5.4-6]\''
0.795232,0.269708,0.373581,'\'(6.6-7.2]\''
-0.82162,-0.392391,-1.786641,'\'(4.8-5.4]\''
-0.870231,1.449141,-0.086368,'\'(5.4-6]\''
1.130285,1.741106,-1.76259,'\'(5.4-6]\''
-0.445975,-0.428826,1.630686,'\'(4.8-5.4]\''
-0.554106,-0.350446,1.67088,'\'(5.4-6]\''
-0.846166,-1.244171,0.64225,'\'(5.4-6]\''
-3.549157,0.735416,0.761084,'\'(4.8-5.4]\''
1.981614,-0.345815,-0.274862,'\'(6.6-7.2]\''
-3.189016,0.412454,0.109135,'\'(4.8-5.4]\''
1.493911,0.366884,0.974365,'\'(6.6-7.2]\''
1.271043,0.558495,0.847806,'\'(6.6-7.2]\''
-0.52557,0.606913,0.903323,'\'(5.4-6]\''
-0.53331,0.561765,0.808866,'\'(5.4-6]\''
1.516198,0.322503,0.739524,'\'(6.6-7.2]\''
1.981614,-0.345815,-0.274862,'\'(6.6-7.2]\''
1.636559,-1.418595,-0.840255,'\'(6.6-7.2]\''
-3.549157,0.735416,0.761084,'\'(4.8-5.4]\''
0.805864,-1.20406,-0.543246,'\'(4.8-5.4]\''
-0.74398,0.142344,-1.002694,'\'(5.4-6]\''
-0.331728,2.043521,-1.556158,'\'(5.4-6]\''
0.809859,-1.111885,0.400347,'\'(6.6-7.2]\''
-0.331728,2.043521,-1.556158,'\'(5.4-6]\''
-1.45249,0.329225,-0.260587,'\'(5.4-6]\''
1.425775,-1.891104,-0.04296,'\'(6.6-7.2]\''
1.115589,-1.044864,0.29613,'\'(6.6-7.2]\''
-0.268656,0.088187,0.376428,'\'(5.4-6]\''
-2.057063,2.067083,-1.021538,'\'(4.8-5.4]\''
0.958221,-0.139827,1.3162,'\'(5.4-6]\''
-1.168692,-0.151219,-1.098704,'\'(4.8-5.4]\''
2.105162,0.583997,-3.116166,'\'(4.8-5.4]\''
2.15519,0.540578,-3.274344,'\'(4.8-5.4]\''
1.403982,-0.790773,0.225261,'\'(6.6-7.2]\''
-1.168692,-0.151219,-1.098704,'\'(4.8-5.4]\''
0.757522,0.597655,-0.093747,'\'(5.4-6]\''
0.190702,-1.197231,-0.518812,'\'(7.8-8.4]\''
2.327529,1.192509,1.311783,'\'(6.6-7.2]\''
-1.518026,0.024713,-0.384269,'\'(5.4-6]\''
1.002734,2.130368,0.05968,'\'(5.4-6]\''
2.105162,0.583997,-3.116166,'\'(4.8-5.4]\''
2.15519,0.540578,-3.274344,'\'(4.8-5.4]\''
0.145119,0.637594,1.118441,'\'(5.4-6]\''
0.145119,0.637594,1.118441,'\'(5.4-6]\''
-0.888843,-0.708896,-0.314543,'\'(4.8-5.4]\''
-0.888843,-0.708896,-0.314543,'\'(4.8-5.4]\''
-2.268896,-1.73901,-0.891799,'\'(4.8-5.4]\''
0.437481,-0.475947,-0.034859,'\'(5.4-6]\''
1.990947,-0.711647,0.220863,'\'(7.8-8.4]\''
1.520352,1.877548,-0.152789,'\'(5.4-6]\''
-2.289937,2.375274,0.734733,'\'(4.8-5.4]\''
-2.298148,2.365469,0.80588,'\'(4.8-5.4]\''
-2.298148,2.365469,0.80588,'\'(4.8-5.4]\''
-2.289937,2.375274,0.734733,'\'(4.8-5.4]\''
1.773909,0.78215,0.540085,'\'(6.6-7.2]\''
-0.229044,-0.282774,0.740403,'\'(5.4-6]\''
-0.188663,-0.316144,0.82427,'\'(5.4-6]\''
0.116921,0.617928,0.510806,'\'(5.4-6]\''
-3.981173,-1.21028,-0.808434,'\'(4.8-5.4]\''
-2.444797,0.841638,0.029361,'\'(4.8-5.4]\''
0.881636,-2.383262,-1.001382,'\'(5.4-6]\''
2.475264,1.095296,0.082422,'\'(4.8-5.4]\''
0.665881,-1.628677,-1.584644,'\'(4.8-5.4]\''
-0.397414,-1.238617,-0.117124,'\'(7.8-8.4]\''
-1.963707,-0.697505,-3.29485,'\'(3.6-4.2]\''
-1.400015,-1.07939,-0.066369,'\'(5.4-6]\''
-1.400015,-1.07939,-0.066369,'\'(5.4-6]\''
1.687334,-0.499926,0.107228,'\'(5.4-6]\''
-2.758565,0.277373,-0.479375,'\'(4.8-5.4]\''
-2.758565,0.277373,-0.479375,'\'(4.8-5.4]\''
0.743227,-0.151427,0.633415,'\'(5.4-6]\''
-1.589363,-1.885223,-1.078918,'\'(4.8-5.4]\''
0.661369,-1.794139,0.917682,'\'(5.4-6]\''
1.092634,-2.016841,0.854804,'\'(5.4-6]\''
0.866368,-1.373052,0.609486,'\'(6.6-7.2]\''
-1.648734,0.292883,-0.537962,'\'(4.8-5.4]\''
-0.226953,-2.886475,-0.044606,'\'(4.8-5.4]\''
-0.338961,-2.752234,0.051804,'\'(4.8-5.4]\''
1.679519,-1.447039,0.369727,'\'(6.6-7.2]\''
-1.973928,-1.215825,-1.129637,'\'(3.6-4.2]\''
-1.912761,-1.858321,0.680574,'\'(5.4-6]\''
-1.265668,-1.004186,-0.512638,'\'(4.8-5.4]\''
-1.255133,-0.957949,-0.491177,'\'(4.8-5.4]\''
-1.268827,-1.013238,-0.696429,'\'(4.8-5.4]\''
-0.017623,1.447941,1.156608,'\'(3.6-4.2]\''
-2.162689,0.354602,0.481482,'\'(5.4-6]\''
-0.329251,-1.858915,-0.298098,'\'(4.8-5.4]\''
-2.812335,0.232347,-0.394318,'\'(6.6-7.2]\''
-2.812335,0.232347,-0.394318,'\'(6.6-7.2]\''
-2.812335,0.232347,-0.394318,'\'(6.6-7.2]\''
-2.812335,0.232347,-0.394318,'\'(6.6-7.2]\''
-0.993453,-1.359162,-0.788432,'\'(5.4-6]\''
0.458823,-1.715241,2.504469,'\'(6.6-7.2]\''
1.272732,1.337244,0.107905,'\'(5.4-6]\''
0.770016,2.699806,-0.056458,'\'(5.4-6]\''
0.721593,0.159908,-1.203643,'\'(4.8-5.4]\''
0.57923,-0.783235,-0.111421,'\'(4.8-5.4]\''
-1.641985,-2.40131,1.085573,'\'(3.6-4.2]\''
1.022829,0.996574,-1.163662,'\'(4.8-5.4]\''
-0.108383,-0.867804,0.386746,'\'(6.6-7.2]\''
-1.470857,-1.596697,-3.177246,'\'(3.6-4.2]\''
1.022829,0.996574,-1.163662,'\'(4.8-5.4]\''
-1.401006,-0.838249,1.236575,'\'(5.4-6]\''
0.218705,0.221148,-0.461372,'\'(4.8-5.4]\''
1.179186,-1.280702,2.256537,'\'(5.4-6]\''
-1.401006,-0.838249,1.236575,'\'(5.4-6]\''
0.531447,-1.489391,0.733721,'\'(5.4-6]\''
-2.601568,-0.836186,1.323997,'\'(4.8-5.4]\''
-2.045491,0.074567,-1.078106,'\'(5.4-6]\''
2.005567,-0.168707,0.572476,'\'(5.4-6]\''
-0.273553,-0.802843,0.041717,'\'(7.8-8.4]\''
1.224253,-0.803439,0.294464,'\'(5.4-6]\''
-2.524342,-0.466837,0.859019,'\'(4.8-5.4]\''
-1.372945,-1.146822,-0.738005,'\'(5.4-6]\''
-2.516245,-1.681838,-0.961964,'\'(5.4-6]\''
2.242807,-0.874932,-0.237782,'\'(6.6-7.2]\''
2.242807,-0.874932,-0.237782,'\'(6.6-7.2]\''
2.261438,-0.944559,-0.252164,'\'(6.6-7.2]\''
0.189622,-1.009048,-0.437297,'\'(4.8-5.4]\''
-0.239353,1.680533,0.770475,'\'(4.8-5.4]\''
-1.16139,-1.096293,-0.930004,'\'(5.4-6]\''
-3.000611,-0.666488,-0.60388,'\'(4.8-5.4]\''
-0.13348,0.977211,-0.710628,'\'(4.8-5.4]\''
-2.432776,-1.628714,-1.050702,'\'(4.8-5.4]\''
0.767068,-0.081244,0.415744,'\'(6.6-7.2]\''
-4.630246,-0.324014,-3.65574,'\'(3.6-4.2]\''
-2.713732,-0.666688,0.129241,'\'(5.4-6]\''
1.011779,-0.325163,1.500182,'\'(6.6-7.2]\''
0.603616,-0.410096,1.023378,'\'(3.6-4.2]\''
-0.501687,-1.624502,-0.677477,'\'(5.4-6]\''
-0.399269,-1.656633,-0.703401,'\'(4.8-5.4]\''
-0.302613,-1.739792,-0.880867,'\'(4.8-5.4]\''
-3.847261,0.163234,1.416955,'\'(5.4-6]\''
-2.301302,-1.302128,-0.949334,'\'(4.8-5.4]\''
2.067677,0.141547,1.021881,'\'(5.4-6]\''
-3.298672,0.32549,0.989416,'\'(4.8-5.4]\''
-3.298672,0.32549,0.989416,'\'(4.8-5.4]\''
-3.271715,0.188923,0.810406,'\'(4.8-5.4]\''
-2.843108,1.983932,1.055907,'\'(4.8-5.4]\''
3.193475,-2.036286,0.768185,'\'(6.6-7.2]\''
1.612478,-0.142227,-1.552429,'\'(3.6-4.2]\''
1.394326,0.16524,-0.728052,'\'(5.4-6]\''
2.728331,-1.483995,0.051352,'\'(5.4-6]\''
1.124525,3.967219,-0.492397,'\'(4.8-5.4]\''
-0.968926,-1.619084,0.041342,'\'(4.8-5.4]\''
-0.581307,0.085283,2.121116,'\'(5.4-6]\''
-2.045946,1.115058,0.459881,'\'(5.4-6]\''
1.113751,-0.080168,-2.226552,'\'(4.8-5.4]\''
-1.714741,-1.833199,-0.496074,'\'(4.8-5.4]\''
1.289709,1.727921,1.015978,'\'(5.4-6]\''
1.289709,1.727921,1.015978,'\'(5.4-6]\''
-1.289138,-1.383659,0.343853,'\'(4.8-5.4]\''
0.517588,-2.066869,-0.409295,'\'(5.4-6]\''
0.753797,-2.353213,1.519675,'\'(6.6-7.2]\''
-2.063219,0.410773,-0.804986,'\'(5.4-6]\''
-3.033726,1.019227,-0.627613,'\'(4.8-5.4]\''
0.753797,-2.353213,1.519675,'\'(6.6-7.2]\''
0.401908,-0.112305,1.119121,'\'(6.6-7.2]\''
-2.404389,0.106526,0.192575,'\'(4.8-5.4]\''
0.507766,-1.463178,0.533742,'\'(4.8-5.4]\''
1.818883,-0.31767,0.158655,'\'(5.4-6]\''
2.715573,-0.000108,-0.161059,'\'(7.8-8.4]\''
1.260913,1.536894,0.037008,'\'(6.6-7.2]\''
0.909734,-0.502281,-1.104199,'\'(4.8-5.4]\''
1.561465,-1.312478,1.275813,'\'(6.6-7.2]\''
-0.467421,1.180192,0.006051,'\'(4.8-5.4]\''
-0.007079,-1.130959,0.787153,'\'(4.8-5.4]\''
-0.935505,-0.646187,-0.936453,'\'(4.8-5.4]\''
-0.767375,-0.845226,0.017396,'\'(5.4-6]\''
-2.795082,-1.578393,1.313974,'\'(5.4-6]\''
1.218751,3.5684,-0.410385,'\'(6.6-7.2]\''
-2.485031,-0.029434,-0.569357,'\'(5.4-6]\''
-1.479063,-1.078742,-0.736773,'\'(4.8-5.4]\''
0.227375,0.156626,-0.481251,'\'(5.4-6]\''
-2.485031,-0.029434,-0.569357,'\'(5.4-6]\''
-1.479063,-1.078742,-0.736773,'\'(4.8-5.4]\''
0.772605,0.307592,0.359178,'\'(6.6-7.2]\''
0.227375,0.156626,-0.481251,'\'(5.4-6]\''
3.289315,1.189031,-1.098817,'\'(-inf-3.6]\''
2.684486,-1.144305,0.572878,'\'(5.4-6]\''
0.706783,-0.177847,1.270272,'\'(5.4-6]\''
-1.179886,-1.504023,-0.862924,'\'(4.8-5.4]\''
-0.486541,0.378662,-1.276593,'\'(4.8-5.4]\''
0.226214,4.02854,6.796276,'\'(5.4-6]\''
-1.327451,-0.702967,0.917406,'\'(5.4-6]\''
-0.270739,0.769416,0.127662,'\'(5.4-6]\''
-1.227618,-0.705983,1.085143,'\'(5.4-6]\''
-0.230414,0.985765,0.076045,'\'(5.4-6]\''
-0.270739,0.769416,0.127662,'\'(5.4-6]\''
-2.011994,-0.342886,1.901533,'\'(5.4-6]\''
-2.907364,-0.730556,1.072982,'\'(5.4-6]\''
-1.327451,-0.702967,0.917406,'\'(5.4-6]\''
-0.3264,0.404205,-0.596827,'\'(4.8-5.4]\''
1.931755,0.547926,0.881576,'\'(6.6-7.2]\''
-1.497697,-2.066512,-0.464662,'\'(4.8-5.4]\''
-3.077075,-2.269165,1.94965,'\'(5.4-6]\''
-0.251107,-1.248617,3.484353,'\'(6.6-7.2]\''
-0.178791,-1.236052,3.577406,'\'(6.6-7.2]\''
-1.227618,-0.705983,1.085143,'\'(5.4-6]\''
-1.201489,-0.594951,0.93378,'\'(5.4-6]\''
-4.704768,-0.029977,0.579613,'\'(4.8-5.4]\''
-0.975905,-3.098653,-2.675097,'\'(5.4-6]\''
-0.559473,-1.277396,0.396329,'\'(5.4-6]\''
0.553137,1.556306,0.431174,'\'(5.4-6]\''
-4.354724,-0.26286,-0.093761,'\'(4.8-5.4]\''
2.446549,0.807723,0.67675,'\'(5.4-6]\''
-0.574629,-0.718192,0.573843,'\'(6.6-7.2]\''
-0.574629,-0.718192,0.573843,'\'(6.6-7.2]\''
0.359193,-0.62752,0.719452,'\'(6.6-7.2]\''
-1.239803,0.627678,1.362528,'\'(6.6-7.2]\''
-1.417809,0.615442,1.231975,'\'(6.6-7.2]\''
-2.380822,-1.848163,-0.604275,'\'(4.8-5.4]\''
-1.067012,2.097061,0.322749,'\'(8.4-inf)\''
0.989685,0.142241,1.121333,'\'(5.4-6]\''
1.093066,2.469507,1.585062,'\'(5.4-6]\''
-2.736244,-0.561746,-0.477625,'\'(4.8-5.4]\''
-2.856805,-1.8646,1.69989,'\'(6.6-7.2]\''
-3.025338,0.120419,1.674024,'\'(7.8-8.4]\''
3.204268,-1.099406,-2.770711,'\'(3.6-4.2]\''
-2.373188,-0.111261,-0.101059,'\'(5.4-6]\''
-2.856805,-1.8646,1.69989,'\'(6.6-7.2]\''
-3.025338,0.120419,1.674024,'\'(7.8-8.4]\''
-2.736244,-0.561746,-0.477625,'\'(4.8-5.4]\''
-1.085732,0.51129,-1.496198,'\'(5.4-6]\''
-1.174288,0.616741,-1.748671,'\'(5.4-6]\''
-1.174288,0.616741,-1.748671,'\'(5.4-6]\''
0.727941,-1.965492,-1.448058,'\'(6.6-7.2]\''
-1.085732,0.51129,-1.496198,'\'(5.4-6]\''
-1.174288,0.616741,-1.748671,'\'(5.4-6]\''
1.824242,-1.501641,0.97307,'\'(6.6-7.2]\''
0.113752,-0.955402,-2.003803,'\'(4.8-5.4]\''
1.824242,-1.501641,0.97307,'\'(6.6-7.2]\''
-0.479049,0.456888,-0.186109,'\'(4.8-5.4]\''
-1.282666,0.323252,-0.957584,'\'(4.8-5.4]\''
-2.363846,0.160368,-0.980306,'\'(5.4-6]\''
-1.948806,-1.190228,1.06621,'\'(5.4-6]\''
0.66862,-1.744118,-0.35846,'\'(5.4-6]\''
2.537733,-0.617944,0.730622,'\'(7.8-8.4]\''
-2.429516,1.668306,0.552136,'\'(5.4-6]\''
-1.976422,-1.075939,0.921951,'\'(4.8-5.4]\''
-2.784475,-0.565186,-0.425821,'\'(4.8-5.4]\''
-1.436871,-1.343574,0.102209,'\'(6.6-7.2]\''
0.085777,0.556919,-0.556136,'\'(5.4-6]\''
-2.429516,1.668306,0.552136,'\'(5.4-6]\''
-2.329214,-1.116886,-0.845326,'\'(4.8-5.4]\''
-2.237609,-1.167211,-0.794617,'\'(5.4-6]\''
-2.820017,-1.945193,-1.631505,'\'(5.4-6]\''
-2.403758,-1.299538,-0.764466,'\'(5.4-6]\''
-1.976422,-1.075939,0.921951,'\'(4.8-5.4]\''
0.901303,-1.297072,-2.1013,'\'(5.4-6]\''
0.446978,-1.123265,-0.790282,'\'(6.6-7.2]\''
-2.385295,-1.324822,-0.500812,'\'(5.4-6]\''
-2.969464,0.153418,-0.685842,'\'(5.4-6]\''
0.345538,0.03916,-1.339821,'\'(4.8-5.4]\''
1.313134,2.289582,0.809881,'\'(4.8-5.4]\''
-0.695757,-0.615366,-2.520567,'\'(4.8-5.4]\''
0.345538,0.03916,-1.339821,'\'(4.8-5.4]\''
-0.695757,-0.615366,-2.520567,'\'(4.8-5.4]\''
3.012531,-0.872094,0.269901,'\'(8.4-inf)\''
-2.305045,0.097707,-2.983018,'\'(5.4-6]\''
0.178188,-0.464297,-0.311125,'\'(4.8-5.4]\''
0.100241,-0.742904,-0.186962,'\'(5.4-6]\''
1.313134,2.289582,0.809881,'\'(4.8-5.4]\''
-0.906429,-0.37832,0.837378,'\'(5.4-6]\''
-0.446365,-0.551787,0.542398,'\'(5.4-6]\''
1.905894,0.34343,0.891022,'\'(8.4-inf)\''
0.128385,1.049249,0.008672,'\'(6.6-7.2]\''
1.545589,1.097236,0.510766,'\'(6.6-7.2]\''
0.485134,-1.965344,1.526188,'\'(5.4-6]\''
0.065257,0.821216,1.596572,'\'(3.6-4.2]\''
2.003504,-0.149467,0.636421,'\'(7.8-8.4]\''
2.428335,0.717812,0.263908,'\'(5.4-6]\''
0.485134,-1.965344,1.526188,'\'(5.4-6]\''
1.621365,0.925872,-0.597105,'\'(7.8-8.4]\''
1.210217,0.253917,0.566769,'\'(7.8-8.4]\''
1.210217,0.253917,0.566769,'\'(7.8-8.4]\''
1.210217,0.253917,0.566769,'\'(7.8-8.4]\''
1.354997,1.277516,-0.755414,'\'(6.6-7.2]\''
1.292184,1.352563,-0.704447,'\'(6.6-7.2]\''
-2.824078,1.325502,-0.241498,'\'(6.6-7.2]\''
-2.824078,1.325502,-0.241498,'\'(6.6-7.2]\''
1.116686,0.208533,0.957637,'\'(6.6-7.2]\''
1.459413,0.016014,0.648964,'\'(7.8-8.4]\''
1.459413,0.016014,0.648964,'\'(7.8-8.4]\''
-2.555473,0.173748,-0.172522,'\'(4.8-5.4]\''
1.591154,2.73089,-0.834421,'\'(4.8-5.4]\''
-2.824078,1.325502,-0.241498,'\'(6.6-7.2]\''
2.224734,-0.934867,0.272994,'\'(5.4-6]\''
1.116686,0.208533,0.957637,'\'(6.6-7.2]\''
-2.941013,0.969115,0.238096,'\'(4.8-5.4]\''
0.252985,-1.037632,2.720778,'\'(6.6-7.2]\''
-2.44054,1.507789,0.31251,'\'(4.8-5.4]\''
0.252985,-1.037632,2.720778,'\'(6.6-7.2]\''
0.553884,-1.028188,1.928643,'\'(6.6-7.2]\''
