@relation winequality-white-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P50.0-R42-DSparse1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R6-precision6

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
12.305528,542.767565,-11.267683,-522.923459,226.898656,'\'(4.8-5.4]\''
28.678604,374.902397,-11.955307,-355.763236,65.817931,'\'(5.4-6]\''
13.032643,248.149187,-9.362774,-229.236924,64.08588,'\'(5.4-6]\''
29.008041,338.428871,-9.53009,-320.256194,95.262794,'\'(5.4-6]\''
4.680001,147.996813,-10.752571,-128.327644,57.157677,'\'(4.8-5.4]\''
10.63687,175.595311,-9.368316,-152.247266,58.889727,'\'(7.8-8.4]\''
10.275738,234.471182,-10.058539,-214.791621,64.08588,'\'(4.8-5.4]\''
5.353076,158.193396,-9.196151,-136.485604,27.712813,'\'(5.4-6]\''
19.460284,231.017473,-9.534247,-212.626557,51.961524,'\'(4.8-5.4]\''
12.041737,139.068091,-7.980771,-119.199737,20.78461,'\'(4.8-5.4]\''
5.353076,158.193396,-9.196151,-136.485604,27.712813,'\'(5.4-6]\''
4.886115,182.499265,-9.195458,-161.738904,25.980762,'\'(5.4-6]\''
23.49908,294.994233,-8.318694,-277.613103,95.262794,'\'(5.4-6]\''
4.667011,241.529289,-8.496575,-221.823747,20.78461,'\'(4.8-5.4]\''
4.924913,244.910252,-9.710916,-225.080002,84.87049,'\'(6.6-7.2]\''
15.980594,265.826498,-11.091361,-248.462688,46.765372,'\'(6.6-7.2]\''
4.944659,224.139499,-12.133362,-205.178739,29.444864,'\'(5.4-6]\''
19.253823,243.290785,-9.359656,-225.911387,51.961524,'\'(5.4-6]\''
7.730316,250.321179,-7.632975,-230.77845,79.674337,'\'(4.8-5.4]\''
7.730143,252.051498,-7.633148,-232.527821,81.406388,'\'(5.4-6]\''
10.261015,227.556835,-10.575556,-209.578148,57.157677,'\'(5.4-6]\''
4.140641,118.006354,-7.983715,-97.49714,34.641016,'\'(6.6-7.2]\''
29.461318,269.275011,-9.873556,-252.463726,129.903811,'\'(5.4-6]\''
26.081221,205.268805,-11.78141,-186.195462,65.817931,'\'(5.4-6]\''
21.905247,238.163914,-11.436731,-219.156389,96.994845,'\'(4.8-5.4]\''
5.978,253.579166,-9.194765,-231.852321,81.406388,'\'(6.6-7.2]\''
14.275563,239.78165,-10.925776,-217.891992,55.425626,'\'(6.6-7.2]\''
6.568629,222.345094,-7.807392,-204.19147,46.765372,'\'(5.4-6]\''
14.275563,239.78165,-10.925776,-217.891992,55.425626,'\'(6.6-7.2]\''
10.069624,425.161316,-8.324756,-406.737491,66.683956,'\'(5.4-6]\''
27.137426,331.571682,-10.915731,-314.575068,83.138439,'\'(5.4-6]\''
27.137426,331.571682,-10.915731,-314.575068,83.138439,'\'(5.4-6]\''
4.196239,293.374766,-8.846103,-274.911104,41.569219,'\'(5.4-6]\''
4.822029,264.033825,-15.59885,-244.530933,32.908965,'\'(5.4-6]\''
10.450329,279.518359,-10.230358,-259.478531,74.478185,'\'(5.4-6]\''
28.088322,281.227893,-9.358617,-262.059287,93.530744,'\'(5.4-6]\''
4.04278,145.830018,-10.575729,-129.332234,41.569219,'\'(4.8-5.4]\''
11.421489,220.57667,-10.055941,-202.49406,69.282032,'\'(5.4-6]\''
27.137426,331.571682,-10.915731,-314.575068,83.138439,'\'(5.4-6]\''
6.395251,177.426089,-10.059231,-156.196342,31.176915,'\'(6.6-7.2]\''
8.333243,196.324495,-8.675496,-173.18776,50.229473,'\'(6.6-7.2]\''
4.784444,248.305072,-8.673591,-227.903245,69.282032,'\'(5.4-6]\''
3.815188,256.799049,-10.231744,-239.282819,67.549981,'\'(5.4-6]\''
6.535201,309.221299,-11.616692,-288.836793,62.353829,'\'(5.4-6]\''
23.978685,125.390086,-10.575729,-104.113574,45.033321,'\'(4.8-5.4]\''
3.815188,256.799049,-10.231744,-239.282819,67.549981,'\'(5.4-6]\''
6.535201,309.221299,-11.616692,-288.836793,62.353829,'\'(5.4-6]\''
3.43535,353.750593,-9.710916,-335.047908,29.444864,'\'(4.8-5.4]\''
6.345541,258.626362,-10.7498,-241.257357,51.961524,'\'(5.4-6]\''
4.86585,154.580338,-7.119941,-131.843707,31.176915,'\'(6.6-7.2]\''
4.86585,154.580338,-7.119941,-131.843707,31.176915,'\'(6.6-7.2]\''
4.801072,206.663106,-9.367104,-187.217372,20.78461,'\'(6.6-7.2]\''
4.905861,170.581024,-10.925084,-151.623728,36.373067,'\'(6.6-7.2]\''
7.088764,269.418771,-8.153283,-250.038855,29.444864,'\'(5.4-6]\''
4.801072,206.663106,-9.367104,-187.217372,20.78461,'\'(6.6-7.2]\''
4.905861,170.581024,-10.925084,-151.623728,36.373067,'\'(6.6-7.2]\''
23.828689,310.567102,-10.743045,-293.547971,83.138439,'\'(5.4-6]\''
18.839343,272.505286,-11.2637,-255.079122,45.033321,'\'(5.4-6]\''
6.345541,258.626362,-10.7498,-241.257357,51.961524,'\'(5.4-6]\''
7.934525,217.228616,-8.675842,-196.258677,34.641016,'\'(6.6-7.2]\''
4.86585,154.580338,-7.119941,-131.843707,31.176915,'\'(6.6-7.2]\''
5.283794,200.200825,-6.944485,-179.804194,41.569219,'\'(6.6-7.2]\''
12.547149,451.00871,-9.190088,-431.696343,142.894192,'\'(4.8-5.4]\''
11.630721,243.122776,-9.88135,-224.889477,50.229473,'\'(5.4-6]\''
28.194843,314.214801,-10.395249,-296.336573,103.923048,'\'(6.6-7.2]\''
28.194843,314.214801,-10.395249,-296.336573,103.923048,'\'(6.6-7.2]\''
4.177014,114.923303,-9.540829,-95.158871,22.51666,'\'(4.8-5.4]\''
18.958509,216.819852,-8.840907,-198.025369,32.908965,'\'(5.4-6]\''
5.923614,120.292661,-10.929241,-97.410537,34.641016,'\'(5.4-6]\''
23.049439,283.283838,-10.050052,-266.320132,107.38715,'\'(4.8-5.4]\''
4.177707,291.261664,-10.059751,-272.953887,150.68842,'\'(4.8-5.4]\''
5.562828,161.86188,-12.485142,-140.659846,51.961524,'\'(4.8-5.4]\''
5.008571,186.086343,-9.194245,-164.718032,60.621778,'\'(5.4-6]\''
33.721817,291.535328,-8.488261,-273.941156,90.066642,'\'(4.8-5.4]\''
7.466525,144.543104,-9.369009,-122.785082,55.425626,'\'(5.4-6]\''
5.008571,186.086343,-9.194245,-164.718032,60.621778,'\'(5.4-6]\''
23.049439,283.283838,-10.050052,-266.320132,107.38715,'\'(4.8-5.4]\''
4.266734,187.302242,-8.844891,-170.225953,38.105118,'\'(4.8-5.4]\''
33.792311,437.093414,-10.56551,-420.438013,95.262794,'\'(4.8-5.4]\''
13.166704,295.046195,-10.060098,-271.481644,57.157677,'\'(5.4-6]\''
4.177707,291.261664,-10.059751,-272.953887,150.68842,'\'(4.8-5.4]\''
9.231138,172.115621,-8.331857,-148.62728,69.282032,'\'(6.6-7.2]\''
4.214426,217.006914,-10.230878,-199.341727,22.51666,'\'(4.8-5.4]\''
4.472155,201.669604,-9.193726,-182.159783,45.033321,'\'(5.4-6]\''
5.562828,161.86188,-12.485142,-140.659846,51.961524,'\'(4.8-5.4]\''
35.22974,269.209193,-10.738888,-252.065354,72.746134,'\'(5.4-6]\''
24.34917,243.179933,-10.915384,-224.491105,65.817931,'\'(5.4-6]\''
4.471809,147.962172,-10.752918,-128.17176,55.425626,'\'(4.8-5.4]\''
4.471809,147.962172,-10.752918,-128.17176,55.425626,'\'(4.8-5.4]\''
35.22974,269.209193,-10.738888,-252.065354,72.746134,'\'(5.4-6]\''
24.34917,243.179933,-10.915384,-224.491105,65.817931,'\'(5.4-6]\''
4.265522,172.011698,-11.097769,-153.927355,46.765372,'\'(5.4-6]\''
15.442792,364.193127,-10.052996,-347.328148,98.726896,'\'(4.8-5.4]\''
4.265522,172.011698,-11.097769,-153.927355,46.765372,'\'(5.4-6]\''
4.976009,237.862537,-11.097423,-218.134479,57.157677,'\'(5.4-6]\''
6.927857,236.147807,-10.409972,-212.921006,71.014083,'\'(6.6-7.2]\''
17.2779,385.078196,-10.400272,-365.566643,64.08588,'\'(5.4-6]\''
17.104695,383.346145,-10.400272,-363.834593,64.08588,'\'(5.4-6]\''
17.104695,383.346145,-10.400272,-363.834593,64.08588,'\'(5.4-6]\''
16.758284,281.331817,-10.227067,-261.505031,81.406388,'\'(6.6-7.2]\''
17.2779,385.078196,-10.400272,-365.566643,64.08588,'\'(5.4-6]\''
17.104695,383.346145,-10.400272,-363.834593,64.08588,'\'(5.4-6]\''
25.629849,336.975681,-10.050398,-318.957156,83.138439,'\'(4.8-5.4]\''
4.26708,154.70851,-11.789031,-137.594116,34.641016,'\'(4.8-5.4]\''
26.098195,342.125068,-10.56932,-324.257232,93.530744,'\'(4.8-5.4]\''
25.629849,336.975681,-10.050398,-318.957156,83.138439,'\'(4.8-5.4]\''
3.797868,145.748611,-9.365718,-127.859991,32.908965,'\'(4.8-5.4]\''
6.293233,371.325712,-11.096557,-352.455019,127.305734,'\'(6.6-7.2]\''
4.475273,261.882618,-10.749454,-244.617536,27.712813,'\'(3.6-4.2]\''
14.63964,180.80532,-10.405815,-158.361405,53.693575,'\'(7.8-8.4]\''
13.097768,168.696553,-10.232956,-146.029204,41.569219,'\'(6.6-7.2]\''
6.605176,379.080104,-8.844717,-360.439773,39.837169,'\'(4.8-5.4]\''
4.694897,322.776328,-9.715766,-299.575508,84.87049,'\'(7.8-8.4]\''
6.293233,371.325712,-11.096557,-352.455019,127.305734,'\'(6.6-7.2]\''
3.868362,187.234692,-9.018096,-170.191312,39.837169,'\'(4.8-5.4]\''
5.129122,177.358539,-9.887758,-155.555483,41.569219,'\'(6.6-7.2]\''
13.499258,237.694528,-8.844198,-218.082517,43.30127,'\'(5.4-6]\''
6.00987,218.768409,-8.677921,-194.769113,93.530744,'\'(7.8-8.4]\''
23.620843,425.197689,-9.703815,-407.309068,93.530744,'\'(5.4-6]\''
38.377916,241.432294,-10.22343,-221.130927,69.282032,'\'(5.4-6]\''
21.327954,114.935427,-10.576422,-93.703949,27.712813,'\'(-inf-3.6]\''
6.688141,270.76111,-8.32874,-247.995035,51.961524,'\'(4.8-5.4]\''
26.393337,196.220572,-9.529397,-177.829656,41.569219,'\'(5.4-6]\''
26.393337,196.220572,-9.529397,-177.829656,41.569219,'\'(5.4-6]\''
4.993329,220.562814,-9.365372,-200.813971,58.889727,'\'(6.6-7.2]\''
19.220741,301.844494,-10.743738,-284.679871,36.373067,'\'(4.8-5.4]\''
4.229841,222.201334,-8.847142,-203.446688,58.889727,'\'(4.8-5.4]\''
6.639124,277.443362,-8.499,-257.885045,46.765372,'\'(6.6-7.2]\''
4.957822,196.269069,-8.673418,-176.651862,55.425626,'\'(6.6-7.2]\''
4.993329,220.562814,-9.365372,-200.813971,58.889727,'\'(6.6-7.2]\''
26.393337,196.220572,-9.356192,-177.829656,41.569219,'\'(5.4-6]\''
4.848357,142.603207,-9.198575,-118.99189,19.052559,'\'(6.6-7.2]\''
17.08772,192.822288,-10.573131,-174.902491,45.033321,'\'(4.8-5.4]\''
4.005194,379.099156,-8.673418,-360.231927,53.693575,'\'(5.4-6]\''
18.094908,431.98906,-8.838482,-415.692194,143.760217,'\'(4.8-5.4]\''
17.08772,192.822288,-10.573131,-174.902491,45.033321,'\'(4.8-5.4]\''
28.5584,296.764389,-10.395423,-279.293193,69.282032,'\'(4.8-5.4]\''
23.533894,281.002727,-8.491725,-263.479569,86.60254,'\'(4.8-5.4]\''
5.894515,118.219396,-10.057673,-100.822678,25.980762,'\'(5.4-6]\''
21.854324,309.460322,-10.742872,-292.370176,114.315353,'\'(4.8-5.4]\''
20.050567,219.383287,-9.186451,-202.026406,58.889727,'\'(4.8-5.4]\''
17.867143,244.84097,-10.399926,-227.193104,93.530744,'\'(5.4-6]\''
5.894515,118.219396,-10.057673,-100.822678,25.980762,'\'(5.4-6]\''
21.854324,309.460322,-10.742872,-292.370176,114.315353,'\'(4.8-5.4]\''
34.085374,316.23264,-10.740101,-297.704893,102.190998,'\'(4.8-5.4]\''
23.985959,274.944013,-13.166531,-256.291558,36.373067,'\'(5.4-6]\''
8.199009,347.061413,-9.537191,-327.773295,58.889727,'\'(4.8-5.4]\''
5.681127,149.498501,-9.716805,-126.526311,32.908965,'\'(5.4-6]\''
10.573131,229.226532,-10.402004,-211.171634,58.889727,'\'(6.6-7.2]\''
9.896592,177.102195,-7.804967,-159.764366,51.961524,'\'(5.4-6]\''
21.661893,394.109109,-10.398367,-375.6645,95.262794,'\'(4.8-5.4]\''
4.242312,182.537371,-11.103658,-159.712405,72.746134,'\'(6.6-7.2]\''
4.802457,199.734903,-10.404949,-180.046681,50.229473,'\'(5.4-6]\''
4.891311,286.13999,-10.575902,-268.848926,36.373067,'\'(5.4-6]\''
5.235643,284.698923,-9.19234,-265.073056,116.047404,'\'(5.4-6]\''
17.729965,298.576114,-9.878925,-280.938641,53.693575,'\'(4.8-5.4]\''
4.679482,180.924831,-8.501425,-160.8902,77.942286,'\'(5.4-6]\''
25.179169,237.782863,-8.318694,-220.109017,71.014083,'\'(4.8-5.4]\''
17.729965,298.576114,-9.878925,-280.938641,53.693575,'\'(4.8-5.4]\''
13.675234,347.529066,-9.014632,-328.777884,136.832014,'\'(4.8-5.4]\''
4.976182,203.356621,-9.018789,-184.913744,62.353829,'\'(5.4-6]\''
4.958515,203.334105,-8.672725,-184.965706,74.478185,'\'(5.4-6]\''
4.454142,156.430169,-9.714034,-136.624168,55.425626,'\'(5.4-6]\''
4.994542,312.349382,-11.09621,-292.404817,91.798693,'\'(5.4-6]\''
15.425991,307.191335,-11.091707,-290.378318,90.066642,'\'(5.4-6]\''
4.070146,121.927717,-10.409799,-99.488998,13.856406,'\'(5.4-6]\''
5.161165,113.314228,-10.583177,-89.893437,20.78461,'\'(6.6-7.2]\''
17.590708,315.75113,-11.784874,-297.289201,72.746134,'\'(5.4-6]\''
5.318608,274.187107,-9.195977,-252.810136,48.497423,'\'(5.4-6]\''
10.520477,179.128695,-10.056287,-158.8637,46.765372,'\'(5.4-6]\''
14.066504,299.913258,-8.155708,-277.16277,48.497423,'\'(5.4-6]\''
21.507914,328.502488,-10.742872,-311.613261,121.243557,'\'(3.6-4.2]\''
5.040961,255.210758,-10.062522,-232.025526,74.478185,'\'(5.4-6]\''
4.039142,302.03502,-8.154495,-282.913179,22.51666,'\'(4.8-5.4]\''
21.507914,328.502488,-10.742872,-311.613261,121.243557,'\'(3.6-4.2]\''
31.590875,347.423411,-10.740447,-329.106974,93.530744,'\'(5.4-6]\''
27.327432,285.12674,-10.050225,-266.59726,88.334591,'\'(5.4-6]\''
6.137868,364.316103,-9.363986,-345.509495,13.856406,'\'(5.4-6]\''
6.120548,364.29705,-9.537191,-345.509495,13.856406,'\'(4.8-5.4]\''
23.396542,243.115848,-11.78141,-226.153874,79.674337,'\'(5.4-6]\''
23.396542,243.115848,-11.78141,-226.153874,79.674337,'\'(5.4-6]\''
7.888452,234.433077,-10.92162,-217.684145,12.124356,'\'(4.8-5.4]\''
5.479862,294.999429,-8.670993,-276.192822,69.282032,'\'(6.6-7.2]\''
8.263095,263.824247,-8.503157,-241.725011,95.262794,'\'(5.4-6]\''
5.479862,294.999429,-8.670993,-276.192822,69.282032,'\'(6.6-7.2]\''
4.17788,239.301872,-9.886373,-220.975042,107.38715,'\'(5.4-6]\''
5.440025,289.931449,-11.79388,-267.584529,13.856406,'\'(5.4-6]\''
11.350302,244.911984,-10.923871,-224.144695,53.693575,'\'(5.4-6]\''
4.713776,95.877672,-11.099848,-75.292249,46.765372,'\'(5.4-6]\''
17.86645,199.802453,-11.786259,-180.67022,58.889727,'\'(6.6-7.2]\''
5.980079,289.791153,-8.846276,-270.425093,48.497423,'\'(5.4-6]\''
5.132759,267.471946,-10.057326,-250.194739,81.406388,'\'(4.8-5.4]\''
5.390142,267.541228,-11.098982,-247.683265,84.87049,'\'(5.4-6]\''
5.493719,135.67154,-8.501252,-115.285302,34.641016,'\'(5.4-6]\''
24.134742,71.686119,-10.748761,-50.056268,12.124356,'\'(4.8-5.4]\''
5.809645,248.201149,-11.961196,-229.42745,13.856406,'\'(4.8-5.4]\''
5.809645,248.201149,-11.961196,-229.42745,13.856406,'\'(4.8-5.4]\''
4.65939,175.69577,-10.236247,-154.516253,38.105118,'\'(5.4-6]\''
5.213127,166.888291,-8.331511,-146.219729,38.105118,'\'(5.4-6]\''
4.087986,125.414335,-7.984408,-104.373382,10.392305,'\'(4.8-5.4]\''
8.111887,243.360067,-8.49848,-225.772823,41.569219,'\'(5.4-6]\''
11.172767,51.095499,-10.754996,-27.660851,5.196152,'\'(3.6-4.2]\''
5.213127,201.357835,-8.851126,-178.331951,55.425626,'\'(5.4-6]\''
4.51996,180.221619,-7.292627,-158.396046,41.569219,'\'(5.4-6]\''
10.326833,194.855716,-7.980944,-173.811299,32.908965,'\'(5.4-6]\''
10.816138,179.090589,-9.362254,-160.23202,53.693575,'\'(5.4-6]\''
9.482112,260.961167,-9.362601,-243.006728,110.851252,'\'(4.8-5.4]\''
25.214503,309.044629,-11.089282,-291.885202,91.798693,'\'(5.4-6]\''
25.214503,309.044629,-11.089282,-291.885202,91.798693,'\'(5.4-6]\''
25.214503,309.044629,-11.089282,-291.885202,91.798693,'\'(5.4-6]\''
29.113522,297.14544,-11.953402,-279.53568,93.530744,'\'(4.8-5.4]\''
29.113522,297.14544,-11.953402,-279.53568,93.530744,'\'(4.8-5.4]\''
25.214503,309.044629,-11.089282,-291.885202,91.798693,'\'(5.4-6]\''
4.835886,106.252657,-8.847316,-86.706463,38.105118,'\'(4.8-5.4]\''
10.02078,365.970211,-10.053689,-347.847764,71.014083,'\'(5.4-6]\''
19.408149,303.715109,-9.88083,-282.410884,17.320508,'\'(3.6-4.2]\''
20.867055,333.766191,-10.742872,-316.757452,131.635861,'\'(4.8-5.4]\''
4.229668,289.936645,-7.808085,-270.927387,24.248711,'\'(5.4-6]\''
17.50272,257.116014,-9.881003,-238.122345,50.229473,'\'(5.4-6]\''
26.099061,280.968086,-10.048839,-264.120428,84.87049,'\'(5.4-6]\''
4.526368,258.525904,-9.364679,-239.750473,71.014083,'\'(5.4-6]\''
14.611234,298.395981,-9.187144,-280.003334,65.817931,'\'(5.4-6]\''
5.736899,151.505948,-11.61825,-129.401516,17.320508,'\'(5.4-6]\''
5.201002,220.583599,-9.53875,-201.437509,51.961524,'\'(6.6-7.2]\''
20.867055,333.766191,-10.742872,-316.757452,131.635861,'\'(4.8-5.4]\''
26.167131,291.954484,-10.396462,-273.456181,69.282032,'\'(6.6-7.2]\''
4.38486,161.714656,-14.217366,-140.867692,53.693575,'\'(6.6-7.2]\''
5.075082,205.01939,-11.795093,-182.766001,55.425626,'\'(6.6-7.2]\''
26.167131,291.954484,-10.396462,-273.456181,69.282032,'\'(6.6-7.2]\''
5.075082,205.01939,-11.795093,-182.766001,55.425626,'\'(6.6-7.2]\''
4.38486,161.714656,-14.217366,-140.867692,53.693575,'\'(6.6-7.2]\''
24.089709,278.43756,-12.820294,-259.721019,38.105118,'\'(4.8-5.4]\''
4.9069,237.791523,-8.845583,-218.411607,27.712813,'\'(5.4-6]\''
23.100188,286.280286,-8.492418,-268.658401,91.798693,'\'(4.8-5.4]\''
9.753178,250.258825,-10.754303,-226.794733,88.334591,'\'(5.4-6]\''
18.213034,260.619953,-9.88083,-241.378601,53.693575,'\'(6.6-7.2]\''
4.663374,221.974435,-8.500213,-203.377406,67.549981,'\'(4.8-5.4]\''
17.436382,319.274122,-11.61011,-301.671289,67.549981,'\'(5.4-6]\''
4.525502,234.287585,-11.097596,-214.479852,27.712813,'\'(6.6-7.2]\''
9.516753,286.422314,-10.055421,-269.29926,65.817931,'\'(4.8-5.4]\''
20.224638,172.2334,-11.783661,-153.338458,48.497423,'\'(5.4-6]\''
23.788679,64.763112,-10.748414,-43.491796,10.392305,'\'(5.4-6]\''
6.396117,265.952937,-8.672725,-246.973125,102.190998,'\'(4.8-5.4]\''
6.413611,267.705773,-8.845757,-248.722496,105.655099,'\'(5.4-6]\''
11.197362,310.57403,-9.535286,-292.560702,76.210236,'\'(5.4-6]\''
21.577196,337.249345,-11.089282,-320.152271,133.367912,'\'(4.8-5.4]\''
6.895641,185.897549,-9.541521,-164.527506,45.033321,'\'(6.6-7.2]\''
30.897535,314.51791,-9.874941,-297.289201,76.210236,'\'(4.8-5.4]\''
6.980165,262.183995,-10.756036,-238.867127,84.87049,'\'(6.6-7.2]\''
5.578936,239.65521,-11.100714,-217.995915,67.549981,'\'(6.6-7.2]\''
5.357753,321.030421,-12.482371,-301.896456,81.406388,'\'(5.4-6]\''
5.340432,324.477202,-12.482371,-305.360557,81.406388,'\'(5.4-6]\''
7.135876,265.632508,-10.583004,-242.348549,83.138439,'\'(6.6-7.2]\''
6.895641,185.897549,-9.541521,-164.527506,45.033321,'\'(6.6-7.2]\''
12.559447,232.604031,-8.675496,-210.132404,72.746134,'\'(6.6-7.2]\''
21.577196,337.249345,-11.089282,-320.152271,133.367912,'\'(4.8-5.4]\''
9.377323,192.711437,-8.151031,-175.300862,43.30127,'\'(4.8-5.4]\''
13.189047,291.462582,-10.9211,-272.884605,76.210236,'\'(5.4-6]\''
20.638078,140.749913,-11.093093,-122.871684,45.033321,'\'(5.4-6]\''
5.010823,232.694098,-9.711609,-213.717749,55.425626,'\'(6.6-7.2]\''
20.638078,140.749913,-11.093093,-122.871684,45.033321,'\'(5.4-6]\''
15.928459,272.536463,-11.091534,-255.68534,65.817931,'\'(5.4-6]\''
5.095693,236.050812,-8.847316,-215.986736,64.08588,'\'(6.6-7.2]\''
5.824194,210.108155,-10.231917,-190.023294,72.746134,'\'(6.6-7.2]\''
12.340862,236.199769,-10.400965,-218.099838,43.30127,'\'(5.4-6]\''
27.709868,257.311736,-10.568454,-239.819755,10.392305,'\'(4.8-5.4]\''
4.437514,206.818991,-10.925776,-186.385987,83.138439,'\'(5.4-6]\''
19.791798,263.917778,-10.224642,-246.089779,48.497423,'\'(4.8-5.4]\''
3.742096,227.071861,-9.369529,-207.707533,17.320508,'\'(4.8-5.4]\''
3.551397,227.05454,-9.369702,-207.690212,15.588457,'\'(4.8-5.4]\''
3.936259,243.233627,-9.192686,-223.434554,12.124356,'\'(6.6-7.2]\''
19.791798,263.917778,-10.224642,-246.089779,48.497423,'\'(4.8-5.4]\''
10.847488,220.670201,-10.404776,-200.502201,45.033321,'\'(5.4-6]\''
21.970891,199.750491,-8.495882,-180.167925,53.693575,'\'(7.8-8.4]\''
4.833981,96.017969,-10.234861,-74.166416,24.248711,'\'(6.6-7.2]\''
4.752228,278.046116,-9.883602,-259.911544,62.353829,'\'(5.4-6]\''
4.834847,184.368148,-10.753611,-164.233058,53.693575,'\'(5.4-6]\''
3.742096,227.071861,-9.369529,-207.707533,17.320508,'\'(4.8-5.4]\''
3.551397,227.05454,-9.369702,-207.690212,15.588457,'\'(4.8-5.4]\''
5.165668,233.03358,-9.193033,-214.064159,58.889727,'\'(5.4-6]\''
5.165668,233.03358,-9.193033,-214.064159,58.889727,'\'(5.4-6]\''
15.218664,274.251193,-10.917982,-256.378161,65.817931,'\'(4.8-5.4]\''
15.218664,274.251193,-10.917982,-256.378161,65.817931,'\'(4.8-5.4]\''
32.907753,279.369403,-8.834672,-261.574313,83.138439,'\'(4.8-5.4]\''
12.204896,163.524649,-11.091187,-143.084717,20.78461,'\'(5.4-6]\''
7.743653,206.663106,-9.542214,-183.510783,50.229473,'\'(7.8-8.4]\''
9.858833,165.293073,-11.098982,-144.643563,15.588457,'\'(5.4-6]\''
21.958594,231.621958,-11.262141,-214.462531,64.08588,'\'(4.8-5.4]\''
21.785389,231.618494,-11.262141,-214.670377,65.817931,'\'(4.8-5.4]\''
21.785389,231.618494,-11.262141,-214.670377,65.817931,'\'(4.8-5.4]\''
21.958594,231.621958,-11.262141,-214.462531,64.08588,'\'(4.8-5.4]\''
6.445307,175.572794,-11.793188,-153.546304,31.176915,'\'(6.6-7.2]\''
5.47813,338.305896,-11.790416,-318.004528,90.066642,'\'(5.4-6]\''
5.304925,329.645642,-11.617211,-309.517479,90.066642,'\'(5.4-6]\''
4.664413,234.445201,-11.09725,-216.333146,57.157677,'\'(5.4-6]\''
31.539433,385.370912,-9.527492,-367.922233,102.190998,'\'(4.8-5.4]\''
17.886023,297.06923,-9.532342,-279.726205,86.60254,'\'(4.8-5.4]\''
13.36052,244.501488,-7.45873,-225.166605,38.105118,'\'(5.4-6]\''
4.211135,111.518091,-10.753784,-90.222527,5.196152,'\'(4.8-5.4]\''
4.249413,221.920742,-8.671686,-204.641803,46.765372,'\'(4.8-5.4]\''
25.262307,225.73645,-9.014978,-205.317303,84.87049,'\'(7.8-8.4]\''
19.950281,306.947116,-11.43448,-290.031908,38.105118,'\'(3.6-4.2]\''
12.87901,395.406415,-10.399753,-377.552435,53.693575,'\'(5.4-6]\''
12.87901,395.406415,-10.399753,-377.552435,53.693575,'\'(5.4-6]\''
4.367539,172.106961,-8.328393,-152.247266,39.837169,'\'(5.4-6]\''
33.722856,250.22938,-10.392478,-233.445808,60.621778,'\'(4.8-5.4]\''
33.722856,250.22938,-10.392478,-233.445808,60.621778,'\'(4.8-5.4]\''
10.606386,227.539515,-10.230185,-207.2572,27.712813,'\'(5.4-6]\''
23.897451,324.317853,-8.665104,-306.711557,77.942286,'\'(4.8-5.4]\''
9.999649,260.349753,-8.845064,-240.079562,79.674337,'\'(5.4-6]\''
9.947861,242.966891,-8.49848,-222.897618,58.889727,'\'(5.4-6]\''
10.345713,230.911818,-9.018615,-210.859865,67.549981,'\'(6.6-7.2]\''
22.772311,256.868331,-11.089282,-239.334781,43.30127,'\'(4.8-5.4]\''
10.62388,343.268221,-7.978346,-323.876181,83.138439,'\'(4.8-5.4]\''
12.009521,341.536171,-8.324756,-322.14413,84.87049,'\'(4.8-5.4]\''
4.297218,220.554154,-7.983022,-200.051868,57.157677,'\'(6.6-7.2]\''
24.504882,327.884146,-8.837096,-311.024364,58.889727,'\'(3.6-4.2]\''
26.374111,310.688346,-9.184892,-291.157741,117.779455,'\'(5.4-6]\''
22.13024,282.895858,-9.358444,-265.090376,58.889727,'\'(4.8-5.4]\''
21.974182,288.111063,-9.358617,-270.286529,55.425626,'\'(4.8-5.4]\''
15.668305,288.053906,-9.186624,-271.221836,76.210236,'\'(4.8-5.4]\''
4.872259,262.892404,-9.538404,-244.09792,12.124356,'\'(3.6-4.2]\''
23.447291,253.554918,-11.089802,-236.650102,98.726896,'\'(5.4-6]\''
12.149297,329.368514,-8.669954,-310.522069,58.889727,'\'(4.8-5.4]\''
27.260055,328.062547,-10.567935,-310.677953,60.621778,'\'(6.6-7.2]\''
27.260055,328.062547,-10.567935,-310.677953,60.621778,'\'(6.6-7.2]\''
27.260055,328.062547,-10.567935,-310.677953,60.621778,'\'(6.6-7.2]\''
27.260055,328.062547,-10.567935,-310.677953,60.621778,'\'(6.6-7.2]\''
23.481759,232.63694,-8.491899,-214.860903,58.889727,'\'(5.4-6]\''
6.688661,239.747009,-9.540655,-217.978594,121.243557,'\'(6.6-7.2]\''
11.504281,203.308124,-11.618597,-180.791463,51.961524,'\'(5.4-6]\''
10.81354,165.199542,-13.868184,-144.279832,46.765372,'\'(5.4-6]\''
7.627259,236.009243,-10.923005,-217.129889,24.248711,'\'(4.8-5.4]\''
