@relation 'winequality-white_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A12-M-1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R10-precision6'

@attribute '-0.512density+0.437alcohol-0.427residual sugar-0.407total sulfur dioxide-0.3free sulfur dioxide-0.212chlorides-0.157fixed acidity-0.144citric acid+0.129pH-0.043sulphates-0.005volatile acidity' numeric
@attribute '0.588fixed acidity-0.581pH+0.345citric acid-0.29free sulfur dioxide-0.244total sulfur dioxide-0.223sulphates-0.052volatile acidity+0.036alcohol+0.009chlorides-0.009residual sugar-0.006density' numeric
@attribute '-0.591volatile acidity+0.504citric acid+0.433sulphates+0.279free sulfur dioxide-0.214residual sugar-0.129density+0.127pH+0.124total sulfur dioxide+0.121fixed acidity+0.106alcohol-0.102chlorides' numeric
@attribute '-0.711chlorides-0.442sulphates+0.306free sulfur dioxide-0.274volatile acidity+0.274residual sugar-0.149citric acid+0.141alcohol-0.098pH+0.06 total sulfur dioxide+0.022density-0.019fixed acidity' numeric
@attribute '0.643volatile acidity+0.401sulphates+0.337alcohol-0.329chlorides+0.293total sulfur dioxide+0.251fixed acidity+0.177free sulfur dioxide-0.12pH-0.085density+0.054citric acid+0.011residual sugar' numeric
@attribute '0.494free sulfur dioxide-0.481sulphates+0.396chlorides-0.328density-0.289residual sugar+0.276total sulfur dioxide-0.193pH+0.139alcohol+0.132citric acid+0.122volatile acidity-0.104fixed acidity' numeric
@attribute '0.705citric acid+0.427pH-0.309sulphates+0.269volatile acidity+0.213residual sugar-0.198fixed acidity-0.167free sulfur dioxide+0.129alcohol+0.11 density-0.079chlorides-0.068total sulfur dioxide' numeric
@attribute '-0.588fixed acidity-0.534pH+0.388residual sugar+0.27 sulphates-0.247total sulfur dioxide+0.196alcohol+0.152citric acid+0.1  chlorides+0.082free sulfur dioxide-0.069density-0.028volatile acidity' numeric
@attribute '0.621alcohol+0.409residual sugar+0.394chlorides+0.331fixed acidity+0.261pH-0.202citric acid-0.155total sulfur dioxide-0.146volatile acidity+0.144free sulfur dioxide+0.088density-0.012sulphates' numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
-0.79803,-0.611571,-0.760554,0.204104,0.35895,1.58442,-1.803072,-0.914192,-0.75876,'\'(4.8-5.4]\''
-3.964613,0.648935,-0.757006,0.925774,-0.098804,-0.895748,0.186663,1.707216,0.009469,'\'(4.8-5.4]\''
-3.151842,-0.965446,0.80792,0.435341,0.816114,0.212109,0.012161,0.285412,0.158986,'\'(5.4-6]\''
-3.176878,-0.055232,1.706289,0.250204,1.133223,0.432158,0.227958,1.029484,-0.884413,'\'(4.8-5.4]\''
-3.286191,-0.128163,1.566319,0.211719,1.367215,0.53082,0.289522,1.002765,-0.919567,'\'(4.8-5.4]\''
-1.320157,-0.26411,1.010364,0.168367,0.439154,-0.282065,-0.186831,0.719484,-0.377849,'\'(5.4-6]\''
1.042369,-0.830682,-0.398316,0.346092,0.101591,0.322211,-0.568712,0.744178,-0.29108,'\'(4.8-5.4]\''
2.150101,-0.157193,-0.79167,-0.80041,2.388479,-0.00423,0.93875,0.224272,0.312959,'\'(7.8-8.4]\''
-2.122692,-0.906953,0.00988,0.281493,0.306126,0.391407,-0.944126,0.177883,-0.88714,'\'(3.6-4.2]\''
-2.220871,-0.87764,0.058153,0.097297,0.313065,0.463151,-1.024199,0.153765,-0.7541,'\'(5.4-6]\''
-3.964613,0.648935,-0.757006,0.925774,-0.098804,-0.895748,0.186663,1.707216,0.009469,'\'(4.8-5.4]\''
0.553984,1.154334,-0.60687,0.589174,-0.169858,0.574185,0.229777,0.724266,0.174722,'\'(5.4-6]\''
0.035963,-0.541677,0.482976,-0.009315,-1.775241,-0.049954,0.282694,-0.686193,0.023716,'\'(4.8-5.4]\''
-3.057356,-0.113959,-0.094577,-4.28829,-2.171823,4.94334,-0.782593,1.059706,1.370664,'\'(4.8-5.4]\''
-3.032714,-0.063899,-0.155669,-4.141551,-2.125407,5.024622,-0.644994,1.011313,1.291553,'\'(5.4-6]\''
-3.04451,-0.029613,-0.196942,-4.065178,-2.210275,5.041247,-0.722054,0.998593,1.295124,'\'(4.8-5.4]\''
-2.079933,-0.838879,-0.206426,0.428131,-0.073769,0.697993,-1.056252,-0.434883,-0.581387,'\'(4.8-5.4]\''
-2.828734,-0.50959,-0.831697,0.503821,0.363099,0.006803,-0.780426,-0.122209,-0.188597,'\'(4.8-5.4]\''
-2.079933,-0.838879,-0.206426,0.428131,-0.073769,0.697993,-1.056252,-0.434883,-0.581387,'\'(4.8-5.4]\''
-2.865552,-0.845006,-0.488881,0.848008,0.083015,-0.242753,-0.432704,0.329457,0.360883,'\'(4.8-5.4]\''
-2.828734,-0.50959,-0.831697,0.503821,0.363099,0.006803,-0.780426,-0.122209,-0.188597,'\'(4.8-5.4]\''
-2.744616,-1.114399,-1.49013,-0.136284,2.167994,0.614156,0.578048,-0.304174,-0.263566,'\'(4.8-5.4]\''
-0.053446,-0.65081,0.270543,0.821527,0.483425,-0.850016,0.806879,0.424815,1.452397,'\'(5.4-6]\''
0.914198,-0.93081,0.141715,-0.62587,-0.651506,0.35741,0.317434,0.307161,-0.596064,'\'(3.6-4.2]\''
-1.984304,0.139299,0.481558,0.674404,-0.965778,-0.074977,0.995698,0.535154,-0.807264,'\'(4.8-5.4]\''
-0.781412,0.309721,-0.154271,0.923466,-1.711986,-0.040994,0.0378,-0.540357,-0.098788,'\'(4.8-5.4]\''
-1.757786,4.849293,1.244565,-1.593881,1.943606,-0.291723,2.405395,-1.093949,-0.443464,'\'(3.6-4.2]\''
1.347599,-0.613903,-1.168834,-2.320595,1.961002,-1.775941,0.33216,-0.105227,-0.723855,'\'(4.8-5.4]\''
0.254932,-1.314215,0.23595,-2.059382,1.294345,-0.808155,-0.618686,0.221985,-1.569374,'\'(5.4-6]\''
1.435806,-0.482749,-1.467367,0.828834,-1.761412,-1.074683,0.991289,0.478639,-0.007696,'\'(4.8-5.4]\''
1.422829,-0.367266,1.56718,-0.259908,-0.210364,-0.374535,-0.025483,-0.204332,0.097035,'\'(6.6-7.2]\''
-0.781412,0.309721,-0.154271,0.923466,-1.711986,-0.040994,0.0378,-0.540357,-0.098788,'\'(4.8-5.4]\''
0.270088,-0.745919,0.235717,0.341798,-2.103771,-0.233962,0.350904,-1.203216,0.304777,'\'(5.4-6]\''
1.927899,-0.792568,-0.020328,0.552249,-0.4426,0.170459,-0.100575,-0.257797,-0.231916,'\'(6.6-7.2]\''
-0.992935,-1.704761,-0.684575,1.005131,-0.986503,0.427272,0.160129,-0.071649,-0.197297,'\'(4.8-5.4]\''
-0.403361,1.144966,-0.189255,1.314251,0.278162,1.121065,-0.067181,-0.254765,0.067397,'\'(4.8-5.4]\''
-0.992935,-1.704761,-0.684575,1.005131,-0.986503,0.427272,0.160129,-0.071649,-0.197297,'\'(4.8-5.4]\''
-2.408239,-2.093439,-0.934077,1.300361,-0.583258,-0.32657,0.453364,0.641969,0.467765,'\'(4.8-5.4]\''
-0.307881,1.19809,-0.021621,1.414352,-0.058555,1.035159,-0.098035,-0.292408,0.134658,'\'(4.8-5.4]\''
-0.403361,1.144966,-0.189255,1.314251,0.278162,1.121065,-0.067181,-0.254765,0.067397,'\'(4.8-5.4]\''
-1.926688,0.087997,-3.221208,-1.825938,2.377024,0.219776,-0.436808,0.142805,-0.656572,'\'(5.4-6]\''
1.927899,-0.792568,-0.020328,0.552249,-0.4426,0.170459,-0.100575,-0.257797,-0.231916,'\'(6.6-7.2]\''
0.402396,-1.021051,0.263789,0.116135,-1.549387,0.148411,0.199041,-1.526496,-0.810092,'\'(5.4-6]\''
0.978691,-1.626642,-1.301162,-1.113713,1.135298,-0.001073,0.271556,-0.785118,-0.495884,'\'(5.4-6]\''
-2.707826,-0.091012,-0.501639,0.825785,-1.14642,-1.075713,1.378915,-0.335793,0.448149,'\'(4.8-5.4]\''
-0.256821,-1.987959,1.182,-0.112307,-0.818559,0.234146,0.166077,-1.499367,-0.334632,'\'(5.4-6]\''
-3.152005,-1.190739,0.747594,0.950698,0.85912,0.793469,-0.723691,-0.689055,-0.500221,'\'(5.4-6]\''
-0.256821,-1.987959,1.182,-0.112307,-0.818559,0.234146,0.166077,-1.499367,-0.334632,'\'(5.4-6]\''
-2.707826,-0.091012,-0.501639,0.825785,-1.14642,-1.075713,1.378915,-0.335793,0.448149,'\'(4.8-5.4]\''
-0.961973,-1.504979,-3.783293,-1.345742,1.087169,-0.610595,0.205964,-1.165234,-0.057792,'\'(3.6-4.2]\''
-1.814049,0.165878,0.612507,-0.013328,0.555648,-0.604233,0.421842,-1.866903,0.205804,'\'(5.4-6]\''
-2.152942,-0.083535,0.812367,0.318923,0.69511,-0.213298,0.141991,-1.754531,0.101672,'\'(5.4-6]\''
-3.04687,0.155087,0.049035,0.641117,-0.383866,0.39392,-0.096355,0.161743,0.135617,'\'(5.4-6]\''
-3.04687,0.155087,0.049035,0.641117,-0.383866,0.39392,-0.096355,0.161743,0.135617,'\'(5.4-6]\''
-3.04687,0.155087,0.049035,0.641117,-0.383866,0.39392,-0.096355,0.161743,0.135617,'\'(5.4-6]\''
-3.04687,0.155087,0.049035,0.641117,-0.383866,0.39392,-0.096355,0.161743,0.135617,'\'(5.4-6]\''
-2.464054,-1.376404,-1.323566,0.066064,1.955246,0.346321,0.778375,-0.409412,-0.200646,'\'(5.4-6]\''
1.016806,0.464007,1.440177,0.068395,-0.093275,0.834799,1.83865,-0.648043,-0.296773,'\'(6.6-7.2]\''
-1.34988,-2.259396,-0.305325,0.011815,-0.314599,-2.380157,0.279486,-0.094677,0.621868,'\'(5.4-6]\''
-2.809015,-0.638889,-0.99994,0.523902,0.113808,-0.263313,-0.447792,-0.654102,0.095192,'\'(4.8-5.4]\''
0.476093,1.040383,-0.744179,0.240729,0.224788,-1.188394,-0.425749,-0.225992,0.179414,'\'(4.8-5.4]\''
1.989051,1.132368,0.319582,0.812579,-0.457171,0.209031,0.199157,-0.23674,-0.225159,'\'(6.6-7.2]\''
-1.098911,-1.581941,1.497899,-0.022089,0.594178,1.022891,-0.664799,-0.843147,-0.54074,'\'(5.4-6]\''
-2.047687,0.687175,-0.328641,-0.205541,0.354583,-0.174002,1.67331,0.306097,-1.065253,'\'(4.8-5.4]\''
0.382767,-2.032882,2.304883,-1.051966,1.048312,-0.830816,-0.396736,-0.272219,-0.594901,'\'(5.4-6]\''
2.123055,-0.086854,1.014747,0.142967,0.785176,-0.246494,-0.911074,0.336918,0.346268,'\'(6.6-7.2]\''
2.681932,-0.090202,-0.498453,0.501017,-1.594975,-0.196733,0.270728,0.088799,-0.624432,'\'(6.6-7.2]\''
2.747073,-0.26703,-0.470545,0.537262,-1.679437,-0.262018,0.210796,0.243401,-0.687,'\'(6.6-7.2]\''
0.261996,-1.430431,-2.279636,0.045618,-0.132396,-1.328102,0.466925,-0.358881,0.061059,'\'(4.8-5.4]\''
-0.551153,-3.68377,1.430397,-1.087824,-0.281518,-1.14572,0.451732,-1.336293,0.329021,'\'(3.6-4.2]\''
-3.000472,0.960079,-0.791331,-0.020327,0.239749,-0.204507,-1.4308,-0.318369,1.476446,'\'(-inf-3.6]\''
-2.047687,0.687175,-0.328641,-0.205541,0.354583,-0.174002,1.67331,0.306097,-1.065253,'\'(4.8-5.4]\''
2.497128,-0.887495,0.409753,-0.073026,-0.861386,-0.764821,2.198084,-0.49214,-0.103856,'\'(-inf-3.6]\''
-0.036282,-0.861327,0.622467,-0.690754,-0.735425,0.547278,0.009668,0.194044,-1.356854,'\'(5.4-6]\''
0.054901,-0.855849,1.149289,-0.470052,0.073977,-0.001246,0.016904,-0.637316,-0.86553,'\'(7.8-8.4]\''
1.680924,0.037881,-1.26844,-0.075117,-0.305933,-0.6685,0.915489,-0.039581,-0.239058,'\'(6.6-7.2]\''
1.680924,0.037881,-1.26844,-0.075117,-0.305933,-0.6685,0.915489,-0.039581,-0.239058,'\'(6.6-7.2]\''
2.002376,-0.28711,0.828617,0.02473,-0.125971,-0.175794,0.689383,-0.126174,-0.057228,'\'(5.4-6]\''
2.932851,0.248145,-1.142195,-0.341196,-0.678764,0.093519,1.575844,0.068201,-0.737501,'\'(3.6-4.2]\''
0.370292,-0.054196,0.807277,0.415112,-1.690383,-0.162657,0.161242,-0.529658,0.376842,'\'(5.4-6]\''
-3.08128,1.051117,-0.935614,0.818929,-0.147355,-0.958918,0.286766,1.415959,-0.260293,'\'(4.8-5.4]\''
0.498901,1.179352,-0.885978,0.500097,-0.948454,-0.463485,1.118715,-0.073678,-0.302128,'\'(4.8-5.4]\''
-3.255025,-0.459364,0.781412,0.581557,1.275677,0.323779,-0.346712,0.385298,-0.052327,'\'(5.4-6]\''
1.021415,0.044864,0.334975,-0.042479,-0.128338,0.479851,-0.279677,0.191207,-1.194513,'\'(5.4-6]\''
-3.08128,1.051117,-0.935614,0.818929,-0.147355,-0.958918,0.286766,1.415959,-0.260293,'\'(4.8-5.4]\''
-1.338037,-0.704827,-0.686178,-0.406274,-0.013647,-0.42288,-0.237878,-0.652417,-0.300148,'\'(5.4-6]\''
0.240193,-2.796849,-2.747448,-0.852222,1.373369,-0.444577,-0.200758,0.139873,-0.809155,'\'(4.8-5.4]\''
0.234555,-2.776599,-2.805926,-0.892507,1.360247,-0.468768,-0.172579,0.179326,-0.764771,'\'(5.4-6]\''
0.177041,-2.754382,-2.778288,-0.908191,1.44403,-0.369034,-0.216987,0.105416,-0.71616,'\'(5.4-6]\''
-1.338037,-0.704827,-0.686178,-0.406274,-0.013647,-0.42288,-0.237878,-0.652417,-0.300148,'\'(5.4-6]\''
0.264147,-2.828966,-2.880713,-0.984617,1.475156,-0.467049,-0.165651,0.282079,-0.870727,'\'(4.8-5.4]\''
-1.421001,-1.363914,-1.005506,0.796834,-1.322543,-0.110831,0.475893,0.286686,0.09295,'\'(4.8-5.4]\''
-0.287847,-0.274672,-2.620212,-1.100407,0.633444,0.512875,0.965289,-0.638144,-1.008369,'\'(4.8-5.4]\''
-2.935424,-0.015585,1.437453,0.025962,1.302549,0.564015,0.264839,0.595345,-0.787141,'\'(4.8-5.4]\''
-1.382379,-0.358006,1.180115,0.25511,-0.142946,0.016083,-0.209927,0.60328,-0.282605,'\'(5.4-6]\''
-1.356395,-0.279875,1.149539,0.240597,-0.014894,-0.122427,-0.203434,0.573224,-0.276399,'\'(5.4-6]\''
1.666386,2.828635,-0.012598,-0.651886,-0.2373,-0.469123,-0.644452,0.556455,-0.733086,'\'(4.8-5.4]\''
1.798841,1.316791,-0.65181,-0.665897,-0.322408,-0.252188,-0.137487,0.445679,-0.719606,'\'(3.6-4.2]\''
1.740345,0.45,1.310717,-0.988106,1.170275,-1.06508,0.926532,0.573576,0.404145,'\'(6.6-7.2]\''
2.32136,0.850829,0.201715,0.615381,-0.041444,0.535321,0.450671,-0.13892,0.49922,'\'(7.8-8.4]\''
1.473076,-0.299661,1.561005,-0.565776,0.901449,0.155247,1.783102,1.0565,0.099762,'\'(7.8-8.4]\''
-0.851291,-0.454118,0.126492,-0.864634,2.203253,0.543106,-0.358729,0.396627,-0.752263,'\'(3.6-4.2]\''
-2.761683,-0.899325,-0.810749,0.36061,0.338243,-0.086201,0.143895,0.234721,0.23384,'\'(4.8-5.4]\''
-3.028972,-0.468735,-1.26212,0.260338,0.342044,-0.324166,-0.467443,-0.014822,0.072597,'\'(4.8-5.4]\''
-1.805511,0.01399,-0.70307,-0.074068,0.105475,0.455204,-1.023705,-0.490321,-0.53808,'\'(4.8-5.4]\''
-2.469888,-1.030434,-0.226997,0.466779,0.050855,-0.198198,0.28069,0.481,0.444141,'\'(5.4-6]\''
-3.034307,0.643153,0.050083,0.429067,-0.228148,0.195329,-0.399664,0.633144,-0.127142,'\'(6.6-7.2]\''
-3.034307,0.643153,0.050083,0.429067,-0.228148,0.195329,-0.399664,0.633144,-0.127142,'\'(6.6-7.2]\''
-3.034307,0.643153,0.050083,0.429067,-0.228148,0.195329,-0.399664,0.633144,-0.127142,'\'(6.6-7.2]\''
-3.034307,0.643153,0.050083,0.429067,-0.228148,0.195329,-0.399664,0.633144,-0.127142,'\'(6.6-7.2]\''
0.046133,-2.286815,1.043789,0.76706,-1.128498,0.152625,0.568082,-0.66431,0.391566,'\'(5.4-6]\''
-4.084159,0.903908,-0.539625,0.564871,-0.038477,0.200867,0.163271,0.927813,0.529019,'\'(4.8-5.4]\''
-0.168547,-2.020552,-0.047365,-0.600797,-0.044802,-1.549223,-0.097101,-0.479805,-0.11885,'\'(6.6-7.2]\''
-1.788066,1.311753,-1.775238,-1.643544,1.598842,0.916395,0.548864,-2.922113,-0.691778,'\'(-inf-3.6]\''
0.13231,-1.60342,-0.072713,-0.753044,0.104327,0.059923,-0.131177,-1.010907,-1.015345,'\'(5.4-6]\''
-2.431105,2.030714,0.926403,-0.87852,1.466476,-0.493944,1.765769,-0.172058,-0.647532,'\'(4.8-5.4]\''
-0.890139,-0.62935,2.647055,0.646226,1.079856,1.424877,-0.461699,0.046864,0.290187,'\'(6.6-7.2]\''
-1.94552,0.374482,1.130854,1.081361,-0.432325,0.349435,0.189885,0.008558,0.656699,'\'(5.4-6]\''
0.730531,0.885456,1.186203,-0.077891,-0.948841,0.297262,0.564475,0.107791,-0.808592,'\'(5.4-6]\''
1.799706,-1.90077,-1.400602,-1.548594,0.569952,-0.384366,-1.930507,0.32707,0.378055,'\'(5.4-6]\''
1.498763,2.312714,-0.006101,-0.336114,-1.109867,-0.203122,-0.31457,-1.113895,0.166544,'\'(5.4-6]\''
1.799706,-1.90077,-1.400602,-1.548594,0.569952,-0.384366,-1.930507,0.32707,0.378055,'\'(5.4-6]\''
1.036796,-1.595409,-0.293689,-0.079026,-0.190609,1.266302,-0.353149,-0.504979,0.012579,'\'(5.4-6]\''
-0.784277,-0.17018,-1.389145,-0.220692,0.50897,0.664693,-0.20322,-0.847862,0.078787,'\'(5.4-6]\''
-0.784277,-0.17018,-1.389145,-0.220692,0.50897,0.664693,-0.20322,-0.847862,0.078787,'\'(5.4-6]\''
-0.767377,-0.232633,-1.541999,-0.328038,0.578234,0.68503,-0.120664,-0.793957,0.015084,'\'(4.8-5.4]\''
-0.830858,-0.181909,-1.326514,-0.226419,0.447804,0.684931,-0.238866,-0.867882,0.095241,'\'(5.4-6]\''
0.774733,-0.460711,-0.864149,0.328311,-0.083305,0.210324,0.110715,0.007563,-0.61884,'\'(6.6-7.2]\''
0.541681,-0.680427,-0.683372,0.517769,-0.117461,0.482829,-0.030983,-0.11643,-0.542061,'\'(5.4-6]\''
2.232331,-1.409028,0.145598,-1.303637,0.896001,-1.471828,0.152224,0.158596,-0.098032,'\'(6.6-7.2]\''
1.666274,-3.428669,-1.985347,0.033989,1.886337,0.091007,1.159779,0.111523,0.54028,'\'(7.8-8.4]\''
-0.388993,0.200892,0.697067,-0.019726,-0.179402,-0.124386,0.602625,-1.647843,0.057281,'\'(5.4-6]\''
-0.294935,-2.310787,-0.230998,-0.120901,0.86194,-0.204274,-0.533684,0.417301,-0.541781,'\'(5.4-6]\''
-0.311645,-2.199074,-0.155963,-0.116981,0.695264,-0.1793,-0.586797,0.320403,-0.456782,'\'(4.8-5.4]\''
-1.166677,1.150237,0.619667,-3.226342,-1.671305,2.52844,0.669262,0.479504,-0.140335,'\'(5.4-6]\''
0.673199,0.173205,-0.045706,0.841877,-0.3608,0.331583,0.292294,-0.417443,-0.334834,'\'(5.4-6]\''
0.164451,0.113859,-0.176005,1.10882,-0.522921,0.184286,0.475953,-0.023482,-0.211914,'\'(4.8-5.4]\''
1.164968,-1.118485,0.197137,0.211038,-0.233377,-0.567468,2.537719,-0.318455,0.138991,'\'(6.6-7.2]\''
1.897845,-1.41398,0.644626,-0.663563,-1.924053,-2.150942,0.184732,-0.575466,0.122198,'\'(5.4-6]\''
2.298202,-1.858774,1.075953,-0.753246,-2.023908,-1.991504,0.08363,-0.779879,0.232889,'\'(6.6-7.2]\''
0.164451,0.113859,-0.176005,1.10882,-0.522921,0.184286,0.475953,-0.023482,-0.211914,'\'(4.8-5.4]\''
0.673199,0.173205,-0.045706,0.841877,-0.3608,0.331583,0.292294,-0.417443,-0.334834,'\'(5.4-6]\''
-0.312408,0.622638,-0.191132,1.009017,-0.222671,0.180762,1.095532,0.093073,-0.306298,'\'(5.4-6]\''
-0.020873,2.026984,0.361904,-1.219566,2.171964,0.34346,0.398146,-0.772758,-0.604159,'\'(4.8-5.4]\''
-3.659165,-2.411752,2.443196,1.22857,2.495906,3.56349,-1.871231,-0.77679,0.620212,'\'(4.8-5.4]\''
-2.786893,1.08568,0.529721,0.441391,1.223949,-0.710559,-0.479419,0.480543,0.091109,'\'(5.4-6]\''
-0.10106,-1.038555,-0.235726,-0.45538,0.772509,-0.797382,-0.807121,0.394555,-0.487521,'\'(5.4-6]\''
-2.503349,-1.096161,-0.037253,0.883653,0.230175,-0.191695,0.422379,0.34796,0.171993,'\'(5.4-6]\''
1.207008,0.874304,0.971486,-0.083636,-0.443721,-0.195377,-0.084695,-0.120184,-0.455531,'\'(4.8-5.4]\''
2.025292,-0.872485,0.621207,-0.103481,0.975236,-0.501842,0.665212,0.377338,0.652388,'\'(7.8-8.4]\''
0.597547,0.140939,0.094252,0.854211,-0.358684,0.407652,0.171389,-0.350039,-0.30696,'\'(4.8-5.4]\''
2.606898,0.011818,-0.146837,0.349477,-0.772114,-0.084284,0.431245,-0.123319,0.034133,'\'(5.4-6]\''
-0.55247,0.255919,-0.627511,0.507098,-0.406653,-0.39912,0.246909,0.506004,-0.484253,'\'(4.8-5.4]\''
1.986032,-0.35913,-1.10404,0.515226,-1.254182,-0.628975,0.597138,0.500335,-0.43675,'\'(4.8-5.4]\''
2.606898,0.011818,-0.146837,0.349477,-0.772114,-0.084284,0.431245,-0.123319,0.034133,'\'(5.4-6]\''
2.195991,-0.175387,0.041929,0.031629,-0.855793,-0.16536,0.581151,-0.379822,-0.269374,'\'(5.4-6]\''
-1.736776,-1.700362,-0.63061,0.962652,-0.687682,0.16839,0.296526,0.259915,-0.133494,'\'(5.4-6]\''
1.009702,-1.154436,0.413982,-1.077345,-0.750434,-0.762994,1.205832,-0.605581,-0.640588,'\'(4.8-5.4]\''
0.212421,-1.962247,2.599531,-1.458034,0.409893,-1.112247,-0.811789,-0.120802,-0.009497,'\'(6.6-7.2]\''
-1.281418,0.575353,0.783921,-0.334321,-0.53719,-0.985102,0.112835,-0.4178,-0.554763,'\'(6.6-7.2]\''
0.247091,1.106358,0.491846,-0.854239,-0.172177,-0.819812,-0.363192,-1.179869,-0.254198,'\'(5.4-6]\''
-1.073615,0.037428,-0.112567,0.033632,-0.735518,-0.541119,0.715064,0.347198,-0.773239,'\'(5.4-6]\''
0.040656,-1.779623,1.578898,-1.617104,0.616684,-0.188274,0.404628,1.188359,-1.054123,'\'(4.8-5.4]\''
0.045045,-1.772853,1.686559,-1.472795,0.48924,-0.141984,0.366766,1.167011,-1.040262,'\'(5.4-6]\''
-0.054788,0.108981,0.445175,0.261032,-1.564491,0.006335,-0.081045,-0.911424,-0.053568,'\'(5.4-6]\''
2.994068,-1.578808,-1.264075,-0.158245,-0.298041,-0.758131,-0.426718,0.070019,-0.199903,'\'(6.6-7.2]\''
-3.308402,-0.64012,0.511514,1.080867,-0.989495,0.318217,0.366083,0.515162,0.464074,'\'(5.4-6]\''
-1.74013,1.232812,0.677734,0.253661,-0.666317,-0.937741,0.492033,0.224459,0.882612,'\'(5.4-6]\''
-1.824871,0.719341,1.038603,0.562213,-0.588279,0.119835,0.183364,0.107625,0.735037,'\'(4.8-5.4]\''
0.918586,-1.239887,2.567562,-0.481841,0.159243,-0.264388,-0.891966,0.644343,0.147626,'\'(6.6-7.2]\''
0.71097,1.549905,-0.650151,0.968033,0.469302,1.196305,0.633853,0.120601,0.245256,'\'(6.6-7.2]\''
0.523849,-0.728272,-0.763091,-1.440906,-0.698083,0.619632,-0.233953,0.834172,-1.042629,'\'(5.4-6]\''
0.71097,1.549905,-0.650151,0.968033,0.469302,1.196305,0.633853,0.120601,0.245256,'\'(6.6-7.2]\''
-1.079287,-1.634791,0.226503,-0.809232,1.237138,0.808406,0.633766,-0.109213,-1.604267,'\'(5.4-6]\''
-3.08002,1.227341,-0.458068,0.746831,-0.640098,0.746083,-0.557027,0.656241,-0.095252,'\'(5.4-6]\''
-3.08002,1.227341,-0.458068,0.746831,-0.640098,0.746083,-0.557027,0.656241,-0.095252,'\'(5.4-6]\''
0.176577,-0.996877,0.541714,-2.008494,1.12124,-0.707136,-0.852289,0.571626,-1.611567,'\'(5.4-6]\''
-0.281381,3.457575,0.675057,-0.226407,0.184997,0.081557,-1.064639,-2.138473,0.360842,'\'(5.4-6]\''
-0.074726,-0.430064,0.966272,-0.026826,0.472013,-0.05252,-0.488456,-0.042492,-0.15634,'\'(5.4-6]\''
-1.693083,-1.194464,0.079323,0.805943,-0.229098,-0.271804,0.354727,0.504865,0.762038,'\'(5.4-6]\''
0.652989,0.307314,-1.852872,-0.79187,-0.727664,-0.244962,-1.124403,-0.797903,-0.728559,'\'(4.8-5.4]\''
0.033947,-0.725399,0.392703,0.421239,-1.691323,0.053859,0.171961,-1.062952,0.261203,'\'(5.4-6]\''
-3.08002,1.227341,-0.458068,0.746831,-0.640098,0.746083,-0.557027,0.656241,-0.095252,'\'(5.4-6]\''
1.915429,-0.27802,0.921692,0.107834,-1.241704,-0.532518,1.240217,-1.122167,0.463105,'\'(6.6-7.2]\''
2.162237,-1.562326,1.241631,-0.447463,0.817757,-1.125241,0.201258,0.520181,0.362814,'\'(6.6-7.2]\''
0.710991,-2.21252,1.12674,-1.89399,-1.145031,0.431085,-0.384021,-0.310898,0.923915,'\'(5.4-6]\''
0.151559,-0.144431,-0.778852,-0.37441,-0.081505,0.805011,-1.151446,-0.619954,-0.87364,'\'(5.4-6]\''
-0.293275,0.549169,1.547594,-1.053331,1.205395,0.141333,-0.052987,-0.479426,-0.370387,'\'(5.4-6]\''
0.665378,1.178719,-1.834734,0.707908,-0.112804,0.020669,1.398103,0.38049,1.069932,'\'(4.8-5.4]\''
0.151559,-0.144431,-0.778852,-0.37441,-0.081505,0.805011,-1.151446,-0.619954,-0.87364,'\'(5.4-6]\''
-0.293275,0.549169,1.547594,-1.053331,1.205395,0.141333,-0.052987,-0.479426,-0.370387,'\'(5.4-6]\''
0.359603,-1.698868,-3.818795,-2.56533,4.074504,0.409048,0.889034,-1.505623,-1.593511,'\'(4.8-5.4]\''
-0.157664,0.36216,-0.159603,-0.4493,-0.210253,-0.013307,-1.075329,-0.541339,-0.941744,'\'(5.4-6]\''
3.654416,-1.951506,-0.942185,0.418833,-0.454397,0.056299,1.240778,-0.156203,0.168055,'\'(6.6-7.2]\''
3.654416,-1.951506,-0.942185,0.418833,-0.454397,0.056299,1.240778,-0.156203,0.168055,'\'(6.6-7.2]\''
1.669776,-0.518882,-0.4002,-0.626978,-0.216897,-0.681677,0.18956,-0.561159,-0.707399,'\'(6.6-7.2]\''
0.936341,1.330495,0.70575,-0.41624,-0.915327,-0.146807,0.159877,-0.354443,-0.650327,'\'(6.6-7.2]\''
0.482236,-0.554764,0.78286,-1.57744,0.262153,-0.362264,0.912117,0.734101,-1.511731,'\'(5.4-6]\''
1.669776,-0.518882,-0.4002,-0.626978,-0.216897,-0.681677,0.18956,-0.561159,-0.707399,'\'(6.6-7.2]\''
0.936341,1.330495,0.70575,-0.41624,-0.915327,-0.146807,0.159877,-0.354443,-0.650327,'\'(6.6-7.2]\''
